family,n,d,classes,merges,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
chain,6100,2,12202,1,par_close,4,2,16,43.4073
chain,6100,2,12202,1,par_close,0,4,16,47.4502
chain,6100,2,12202,1,par_close,1,4,16,46.7127
chain,6100,2,12202,1,par_close,2,4,16,47.3508
chain,6100,2,12202,1,par_close,3,4,16,47.1716
chain,6100,2,12202,1,par_close,4,4,16,46.1515
chain,6100,2,12202,1,par_close,0,8,16,56.7169
chain,6100,2,12202,1,par_close,1,8,16,57.0269
chain,6100,2,12202,1,par_close,2,8,16,56.7076
chain,6100,2,12202,1,par_close,3,8,16,56.6497
chain,6100,2,12202,1,par_close,4,8,16,56.8296
chain,6100,2,12202,1,par_close,0,16,16,68.0118
chain,6100,2,12202,1,par_close,1,16,16,110.7539
chain,6100,2,12202,1,par_close,2,16,16,110.8995
chain,6100,2,12202,1,par_close,3,16,16,110.8588
chain,6100,2,12202,1,par_close,4,16,16,110.9953
chain,6100,2,12202,1,par_close,0,32,16,56.9691
chain,6100,2,12202,1,par_close,1,32,16,56.4869
chain,6100,2,12202,1,par_close,2,32,16,48.6284
chain,6100,2,12202,1,par_close,3,32,16,47.9764
chain,6100,2,12202,1,par_close,4,32,16,55.9401
chain,6100,2,12202,1,par_close,0,64,16,61.5290
chain,6100,2,12202,1,par_close,1,64,16,61.3579
chain,6100,2,12202,1,par_close,2,64,16,61.1908
chain,6100,2,12202,1,par_close,3,64,16,71.0087
chain,6100,2,12202,1,par_close,4,64,16,74.3430
chain,6100,2,12202,1,par_close,0,128,16,68.7171
chain,6100,2,12202,1,par_close,1,128,16,66.9363
chain,6100,2,12202,1,par_close,2,128,16,79.8701
chain,6100,2,12202,1,par_close,3,128,16,82.5148
chain,6100,2,12202,1,par_close,4,128,16,73.7475
chain,6100,2,12202,1,par_close,0,144,16,74.5978
chain,6100,2,12202,1,par_close,1,144,16,73.9108
chain,6100,2,12202,1,par_close,2,144,16,73.7864
chain,6100,2,12202,1,par_close,3,144,16,67.3049
chain,6100,2,12202,1,par_close,4,144,16,63.0307
chain,6600,2,13202,1,nelson_seq,0,1,16,1.6732
chain,6600,2,13202,1,nelson_seq,1,1,16,1.9000
chain,6600,2,13202,1,nelson_seq,2,1,16,1.6982
chain,6600,2,13202,1,nelson_seq,3,1,16,1.6703
chain,6600,2,13202,1,nelson_seq,4,1,16,1.6305
chain,6600,2,13202,1,par_close,0,1,16,61.8631
chain,6600,2,13202,1,par_close,1,1,16,62.0190
chain,6600,2,13202,1,par_close,2,1,16,70.6404
chain,6600,2,13202,1,par_close,3,1,16,69.9948
chain,6600,2,13202,1,par_close,4,1,16,70.2141
chain,6600,2,13202,1,par_close,0,2,16,103.9849
chain,6600,2,13202,1,par_close,1,2,16,77.7097
chain,6600,2,13202,1,par_close,2,2,16,62.2391
chain,6600,2,13202,1,par_close,3,2,16,61.7795
chain,6600,2,13202,1,par_close,4,2,16,47.5869
chain,6600,2,13202,1,par_close,0,4,16,61.9156
chain,6600,2,13202,1,par_close,1,4,16,62.1186
chain,6600,2,13202,1,par_close,2,4,16,61.9819
chain,6600,2,13202,1,par_close,3,4,16,56.5529
chain,6600,2,13202,1,par_close,4,4,16,50.2164
chain,6600,2,13202,1,par_close,0,8,16,65.0808
chain,6600,2,13202,1,par_close,1,8,16,62.3423
chain,6600,2,13202,1,par_close,2,8,16,62.1311
chain,6600,2,13202,1,par_close,3,8,16,53.4028
chain,6600,2,13202,1,par_close,4,8,16,52.1624
chain,6600,2,13202,1,par_close,0,16,16,54.7466
chain,6600,2,13202,1,par_close,1,16,16,51.2019
chain,6600,2,13202,1,par_close,2,16,16,76.9973
chain,6600,2,13202,1,par_close,3,16,16,82.1220
chain,6600,2,13202,1,par_close,4,16,16,82.0141
chain,6600,2,13202,1,par_close,0,32,16,91.1064
chain,6600,2,13202,1,par_close,1,32,16,110.9612
chain,6600,2,13202,1,par_close,2,32,16,111.4799
chain,6600,2,13202,1,par_close,3,32,16,110.4256
chain,6600,2,13202,1,par_close,4,32,16,83.5845
chain,6600,2,13202,1,par_close,0,64,16,65.0262
chain,6600,2,13202,1,par_close,1,64,16,60.7925
chain,6600,2,13202,1,par_close,2,64,16,66.4788
chain,6600,2,13202,1,par_close,3,64,16,66.4069
chain,6600,2,13202,1,par_close,4,64,16,66.7308
chain,6600,2,13202,1,par_close,0,128,16,62.9797
chain,6600,2,13202,1,par_close,1,128,16,61.8421
chain,6600,2,13202,1,par_close,2,128,16,54.9818
chain,6600,2,13202,1,par_close,3,128,16,55.3511
chain,6600,2,13202,1,par_close,4,128,16,55.4704
chain,6600,2,13202,1,par_close,0,144,16,67.0007
chain,6600,2,13202,1,par_close,1,144,16,59.7055
chain,6600,2,13202,1,par_close,2,144,16,65.9804
chain,6600,2,13202,1,par_close,3,144,16,65.6008
chain,6600,2,13202,1,par_close,4,144,16,61.6661
chain,7100,2,14202,1,nelson_seq,0,1,16,1.9900
chain,7100,2,14202,1,nelson_seq,1,1,16,1.7195
chain,7100,2,14202,1,nelson_seq,2,1,16,1.7357
chain,7100,2,14202,1,nelson_seq,3,1,16,1.7173
chain,7100,2,14202,1,nelson_seq,4,1,16,1.7126
chain,7100,2,14202,1,par_close,0,1,16,135.9315
chain,7100,2,14202,1,par_close,1,1,16,134.7665
chain,7100,2,14202,1,par_close,2,1,16,134.3083
chain,7100,2,14202,1,par_close,3,1,16,110.9534
chain,7100,2,14202,1,par_close,4,1,16,90.3686
chain,7100,2,14202,1,par_close,0,2,16,65.6202
chain,7100,2,14202,1,par_close,1,2,16,128.3033
chain,7100,2,14202,1,par_close,2,2,16,128.4690
chain,7100,2,14202,1,par_close,3,2,16,128.2642
chain,7100,2,14202,1,par_close,4,2,16,122.2088
chain,7100,2,14202,1,par_close,0,4,16,57.3514
chain,7100,2,14202,1,par_close,1,4,16,54.2849
chain,7100,2,14202,1,par_close,2,4,16,54.4595
chain,7100,2,14202,1,par_close,3,4,16,54.3130
chain,7100,2,14202,1,par_close,4,4,16,66.6037
chain,7100,2,14202,1,par_close,0,8,16,65.4344
chain,7100,2,14202,1,par_close,1,8,16,54.4810
chain,7100,2,14202,1,par_close,2,8,16,54.8200
chain,7100,2,14202,1,par_close,3,8,16,70.7421
chain,7100,2,14202,1,par_close,4,8,16,69.5425
chain,7100,2,14202,1,par_close,0,16,16,69.2313
chain,7100,2,14202,1,par_close,1,16,16,131.9726
chain,7100,2,14202,1,par_close,2,16,16,131.9039
chain,7100,2,14202,1,par_close,3,16,16,131.5300
chain,7100,2,14202,1,par_close,4,16,16,116.1429
chain,7100,2,14202,1,par_close,0,32,16,65.3655
chain,7100,2,14202,1,par_close,1,32,16,61.5277
chain,7100,2,14202,1,par_close,2,32,16,54.2920
chain,7100,2,14202,1,par_close,3,32,16,65.9865
chain,7100,2,14202,1,par_close,4,32,16,65.7294
chain,7100,2,14202,1,par_close,0,64,16,59.4697
chain,7100,2,14202,1,par_close,1,64,16,58.7843
chain,7100,2,14202,1,par_close,2,64,16,92.9918
chain,7100,2,14202,1,par_close,3,64,16,92.7028
chain,7100,2,14202,1,par_close,4,64,16,92.3750
chain,7100,2,14202,1,par_close,0,128,16,67.2879
chain,7100,2,14202,1,par_close,1,128,16,67.1808
chain,7100,2,14202,1,par_close,2,128,16,58.9310
chain,7100,2,14202,1,par_close,3,128,16,57.9673
chain,7100,2,14202,1,par_close,4,128,16,58.1257
chain,7100,2,14202,1,par_close,0,144,16,72.1819
chain,7100,2,14202,1,par_close,1,144,16,73.1129
chain,7100,2,14202,1,par_close,2,144,16,84.9834
chain,7100,2,14202,1,par_close,3,144,16,72.9005
chain,7100,2,14202,1,par_close,4,144,16,71.6270
grid,160,2,102718,160,nelson_seq,0,1,16,38.2115
grid,160,2,102718,160,nelson_seq,1,1,16,37.8807
grid,160,2,102718,160,nelson_seq,2,1,16,36.4545
grid,160,2,102718,160,nelson_seq,3,1,16,36.2464
grid,160,2,102718,160,nelson_seq,4,1,16,36.8474
grid,160,2,102718,160,par_close,0,1,16,133.0457
grid,160,2,102718,160,par_close,1,1,16,135.1614
grid,160,2,102718,160,par_close,2,1,16,137.3045
grid,160,2,102718,160,par_close,3,1,16,133.3637
grid,160,2,102718,160,par_close,4,1,16,133.5590
grid,160,2,102718,160,par_close,0,2,16,60.2226
grid,160,2,102718,160,par_close,1,2,16,59.5815
grid,160,2,102718,160,par_close,2,2,16,59.5307
grid,160,2,102718,160,par_close,3,2,16,59.5645
grid,160,2,102718,160,par_close,4,2,16,59.7832
grid,160,2,102718,160,par_close,0,4,16,58.7008
grid,160,2,102718,160,par_close,1,4,16,54.8094
grid,160,2,102718,160,par_close,2,4,16,54.1770
grid,160,2,102718,160,par_close,3,4,16,43.3811
grid,160,2,102718,160,par_close,4,4,16,40.3216
grid,160,2,102718,160,par_close,0,8,16,26.7778
grid,160,2,102718,160,par_close,1,8,16,26.4382
grid,160,2,102718,160,par_close,2,8,16,26.3997
grid,160,2,102718,160,par_close,3,8,16,36.4971
grid,160,2,102718,160,par_close,4,8,16,34.6423
grid,160,2,102718,160,par_close,0,16,16,19.6097
grid,160,2,102718,160,par_close,1,16,16,18.8475
grid,160,2,102718,160,par_close,2,16,16,18.6719
grid,160,2,102718,160,par_close,3,16,16,18.9777
grid,160,2,102718,160,par_close,4,16,16,18.7345
grid,160,2,102718,160,par_close,0,32,16,17.4298
grid,160,2,102718,160,par_close,1,32,16,17.1249
grid,160,2,102718,160,par_close,2,32,16,17.3533
grid,160,2,102718,160,par_close,3,32,16,17.4733
grid,160,2,102718,160,par_close,4,32,16,17.3674
grid,160,2,102718,160,par_close,0,64,16,22.4504
grid,160,2,102718,160,par_close,1,64,16,21.2039
grid,160,2,102718,160,par_close,2,64,16,20.7006
grid,160,2,102718,160,par_close,3,64,16,20.5905
grid,160,2,102718,160,par_close,4,64,16,21.1000
grid,160,2,102718,160,par_close,0,128,16,21.1639
grid,160,2,102718,160,par_close,1,128,16,21.0729
grid,160,2,102718,160,par_close,2,128,16,20.9665
grid,160,2,102718,160,par_close,3,128,16,21.1254
grid,160,2,102718,160,par_close,4,128,16,20.2310
grid,160,2,102718,160,par_close,0,144,16,24.0750
grid,160,2,102718,160,par_close,1,144,16,21.8993
grid,160,2,102718,160,par_close,2,144,16,21.9695
grid,160,2,102718,160,par_close,3,144,16,22.1692
grid,160,2,102718,160,par_close,4,144,16,21.2857
grid,165,2,109228,165,nelson_seq,0,1,16,35.4608
grid,165,2,109228,165,nelson_seq,1,1,16,35.7723
grid,165,2,109228,165,nelson_seq,2,1,16,37.9214
grid,165,2,109228,165,nelson_seq,3,1,16,35.5404
grid,165,2,109228,165,nelson_seq,4,1,16,35.4244
grid,165,2,109228,165,par_close,0,1,16,105.2620
grid,165,2,109228,165,par_close,1,1,16,104.1599
grid,165,2,109228,165,par_close,2,1,16,104.8142
grid,165,2,109228,165,par_close,3,1,16,107.4004
grid,165,2,109228,165,par_close,4,1,16,105.2608
grid,165,2,109228,165,par_close,0,2,16,62.9250
grid,165,2,109228,165,par_close,1,2,16,64.5459
grid,165,2,109228,165,par_close,2,2,16,70.5591
grid,165,2,109228,165,par_close,3,2,16,70.2051
grid,165,2,109228,165,par_close,4,2,16,64.5257
grid,165,2,109228,165,par_close,0,4,16,41.0789
grid,165,2,109228,165,par_close,1,4,16,41.0721
grid,165,2,109228,165,par_close,2,4,16,45.4609
grid,165,2,109228,165,par_close,3,4,16,40.4611
grid,165,2,109228,165,par_close,4,4,16,38.9315
grid,165,2,109228,165,par_close,0,8,16,27.3187
grid,165,2,109228,165,par_close,1,8,16,26.6810
grid,165,2,109228,165,par_close,2,8,16,26.3374
grid,165,2,109228,165,par_close,3,8,16,26.5252
grid,165,2,109228,165,par_close,4,8,16,27.0413
grid,165,2,109228,165,par_close,0,16,16,18.9782
grid,165,2,109228,165,par_close,1,16,16,22.3137
grid,165,2,109228,165,par_close,2,16,16,19.4381
grid,165,2,109228,165,par_close,3,16,16,19.2013
grid,165,2,109228,165,par_close,4,16,16,18.7172
grid,165,2,109228,165,par_close,0,32,16,18.6249
grid,165,2,109228,165,par_close,1,32,16,18.3278
grid,165,2,109228,165,par_close,2,32,16,18.8166
grid,165,2,109228,165,par_close,3,32,16,18.8527
grid,165,2,109228,165,par_close,4,32,16,18.4448
grid,165,2,109228,165,par_close,0,64,16,21.6598
grid,165,2,109228,165,par_close,1,64,16,20.7667
grid,165,2,109228,165,par_close,2,64,16,21.2169
grid,165,2,109228,165,par_close,3,64,16,20.3628
grid,165,2,109228,165,par_close,4,64,16,20.6042
grid,165,2,109228,165,par_close,0,128,16,21.6696
grid,165,2,109228,165,par_close,1,128,16,20.9885
grid,165,2,109228,165,par_close,2,128,16,20.2945
grid,165,2,109228,165,par_close,3,128,16,20.9680
grid,165,2,109228,165,par_close,4,128,16,20.0447
grid,165,2,109228,165,par_close,0,144,16,20.9452
grid,165,2,109228,165,par_close,1,144,16,21.3765
grid,165,2,109228,165,par_close,2,144,16,20.4717
grid,165,2,109228,165,par_close,3,144,16,20.5708
grid,165,2,109228,165,par_close,4,144,16,19.6765
grid,170,2,115938,170,nelson_seq,0,1,16,30.7917
grid,170,2,115938,170,nelson_seq,1,1,16,31.5478
grid,170,2,115938,170,nelson_seq,2,1,16,29.7711
grid,170,2,115938,170,nelson_seq,3,1,16,29.8337
grid,170,2,115938,170,nelson_seq,4,1,16,29.7828
grid,170,2,115938,170,par_close,0,1,16,109.0104
grid,170,2,115938,170,par_close,1,1,16,110.5774
grid,170,2,115938,170,par_close,2,1,16,108.6942
grid,170,2,115938,170,par_close,3,1,16,108.8676
grid,170,2,115938,170,par_close,4,1,16,108.8585
grid,170,2,115938,170,par_close,0,2,16,67.6543
grid,170,2,115938,170,par_close,1,2,16,71.8625
grid,170,2,115938,170,par_close,2,2,16,67.2827
grid,170,2,115938,170,par_close,3,2,16,66.8562
grid,170,2,115938,170,par_close,4,2,16,67.4938
grid,170,2,115938,170,par_close,0,4,16,42.1767
grid,170,2,115938,170,par_close,1,4,16,42.3899
grid,170,2,115938,170,par_close,2,4,16,42.0907
grid,170,2,115938,170,par_close,3,4,16,41.8721
grid,170,2,115938,170,par_close,4,4,16,42.2423
grid,170,2,115938,170,par_close,0,8,16,28.1899
grid,170,2,115938,170,par_close,1,8,16,27.8886
grid,170,2,115938,170,par_close,2,8,16,27.2385
grid,170,2,115938,170,par_close,3,8,16,26.3111
grid,170,2,115938,170,par_close,4,8,16,26.2658
grid,170,2,115938,170,par_close,0,16,16,19.8896
grid,170,2,115938,170,par_close,1,16,16,18.6074
grid,170,2,115938,170,par_close,2,16,16,22.1712
grid,170,2,115938,170,par_close,3,16,16,20.7878
grid,170,2,115938,170,par_close,4,16,16,21.4811
grid,170,2,115938,170,par_close,0,32,16,19.0945
grid,170,2,115938,170,par_close,1,32,16,18.6411
grid,170,2,115938,170,par_close,2,32,16,18.3387
grid,170,2,115938,170,par_close,3,32,16,18.9399
grid,170,2,115938,170,par_close,4,32,16,18.6035
grid,170,2,115938,170,par_close,0,64,16,21.9068
grid,170,2,115938,170,par_close,1,64,16,21.1198
grid,170,2,115938,170,par_close,2,64,16,20.4405
grid,170,2,115938,170,par_close,3,64,16,20.7251
grid,170,2,115938,170,par_close,4,64,16,20.4174
grid,170,2,115938,170,par_close,0,128,16,22.7913
grid,170,2,115938,170,par_close,1,128,16,20.8917
grid,170,2,115938,170,par_close,2,128,16,20.7972
grid,170,2,115938,170,par_close,3,128,16,20.4147
grid,170,2,115938,170,par_close,4,128,16,20.1233
grid,170,2,115938,170,par_close,0,144,16,21.3298
grid,170,2,115938,170,par_close,1,144,16,21.0085
grid,170,2,115938,170,par_close,2,144,16,21.4883
grid,170,2,115938,170,par_close,3,144,16,20.7047
grid,170,2,115938,170,par_close,4,144,16,20.6484
grid,175,2,122848,175,nelson_seq,0,1,16,31.8524
grid,175,2,122848,175,nelson_seq,1,1,16,34.4955
grid,175,2,122848,175,nelson_seq,2,1,16,32.6063
grid,175,2,122848,175,nelson_seq,3,1,16,32.3075
grid,175,2,122848,175,nelson_seq,4,1,16,32.1728
grid,175,2,122848,175,par_close,0,1,16,118.1577
grid,175,2,122848,175,par_close,1,1,16,117.6530
grid,175,2,122848,175,par_close,2,1,16,117.7186
grid,175,2,122848,175,par_close,3,1,16,117.7877
grid,175,2,122848,175,par_close,4,1,16,117.6793
grid,175,2,122848,175,par_close,0,2,16,105.5117
grid,175,2,122848,175,par_close,1,2,16,105.3666
grid,175,2,122848,175,par_close,2,2,16,75.6981
grid,175,2,122848,175,par_close,3,2,16,72.3661
grid,175,2,122848,175,par_close,4,2,16,70.3931
grid,175,2,122848,175,par_close,0,4,16,44.8530
grid,175,2,122848,175,par_close,1,4,16,46.4555
grid,175,2,122848,175,par_close,2,4,16,43.8678
grid,175,2,122848,175,par_close,3,4,16,46.7775
grid,175,2,122848,175,par_close,4,4,16,46.3424
grid,175,2,122848,175,par_close,0,8,16,30.9908
grid,175,2,122848,175,par_close,1,8,16,29.7076
grid,175,2,122848,175,par_close,2,8,16,28.8436
grid,175,2,122848,175,par_close,3,8,16,28.9937
grid,175,2,122848,175,par_close,4,8,16,28.5667
grid,175,2,122848,175,par_close,0,16,16,21.1597
grid,175,2,122848,175,par_close,1,16,16,20.5379
grid,175,2,122848,175,par_close,2,16,16,28.8367
grid,175,2,122848,175,par_close,3,16,16,26.0093
grid,175,2,122848,175,par_close,4,16,16,26.3423
grid,175,2,122848,175,par_close,0,32,16,18.4092
grid,175,2,122848,175,par_close,1,32,16,18.5855
grid,175,2,122848,175,par_close,2,32,16,17.7556
grid,175,2,122848,175,par_close,3,32,16,18.5899
grid,175,2,122848,175,par_close,4,32,16,18.0727
grid,175,2,122848,175,par_close,0,64,16,22.2820
grid,175,2,122848,175,par_close,1,64,16,23.0696
grid,175,2,122848,175,par_close,2,64,16,21.6602
grid,175,2,122848,175,par_close,3,64,16,21.3714
grid,175,2,122848,175,par_close,4,64,16,20.4802
grid,175,2,122848,175,par_close,0,128,16,21.7335
grid,175,2,122848,175,par_close,1,128,16,21.6074
grid,175,2,122848,175,par_close,2,128,16,20.6927
grid,175,2,122848,175,par_close,3,128,16,20.7026
grid,175,2,122848,175,par_close,4,128,16,20.7019
grid,175,2,122848,175,par_close,0,144,16,22.1222
grid,175,2,122848,175,par_close,1,144,16,22.0531
grid,175,2,122848,175,par_close,2,144,16,21.0584
grid,175,2,122848,175,par_close,3,144,16,20.8764
grid,175,2,122848,175,par_close,4,144,16,20.3936
grid,180,2,129958,180,nelson_seq,0,1,16,38.8131
grid,180,2,129958,180,nelson_seq,1,1,16,36.9606
grid,180,2,129958,180,nelson_seq,2,1,16,37.1822
grid,180,2,129958,180,nelson_seq,3,1,16,37.1114
grid,180,2,129958,180,nelson_seq,4,1,16,37.1548
grid,180,2,129958,180,par_close,0,1,16,126.5749
grid,180,2,129958,180,par_close,1,1,16,124.7821
grid,180,2,129958,180,par_close,2,1,16,124.4916
grid,180,2,129958,180,par_close,3,1,16,126.2720
grid,180,2,129958,180,par_close,4,1,16,124.4830
grid,180,2,129958,180,par_close,0,2,16,76.6154
grid,180,2,129958,180,par_close,1,2,16,86.4674
grid,180,2,129958,180,par_close,2,2,16,76.2369
grid,180,2,129958,180,par_close,3,2,16,74.6878
grid,180,2,129958,180,par_close,4,2,16,74.3469
grid,180,2,129958,180,par_close,0,4,16,52.4342
grid,180,2,129958,180,par_close,1,4,16,45.1397
grid,180,2,129958,180,par_close,2,4,16,45.1411
grid,180,2,129958,180,par_close,3,4,16,45.0419
grid,180,2,129958,180,par_close,4,4,16,44.6335
grid,180,2,129958,180,par_close,0,8,16,31.1122
grid,180,2,129958,180,par_close,1,8,16,30.3408
grid,180,2,129958,180,par_close,2,8,16,29.5876
grid,180,2,129958,180,par_close,3,8,16,33.0705
grid,180,2,129958,180,par_close,4,8,16,31.8551
grid,180,2,129958,180,par_close,0,16,16,22.1180
grid,180,2,129958,180,par_close,1,16,16,20.8975
grid,180,2,129958,180,par_close,2,16,16,20.5022
grid,180,2,129958,180,par_close,3,16,16,20.9176
grid,180,2,129958,180,par_close,4,16,16,20.4167
grid,180,2,129958,180,par_close,0,32,16,19.3896
grid,180,2,129958,180,par_close,1,32,16,18.9302
grid,180,2,129958,180,par_close,2,32,16,18.4313
grid,180,2,129958,180,par_close,3,32,16,18.8362
grid,180,2,129958,180,par_close,4,32,16,18.8667
grid,180,2,129958,180,par_close,0,64,16,22.2856
grid,180,2,129958,180,par_close,1,64,16,22.2388
grid,180,2,129958,180,par_close,2,64,16,22.1124
grid,180,2,129958,180,par_close,3,64,16,22.2148
grid,180,2,129958,180,par_close,4,64,16,22.2319
grid,180,2,129958,180,par_close,0,128,16,23.9028
grid,180,2,129958,180,par_close,1,128,16,22.2475
grid,180,2,129958,180,par_close,2,128,16,21.2268
grid,180,2,129958,180,par_close,3,128,16,21.5392
grid,180,2,129958,180,par_close,4,128,16,21.2534
grid,180,2,129958,180,par_close,0,144,16,22.8779
grid,180,2,129958,180,par_close,1,144,16,21.4748
grid,180,2,129958,180,par_close,2,144,16,21.4193
grid,180,2,129958,180,par_close,3,144,16,21.8625
grid,180,2,129958,180,par_close,4,144,16,20.7638
grid,185,2,137268,185,nelson_seq,0,1,16,37.1805
grid,185,2,137268,185,nelson_seq,1,1,16,38.6026
grid,185,2,137268,185,nelson_seq,2,1,16,36.4808
grid,185,2,137268,185,nelson_seq,3,1,16,37.2314
grid,185,2,137268,185,nelson_seq,4,1,16,37.7621
grid,185,2,137268,185,par_close,0,1,16,143.5512
grid,185,2,137268,185,par_close,1,1,16,146.9970
grid,185,2,137268,185,par_close,2,1,16,137.8571
grid,185,2,137268,185,par_close,3,1,16,138.1550
grid,185,2,137268,185,par_close,4,1,16,139.3394
grid,185,2,137268,185,par_close,0,2,16,85.6112
grid,185,2,137268,185,par_close,1,2,16,85.1451
grid,185,2,137268,185,par_close,2,2,16,87.4052
grid,185,2,137268,185,par_close,3,2,16,81.2453
grid,185,2,137268,185,par_close,4,2,16,86.9189
grid,185,2,137268,185,par_close,0,4,16,53.1326
grid,185,2,137268,185,par_close,1,4,16,56.1759
grid,185,2,137268,185,par_close,2,4,16,52.4344
grid,185,2,137268,185,par_close,3,4,16,52.3751
grid,185,2,137268,185,par_close,4,4,16,50.8028
grid,185,2,137268,185,par_close,0,8,16,34.5077
grid,185,2,137268,185,par_close,1,8,16,35.5028
grid,185,2,137268,185,par_close,2,8,16,33.2702
grid,185,2,137268,185,par_close,3,8,16,33.7185
grid,185,2,137268,185,par_close,4,8,16,33.4762
grid,185,2,137268,185,par_close,0,16,16,24.0721
grid,185,2,137268,185,par_close,1,16,16,23.4676
grid,185,2,137268,185,par_close,2,16,16,23.6440
grid,185,2,137268,185,par_close,3,16,16,23.1064
grid,185,2,137268,185,par_close,4,16,16,22.9544
grid,185,2,137268,185,par_close,0,32,16,21.5756
grid,185,2,137268,185,par_close,1,32,16,22.0403
grid,185,2,137268,185,par_close,2,32,16,22.1534
grid,185,2,137268,185,par_close,3,32,16,25.5349
grid,185,2,137268,185,par_close,4,32,16,26.6781
grid,185,2,137268,185,par_close,0,64,16,25.4266
grid,185,2,137268,185,par_close,1,64,16,24.3683
grid,185,2,137268,185,par_close,2,64,16,24.2778
grid,185,2,137268,185,par_close,3,64,16,23.8402
grid,185,2,137268,185,par_close,4,64,16,23.9469
grid,185,2,137268,185,par_close,0,128,16,25.9976
grid,185,2,137268,185,par_close,1,128,16,23.2859
grid,185,2,137268,185,par_close,2,128,16,22.6309
grid,185,2,137268,185,par_close,3,128,16,22.9746
grid,185,2,137268,185,par_close,4,128,16,23.0420
grid,185,2,137268,185,par_close,0,144,16,24.7309
grid,185,2,137268,185,par_close,1,144,16,23.7566
grid,185,2,137268,185,par_close,2,144,16,23.8580
grid,185,2,137268,185,par_close,3,144,16,23.4828
grid,185,2,137268,185,par_close,4,144,16,22.9100
grid,190,2,144778,190,nelson_seq,0,1,16,40.0557
grid,190,2,144778,190,nelson_seq,1,1,16,40.3872
