workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d2_k55,16,14,64,64,32,0.038,0.018,0.044,0.000,0.008,0.016
cube_d2_k55,16,15,32,32,16,0.023,0.010,0.022,0.000,0.005,0.005
cube_d2_k55,16,16,16,16,8,0.015,0.005,0.009,0.000,0.004,0.002
cube_d2_k55,16,17,8,8,4,0.011,0.003,0.006,0.000,0.003,0.001
cube_d2_k55,16,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.227,0.290,24.269,0.000,6.299,5.829
cube_d2_k55,16,1,332750,332750,131072,25.231,5.463,12.216,0.000,3.007,2.489
cube_d2_k55,16,2,131072,131072,70606,9.566,2.215,6.547,0.000,1.614,1.725
cube_d2_k55,16,3,70606,70606,65536,5.822,1.385,6.632,0.000,3.608,1.334
cube_d2_k55,16,4,65536,65536,32768,5.713,1.489,5.427,0.000,3.358,0.705
cube_d2_k55,16,5,32768,32768,16384,2.809,0.681,3.085,0.000,1.861,0.429
cube_d2_k55,16,6,16384,16384,8192,2.833,0.438,1.691,0.000,0.960,0.258
cube_d2_k55,16,7,8192,8192,4096,1.747,0.374,0.989,0.000,0.444,0.151
cube_d2_k55,16,8,4096,4096,2048,0.878,0.193,0.567,0.000,0.230,0.101
cube_d2_k55,16,9,2048,2048,1024,0.420,0.157,0.327,0.000,0.121,0.069
cube_d2_k55,16,10,1024,1024,512,0.253,0.078,0.242,0.000,0.102,0.047
cube_d2_k55,16,11,512,512,256,0.140,0.057,0.143,0.000,0.047,0.031
cube_d2_k55,16,12,256,256,128,0.078,0.039,0.093,0.000,0.027,0.025
cube_d2_k55,16,13,128,128,64,0.052,0.028,0.060,0.000,0.016,0.016
cube_d2_k55,16,14,64,64,32,0.037,0.019,0.041,0.000,0.008,0.015
cube_d2_k55,16,15,32,32,16,0.022,0.011,0.022,0.000,0.006,0.005
cube_d2_k55,16,16,16,16,8,0.021,0.005,0.009,0.000,0.004,0.002
cube_d2_k55,16,17,8,8,4,0.012,0.003,0.006,0.000,0.003,0.001
cube_d2_k55,16,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.206,0.404,24.816,0.000,6.571,5.837
cube_d2_k55,16,1,332750,332750,131072,25.510,5.890,11.989,0.000,3.056,2.479
cube_d2_k55,16,2,131072,131072,70606,9.649,2.377,6.525,0.000,1.543,1.742
cube_d2_k55,16,3,70606,70606,65536,5.798,1.400,6.822,0.000,3.576,1.342
cube_d2_k55,16,4,65536,65536,32768,5.644,1.278,5.489,0.000,3.396,0.716
cube_d2_k55,16,5,32768,32768,16384,2.808,0.696,3.006,0.000,1.795,0.427
cube_d2_k55,16,6,16384,16384,8192,2.994,0.440,1.583,0.000,0.826,0.256
cube_d2_k55,16,7,8192,8192,4096,1.530,0.373,1.009,0.000,0.454,0.152
cube_d2_k55,16,8,4096,4096,2048,0.829,0.203,0.559,0.000,0.231,0.095
cube_d2_k55,16,9,2048,2048,1024,0.481,0.149,0.340,0.000,0.122,0.063
cube_d2_k55,16,10,1024,1024,512,0.241,0.094,0.212,0.000,0.071,0.052
cube_d2_k55,16,11,512,512,256,0.119,0.057,0.129,0.000,0.041,0.028
cube_d2_k55,16,12,256,256,128,0.084,0.038,0.102,0.000,0.027,0.027
cube_d2_k55,16,13,128,128,64,0.057,0.028,0.064,0.000,0.020,0.017
cube_d2_k55,16,14,64,64,32,0.037,0.018,0.043,0.000,0.009,0.015
cube_d2_k55,16,15,32,32,16,0.022,0.010,0.016,0.000,0.005,0.004
cube_d2_k55,16,16,16,16,8,0.016,0.005,0.009,0.000,0.004,0.002
cube_d2_k55,16,17,8,8,4,0.013,0.003,0.006,0.000,0.003,0.001
cube_d2_k55,16,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.212,0.281,24.496,0.000,6.478,5.789
cube_d2_k55,16,1,332750,332750,131072,23.989,5.537,12.553,0.000,2.905,2.497
cube_d2_k55,16,2,131072,131072,70606,9.537,2.340,6.499,0.000,1.532,1.741
cube_d2_k55,16,3,70606,70606,65536,5.868,1.357,6.522,0.000,3.476,1.327
cube_d2_k55,16,4,65536,65536,32768,5.704,1.490,5.388,0.000,3.288,0.721
cube_d2_k55,16,5,32768,32768,16384,2.860,0.696,2.895,0.000,1.667,0.432
cube_d2_k55,16,6,16384,16384,8192,2.916,0.418,1.795,0.000,1.058,0.259
cube_d2_k55,16,7,8192,8192,4096,1.854,0.372,1.006,0.000,0.455,0.151
cube_d2_k55,16,8,4096,4096,2048,0.823,0.184,0.569,0.000,0.237,0.096
cube_d2_k55,16,9,2048,2048,1024,0.500,0.158,0.339,0.000,0.125,0.064
cube_d2_k55,16,10,1024,1024,512,0.309,0.094,0.217,0.000,0.070,0.054
cube_d2_k55,16,11,512,512,256,0.118,0.058,0.131,0.000,0.038,0.034
cube_d2_k55,16,12,256,256,128,0.082,0.037,0.095,0.000,0.032,0.023
cube_d2_k55,16,13,128,128,64,0.053,0.029,0.060,0.000,0.016,0.016
cube_d2_k55,16,14,64,64,32,0.039,0.017,0.040,0.000,0.009,0.012
cube_d2_k55,16,15,32,32,16,0.021,0.011,0.021,0.000,0.006,0.004
cube_d2_k55,16,16,16,16,8,0.017,0.005,0.009,0.000,0.004,0.002
cube_d2_k55,16,17,8,8,4,0.011,0.003,0.006,0.000,0.003,0.001
cube_d2_k55,16,18,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,16,0,110,998250,332750,0.222,0.285,25.088,0.000,6.721,5.837
cube_d2_k55,16,1,332750,332750,131072,23.590,5.458,12.466,0.000,3.064,2.498
cube_d2_k55,16,2,131072,131072,70606,9.553,2.401,6.311,0.000,1.425,1.874
cube_d2_k55,16,3,70606,70606,65536,5.863,1.413,6.798,0.000,3.516,1.580
cube_d2_k55,16,4,65536,65536,32768,5.357,1.699,5.662,0.000,3.570,0.721
cube_d2_k55,16,5,32768,32768,16384,2.799,0.701,2.952,0.000,1.738,0.439
cube_d2_k55,16,6,16384,16384,8192,2.957,0.436,1.615,0.000,0.885,0.254
cube_d2_k55,16,7,8192,8192,4096,1.642,0.370,1.013,0.000,0.450,0.157
cube_d2_k55,16,8,4096,4096,2048,0.819,0.198,0.576,0.000,0.227,0.101
cube_d2_k55,16,9,2048,2048,1024,0.472,0.164,0.333,0.000,0.120,0.065
cube_d2_k55,16,10,1024,1024,512,0.247,0.081,0.239,0.000,0.108,0.041
cube_d2_k55,16,11,512,512,256,0.144,0.057,0.148,0.000,0.041,0.040
cube_d2_k55,16,12,256,256,128,0.083,0.038,0.097,0.000,0.027,0.024
cube_d2_k55,16,13,128,128,64,0.051,0.030,0.059,0.000,0.017,0.016
cube_d2_k55,16,14,64,64,32,0.038,0.018,0.045,0.000,0.009,0.017
cube_d2_k55,16,15,32,32,16,0.024,0.010,0.026,0.000,0.006,0.009
cube_d2_k55,16,16,16,16,8,0.018,0.005,0.009,0.000,0.004,0.002
cube_d2_k55,16,17,8,8,4,0.007,0.002,0.006,0.000,0.004,0.001
cube_d2_k55,16,18,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,16,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,2.978,1.234,19.356,0.000,8.072,5.110
cube_d2_k55,32,1,332750,332750,131072,11.322,3.223,12.407,0.000,6.898,1.477
cube_d2_k55,32,2,131072,131072,70606,5.078,1.490,3.758,0.000,1.212,0.796
cube_d2_k55,32,3,70606,70606,65536,3.001,0.766,4.895,0.000,3.256,0.649
cube_d2_k55,32,4,65536,65536,32768,2.835,0.711,4.490,0.000,3.322,0.386
cube_d2_k55,32,5,32768,32768,16384,1.482,0.411,2.413,0.000,1.694,0.231
cube_d2_k55,32,6,16384,16384,8192,2.447,0.254,1.856,0.000,1.322,0.220
cube_d2_k55,32,7,8192,8192,4096,1.293,0.310,0.870,0.000,0.430,0.123
cube_d2_k55,32,8,4096,4096,2048,0.793,0.209,0.582,0.000,0.330,0.064
cube_d2_k55,32,9,2048,2048,1024,0.340,0.103,0.317,0.000,0.153,0.045
cube_d2_k55,32,10,1024,1024,512,0.225,0.073,0.180,0.000,0.065,0.036
cube_d2_k55,32,11,512,512,256,0.114,0.051,0.116,0.000,0.037,0.028
cube_d2_k55,32,12,256,256,128,0.059,0.036,0.087,0.000,0.026,0.028
cube_d2_k55,32,13,128,128,64,0.046,0.025,0.050,0.000,0.014,0.014
cube_d2_k55,32,14,64,64,32,0.029,0.014,0.034,0.000,0.009,0.010
cube_d2_k55,32,15,32,32,16,0.019,0.007,0.015,0.000,0.005,0.004
cube_d2_k55,32,16,16,16,8,0.013,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,32,17,8,8,4,0.009,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,32,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,32,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.359,0.411,13.845,0.000,4.347,2.847
cube_d2_k55,32,1,332750,332750,131072,12.106,3.384,7.185,0.000,2.036,1.372
cube_d2_k55,32,2,131072,131072,70606,5.376,1.362,3.558,0.000,1.131,0.821
cube_d2_k55,32,3,70606,70606,65536,3.006,0.796,4.887,0.000,3.261,0.652
cube_d2_k55,32,4,65536,65536,32768,2.791,0.739,4.247,0.000,3.058,0.393
cube_d2_k55,32,5,32768,32768,16384,1.450,0.429,2.315,0.000,1.629,0.229
cube_d2_k55,32,6,16384,16384,8192,2.555,0.275,1.407,0.000,0.974,0.147
cube_d2_k55,32,7,8192,8192,4096,1.382,0.306,0.791,0.000,0.412,0.086
cube_d2_k55,32,8,4096,4096,2048,0.693,0.206,0.602,0.000,0.371,0.059
cube_d2_k55,32,9,2048,2048,1024,0.417,0.121,0.301,0.000,0.147,0.046
cube_d2_k55,32,10,1024,1024,512,0.193,0.063,0.171,0.000,0.062,0.037
cube_d2_k55,32,11,512,512,256,0.108,0.048,0.105,0.000,0.037,0.022
cube_d2_k55,32,12,256,256,128,0.057,0.036,0.078,0.000,0.026,0.018
cube_d2_k55,32,13,128,128,64,0.037,0.022,0.049,0.000,0.012,0.016
cube_d2_k55,32,14,64,64,32,0.031,0.013,0.028,0.000,0.009,0.007
cube_d2_k55,32,15,32,32,16,0.016,0.006,0.016,0.000,0.005,0.003
cube_d2_k55,32,16,16,16,8,0.011,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,32,17,8,8,4,0.009,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,32,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,32,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.287,0.397,14.157,0.000,4.211,3.078
cube_d2_k55,32,1,332750,332750,131072,12.578,3.353,7.528,0.000,2.027,1.488
cube_d2_k55,32,2,131072,131072,70606,5.291,1.358,3.645,0.000,1.097,0.906
cube_d2_k55,32,3,70606,70606,65536,2.982,0.785,5.196,0.000,3.526,0.704
cube_d2_k55,32,4,65536,65536,32768,2.858,0.743,4.397,0.000,3.188,0.418
cube_d2_k55,32,5,32768,32768,16384,1.491,0.434,2.267,0.000,1.555,0.244
cube_d2_k55,32,6,16384,16384,8192,2.507,0.268,1.415,0.000,0.952,0.160
cube_d2_k55,32,7,8192,8192,4096,1.487,0.298,0.968,0.000,0.565,0.090
cube_d2_k55,32,8,4096,4096,2048,0.778,0.176,0.480,0.000,0.232,0.064
cube_d2_k55,32,9,2048,2048,1024,0.410,0.120,0.300,0.000,0.149,0.043
cube_d2_k55,32,10,1024,1024,512,0.200,0.069,0.167,0.000,0.060,0.034
cube_d2_k55,32,11,512,512,256,0.103,0.050,0.108,0.000,0.035,0.025
cube_d2_k55,32,12,256,256,128,0.053,0.032,0.077,0.000,0.025,0.018
cube_d2_k55,32,13,128,128,64,0.038,0.024,0.048,0.000,0.015,0.014
cube_d2_k55,32,14,64,64,32,0.024,0.016,0.037,0.000,0.009,0.012
cube_d2_k55,32,15,32,32,16,0.023,0.007,0.020,0.000,0.005,0.005
cube_d2_k55,32,16,16,16,8,0.011,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,32,17,8,8,4,0.008,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,32,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,32,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.285,0.411,14.451,0.000,4.297,3.130
cube_d2_k55,32,1,332750,332750,131072,12.483,3.257,7.288,0.000,2.064,1.524
cube_d2_k55,32,2,131072,131072,70606,5.293,1.360,3.669,0.000,1.093,0.916
cube_d2_k55,32,3,70606,70606,65536,2.935,0.797,5.216,0.000,3.461,0.723
cube_d2_k55,32,4,65536,65536,32768,2.843,0.749,4.506,0.000,3.273,0.425
cube_d2_k55,32,5,32768,32768,16384,1.472,0.413,2.328,0.000,1.614,0.250
cube_d2_k55,32,6,16384,16384,8192,2.514,0.275,1.433,0.000,0.975,0.155
cube_d2_k55,32,7,8192,8192,4096,1.624,0.311,0.989,0.000,0.583,0.103
cube_d2_k55,32,8,4096,4096,2048,0.778,0.198,0.606,0.000,0.366,0.064
cube_d2_k55,32,9,2048,2048,1024,0.415,0.103,0.281,0.000,0.135,0.041
cube_d2_k55,32,10,1024,1024,512,0.215,0.066,0.168,0.000,0.061,0.034
cube_d2_k55,32,11,512,512,256,0.116,0.051,0.103,0.000,0.035,0.023
cube_d2_k55,32,12,256,256,128,0.056,0.034,0.073,0.000,0.025,0.016
cube_d2_k55,32,13,128,128,64,0.039,0.024,0.058,0.000,0.015,0.018
cube_d2_k55,32,14,64,64,32,0.023,0.013,0.029,0.000,0.012,0.006
cube_d2_k55,32,15,32,32,16,0.017,0.007,0.014,0.000,0.005,0.004
cube_d2_k55,32,16,16,16,8,0.013,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,32,17,8,8,4,0.007,0.001,0.006,0.000,0.003,0.001
cube_d2_k55,32,18,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,32,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.310,0.405,14.466,0.000,4.251,3.180
cube_d2_k55,32,1,332750,332750,131072,12.449,3.148,7.230,0.000,2.056,1.507
cube_d2_k55,32,2,131072,131072,70606,5.246,1.319,3.641,0.000,1.068,0.927
cube_d2_k55,32,3,70606,70606,65536,2.928,0.781,5.047,0.000,3.334,0.715
cube_d2_k55,32,4,65536,65536,32768,2.800,0.719,4.606,0.000,3.374,0.430
cube_d2_k55,32,5,32768,32768,16384,1.442,0.416,2.221,0.000,1.501,0.257
cube_d2_k55,32,6,16384,16384,8192,2.474,0.264,1.364,0.000,0.908,0.163
cube_d2_k55,32,7,8192,8192,4096,1.326,0.301,0.963,0.000,0.564,0.097
cube_d2_k55,32,8,4096,4096,2048,0.748,0.198,0.464,0.000,0.221,0.062
cube_d2_k55,32,9,2048,2048,1024,0.412,0.102,0.305,0.000,0.148,0.045
cube_d2_k55,32,10,1024,1024,512,0.207,0.066,0.163,0.000,0.061,0.033
cube_d2_k55,32,11,512,512,256,0.113,0.049,0.110,0.000,0.037,0.026
cube_d2_k55,32,12,256,256,128,0.059,0.031,0.077,0.000,0.025,0.019
cube_d2_k55,32,13,128,128,64,0.038,0.022,0.054,0.000,0.014,0.014
cube_d2_k55,32,14,64,64,32,0.027,0.014,0.036,0.000,0.009,0.010
cube_d2_k55,32,15,32,32,16,0.017,0.006,0.020,0.000,0.005,0.004
cube_d2_k55,32,16,16,16,8,0.012,0.004,0.008,0.000,0.004,0.002
cube_d2_k55,32,17,8,8,4,0.008,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,32,18,4,4,2,0.004,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,32,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,32,0,110,998250,332750,0.273,0.419,14.699,0.000,4.356,3.057
cube_d2_k55,32,1,332750,332750,131072,12.838,3.376,7.615,0.000,2.028,1.523
cube_d2_k55,32,2,131072,131072,70606,5.262,1.357,3.586,0.000,1.057,0.862
cube_d2_k55,32,3,70606,70606,65536,2.933,0.814,5.418,0.000,3.731,0.671
cube_d2_k55,32,4,65536,65536,32768,2.717,0.744,4.342,0.000,3.083,0.427
cube_d2_k55,32,5,32768,32768,16384,1.429,0.430,2.345,0.000,1.569,0.275
cube_d2_k55,32,6,16384,16384,8192,2.222,0.285,1.404,0.000,0.925,0.165
cube_d2_k55,32,7,8192,8192,4096,1.497,0.317,0.925,0.000,0.517,0.096
cube_d2_k55,32,8,4096,4096,2048,0.893,0.208,0.462,0.000,0.219,0.064
cube_d2_k55,32,9,2048,2048,1024,0.414,0.122,0.444,0.000,0.286,0.046
cube_d2_k55,32,10,1024,1024,512,0.193,0.068,0.172,0.000,0.066,0.036
cube_d2_k55,32,11,512,512,256,0.108,0.049,0.119,0.000,0.039,0.026
cube_d2_k55,32,12,256,256,128,0.061,0.040,0.079,0.000,0.026,0.018
cube_d2_k55,32,13,128,128,64,0.041,0.027,0.054,0.000,0.013,0.016
cube_d2_k55,32,14,64,64,32,0.028,0.024,0.036,0.000,0.011,0.010
cube_d2_k55,32,15,32,32,16,0.019,0.007,0.024,0.000,0.006,0.005
cube_d2_k55,32,16,16,16,8,0.014,0.004,0.010,0.000,0.004,0.003
cube_d2_k55,32,17,8,8,4,0.011,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,32,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,32,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,4.807,1.452,21.762,0.000,12.467,3.441
cube_d2_k55,64,1,332750,332750,131072,7.446,2.315,10.823,0.000,6.575,1.064
cube_d2_k55,64,2,131072,131072,70606,3.565,1.099,2.916,0.000,0.797,0.618
cube_d2_k55,64,3,70606,70606,65536,1.991,0.635,4.614,0.000,3.406,0.456
cube_d2_k55,64,4,65536,65536,32768,1.859,0.558,4.409,0.000,3.439,0.307
cube_d2_k55,64,5,32768,32768,16384,1.039,0.361,2.217,0.000,1.622,0.201
cube_d2_k55,64,6,16384,16384,8192,1.870,0.254,1.344,0.000,0.863,0.187
cube_d2_k55,64,7,8192,8192,4096,0.688,0.320,0.870,0.000,0.499,0.087
cube_d2_k55,64,8,4096,4096,2048,0.491,0.150,0.553,0.000,0.309,0.061
cube_d2_k55,64,9,2048,2048,1024,0.185,0.105,0.282,0.000,0.114,0.050
cube_d2_k55,64,10,1024,1024,512,0.124,0.072,0.171,0.000,0.064,0.032
cube_d2_k55,64,11,512,512,256,0.079,0.050,0.121,0.000,0.038,0.028
cube_d2_k55,64,12,256,256,128,0.056,0.037,0.084,0.000,0.024,0.023
cube_d2_k55,64,13,128,128,64,0.051,0.029,0.056,0.000,0.015,0.016
cube_d2_k55,64,14,64,64,32,0.027,0.020,0.031,0.000,0.008,0.010
cube_d2_k55,64,15,32,32,16,0.021,0.007,0.016,0.000,0.005,0.004
cube_d2_k55,64,16,16,16,8,0.011,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,64,17,8,8,4,0.008,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,64,18,4,4,2,0.003,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,64,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.320,0.338,11.284,0.000,4.093,1.807
cube_d2_k55,64,1,332750,332750,131072,7.257,2.096,5.404,0.000,1.502,0.900
cube_d2_k55,64,2,131072,131072,70606,3.370,0.998,2.608,0.000,0.783,0.646
cube_d2_k55,64,3,70606,70606,65536,1.983,0.612,4.592,0.000,3.457,0.426
cube_d2_k55,64,4,65536,65536,32768,1.848,0.556,4.243,0.000,3.104,0.543
cube_d2_k55,64,5,32768,32768,16384,1.024,0.379,2.129,0.000,1.556,0.204
cube_d2_k55,64,6,16384,16384,8192,2.216,0.245,1.355,0.000,0.893,0.217
cube_d2_k55,64,7,8192,8192,4096,0.812,0.316,0.779,0.000,0.424,0.076
cube_d2_k55,64,8,4096,4096,2048,0.493,0.173,0.463,0.000,0.234,0.055
cube_d2_k55,64,9,2048,2048,1024,0.211,0.097,0.401,0.000,0.240,0.045
cube_d2_k55,64,10,1024,1024,512,0.111,0.071,0.181,0.000,0.064,0.040
cube_d2_k55,64,11,512,512,256,0.083,0.052,0.121,0.000,0.038,0.036
cube_d2_k55,64,12,256,256,128,0.061,0.033,0.078,0.000,0.027,0.018
cube_d2_k55,64,13,128,128,64,0.041,0.022,0.055,0.000,0.013,0.017
cube_d2_k55,64,14,64,64,32,0.033,0.019,0.037,0.000,0.008,0.011
cube_d2_k55,64,15,32,32,16,0.022,0.007,0.016,0.000,0.005,0.004
cube_d2_k55,64,16,16,16,8,0.012,0.004,0.011,0.000,0.004,0.003
cube_d2_k55,64,17,8,8,4,0.007,0.002,0.007,0.000,0.003,0.001
cube_d2_k55,64,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,64,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.287,0.322,10.885,0.000,3.739,1.645
cube_d2_k55,64,1,332750,332750,131072,7.823,2.070,4.882,0.000,1.529,0.876
cube_d2_k55,64,2,131072,131072,70606,3.385,0.964,2.499,0.000,0.749,0.604
cube_d2_k55,64,3,70606,70606,65536,1.944,0.657,4.479,0.000,3.327,0.440
cube_d2_k55,64,4,65536,65536,32768,1.828,0.561,4.044,0.000,3.138,0.304
cube_d2_k55,64,5,32768,32768,16384,0.992,0.355,2.297,0.000,1.708,0.200
cube_d2_k55,64,6,16384,16384,8192,1.968,0.259,1.304,0.000,0.923,0.129
cube_d2_k55,64,7,8192,8192,4096,0.841,0.293,0.868,0.000,0.506,0.077
cube_d2_k55,64,8,4096,4096,2048,0.376,0.158,0.472,0.000,0.236,0.059
cube_d2_k55,64,9,2048,2048,1024,0.203,0.105,0.270,0.000,0.114,0.044
cube_d2_k55,64,10,1024,1024,512,0.127,0.065,0.183,0.000,0.071,0.038
cube_d2_k55,64,11,512,512,256,0.072,0.053,0.111,0.000,0.038,0.029
cube_d2_k55,64,12,256,256,128,0.056,0.035,0.075,0.000,0.022,0.020
cube_d2_k55,64,13,128,128,64,0.044,0.019,0.057,0.000,0.014,0.018
cube_d2_k55,64,14,64,64,32,0.030,0.011,0.035,0.000,0.008,0.010
cube_d2_k55,64,15,32,32,16,0.019,0.007,0.021,0.000,0.005,0.005
cube_d2_k55,64,16,16,16,8,0.014,0.004,0.010,0.000,0.004,0.002
cube_d2_k55,64,17,8,8,4,0.007,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,64,18,4,4,2,0.003,0.001,0.004,0.000,0.003,0.001
cube_d2_k55,64,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.322,0.345,10.582,0.000,3.564,1.637
cube_d2_k55,64,1,332750,332750,131072,7.877,1.921,4.915,0.000,1.541,0.902
cube_d2_k55,64,2,131072,131072,70606,3.353,0.966,2.515,0.000,0.726,0.626
cube_d2_k55,64,3,70606,70606,65536,1.891,0.599,4.790,0.000,3.637,0.438
cube_d2_k55,64,4,65536,65536,32768,1.792,0.537,4.105,0.000,3.191,0.315
cube_d2_k55,64,5,32768,32768,16384,0.987,0.340,2.044,0.000,1.472,0.191
cube_d2_k55,64,6,16384,16384,8192,1.916,0.248,1.160,0.000,0.794,0.122
cube_d2_k55,64,7,8192,8192,4096,0.719,0.319,0.934,0.000,0.582,0.078
cube_d2_k55,64,8,4096,4096,2048,0.395,0.153,0.539,0.000,0.314,0.059
cube_d2_k55,64,9,2048,2048,1024,0.178,0.103,0.431,0.000,0.275,0.043
cube_d2_k55,64,10,1024,1024,512,0.105,0.075,0.170,0.000,0.060,0.038
cube_d2_k55,64,11,512,512,256,0.085,0.052,0.111,0.000,0.041,0.028
cube_d2_k55,64,12,256,256,128,0.060,0.040,0.085,0.000,0.028,0.024
cube_d2_k55,64,13,128,128,64,0.047,0.024,0.049,0.000,0.013,0.014
cube_d2_k55,64,14,64,64,32,0.032,0.010,0.032,0.000,0.009,0.007
cube_d2_k55,64,15,32,32,16,0.019,0.006,0.015,0.000,0.005,0.004
cube_d2_k55,64,16,16,16,8,0.012,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,64,17,8,8,4,0.006,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,64,18,4,4,2,0.003,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,64,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.354,0.295,11.793,0.000,3.860,1.657
cube_d2_k55,64,1,332750,332750,131072,8.018,1.962,4.867,0.000,1.563,0.882
cube_d2_k55,64,2,131072,131072,70606,3.287,1.080,2.489,0.000,0.725,0.608
cube_d2_k55,64,3,70606,70606,65536,1.963,0.616,4.647,0.000,3.471,0.437
cube_d2_k55,64,4,65536,65536,32768,1.825,0.556,4.151,0.000,3.253,0.298
cube_d2_k55,64,5,32768,32768,16384,0.968,0.361,2.169,0.000,1.600,0.196
cube_d2_k55,64,6,16384,16384,8192,2.150,0.240,1.315,0.000,0.941,0.126
cube_d2_k55,64,7,8192,8192,4096,0.697,0.336,0.875,0.000,0.518,0.079
cube_d2_k55,64,8,4096,4096,2048,0.529,0.153,0.461,0.000,0.242,0.057
cube_d2_k55,64,9,2048,2048,1024,0.164,0.099,0.387,0.000,0.236,0.045
cube_d2_k55,64,10,1024,1024,512,0.106,0.072,0.176,0.000,0.065,0.041
cube_d2_k55,64,11,512,512,256,0.070,0.055,0.115,0.000,0.039,0.027
cube_d2_k55,64,12,256,256,128,0.051,0.038,0.080,0.000,0.025,0.019
cube_d2_k55,64,13,128,128,64,0.036,0.022,0.055,0.000,0.015,0.016
cube_d2_k55,64,14,64,64,32,0.031,0.021,0.028,0.000,0.009,0.007
cube_d2_k55,64,15,32,32,16,0.018,0.007,0.025,0.000,0.005,0.005
cube_d2_k55,64,16,16,16,8,0.013,0.004,0.009,0.000,0.004,0.002
cube_d2_k55,64,17,8,8,4,0.012,0.002,0.006,0.000,0.003,0.001
cube_d2_k55,64,18,4,4,2,0.004,0.001,0.005,0.000,0.003,0.001
cube_d2_k55,64,19,2,0,0,0.002,0.001,0.000,,,
cube_d2_k55,64,0,110,998250,332750,0.371,0.289,11.170,0.000,4.091,1.717
cube_d2_k55,64,1,332750,332750,131072,8.099,1.964,4.915,0.000,1.562,0.916
cube_d2_k55,64,2,131072,131072,70606,3.380,0.992,2.543,0.000,0.758,0.616
cube_d2_k55,64,3,70606,70606,65536,1.856,0.614,4.523,0.000,3.360,0.448
cube_d2_k55,64,4,65536,65536,32768,1.798,0.576,4.020,0.000,3.139,0.285
cube_d2_k55,64,5,32768,32768,16384,0.988,0.347,2.067,0.000,1.498,0.196
cube_d2_k55,64,6,16384,16384,8192,2.197,0.234,1.303,0.000,0.938,0.130
cube_d2_k55,64,7,8192,8192,4096,0.584,0.320,0.931,0.000,0.579,0.079
cube_d2_k55,64,8,4096,4096,2048,0.709,0.152,0.468,0.000,0.234,0.060
