family,n,d,classes,merges,algorithm,trial,parlay_threads,union_style,dnc_cutoff,wallclock_ms
chain,7100,2,14202,1,par_close,3,64,dnc,16,73.0582
chain,7100,2,14202,1,par_close,4,64,dnc,16,74.1241
chain,7100,2,14202,1,par_close,0,128,dnc,16,70.1733
chain,7100,2,14202,1,par_close,1,128,dnc,16,70.3162
chain,7100,2,14202,1,par_close,2,128,dnc,16,71.7458
chain,7100,2,14202,1,par_close,3,128,dnc,16,73.9702
chain,7100,2,14202,1,par_close,4,128,dnc,16,72.2089
grid,160,2,102718,160,nelson_seq,0,1,dnc,16,33.1592
grid,160,2,102718,160,nelson_seq,1,1,dnc,16,30.7677
grid,160,2,102718,160,nelson_seq,2,1,dnc,16,30.6945
grid,160,2,102718,160,nelson_seq,3,1,dnc,16,31.2318
grid,160,2,102718,160,nelson_seq,4,1,dnc,16,31.1208
grid,160,2,102718,160,par_close,0,1,dnc,16,98.3046
grid,160,2,102718,160,par_close,1,1,dnc,16,98.8051
grid,160,2,102718,160,par_close,2,1,dnc,16,98.9116
grid,160,2,102718,160,par_close,3,1,dnc,16,98.3392
grid,160,2,102718,160,par_close,4,1,dnc,16,98.1007
grid,160,2,102718,160,par_close,0,2,dnc,16,98.2950
grid,160,2,102718,160,par_close,1,2,dnc,16,96.9777
grid,160,2,102718,160,par_close,2,2,dnc,16,98.8042
grid,160,2,102718,160,par_close,3,2,dnc,16,98.7996
grid,160,2,102718,160,par_close,4,2,dnc,16,100.2349
grid,160,2,102718,160,par_close,0,4,dnc,16,67.2914
grid,160,2,102718,160,par_close,1,4,dnc,16,69.1130
grid,160,2,102718,160,par_close,2,4,dnc,16,68.4383
grid,160,2,102718,160,par_close,3,4,dnc,16,69.6588
grid,160,2,102718,160,par_close,4,4,dnc,16,68.9023
grid,160,2,102718,160,par_close,0,8,dnc,16,46.7795
grid,160,2,102718,160,par_close,1,8,dnc,16,45.6627
grid,160,2,102718,160,par_close,2,8,dnc,16,45.2440
grid,160,2,102718,160,par_close,3,8,dnc,16,45.8776
grid,160,2,102718,160,par_close,4,8,dnc,16,45.5339
grid,160,2,102718,160,par_close,0,16,dnc,16,35.5628
grid,160,2,102718,160,par_close,1,16,dnc,16,34.8547
grid,160,2,102718,160,par_close,2,16,dnc,16,35.0349
grid,160,2,102718,160,par_close,3,16,dnc,16,34.9308
grid,160,2,102718,160,par_close,4,16,dnc,16,34.5467
grid,160,2,102718,160,par_close,0,32,dnc,16,26.0499
grid,160,2,102718,160,par_close,1,32,dnc,16,27.6133
grid,160,2,102718,160,par_close,2,32,dnc,16,27.1413
grid,160,2,102718,160,par_close,3,32,dnc,16,27.6308
grid,160,2,102718,160,par_close,4,32,dnc,16,27.0373
grid,160,2,102718,160,par_close,0,64,dnc,16,23.8272
grid,160,2,102718,160,par_close,1,64,dnc,16,24.9249
grid,160,2,102718,160,par_close,2,64,dnc,16,25.2762
grid,160,2,102718,160,par_close,3,64,dnc,16,25.5155
grid,160,2,102718,160,par_close,4,64,dnc,16,24.4483
grid,160,2,102718,160,par_close,0,128,dnc,16,34.2854
grid,160,2,102718,160,par_close,1,128,dnc,16,28.1823
grid,160,2,102718,160,par_close,2,128,dnc,16,25.6378
grid,160,2,102718,160,par_close,3,128,dnc,16,25.9866
grid,160,2,102718,160,par_close,4,128,dnc,16,25.7359
grid,165,2,109228,165,nelson_seq,0,1,dnc,16,40.7169
grid,165,2,109228,165,nelson_seq,1,1,dnc,16,33.8311
grid,165,2,109228,165,nelson_seq,2,1,dnc,16,34.1641
grid,165,2,109228,165,nelson_seq,3,1,dnc,16,34.5033
grid,165,2,109228,165,nelson_seq,4,1,dnc,16,35.3870
grid,165,2,109228,165,par_close,0,1,dnc,16,105.9861
grid,165,2,109228,165,par_close,1,1,dnc,16,105.6235
grid,165,2,109228,165,par_close,2,1,dnc,16,105.2683
grid,165,2,109228,165,par_close,3,1,dnc,16,104.2371
grid,165,2,109228,165,par_close,4,1,dnc,16,104.8009
grid,165,2,109228,165,par_close,0,2,dnc,16,94.5474
grid,165,2,109228,165,par_close,1,2,dnc,16,100.2657
grid,165,2,109228,165,par_close,2,2,dnc,16,100.2409
grid,165,2,109228,165,par_close,3,2,dnc,16,98.2869
grid,165,2,109228,165,par_close,4,2,dnc,16,100.6872
grid,165,2,109228,165,par_close,0,4,dnc,16,68.6433
grid,165,2,109228,165,par_close,1,4,dnc,16,68.7781
grid,165,2,109228,165,par_close,2,4,dnc,16,69.2614
grid,165,2,109228,165,par_close,3,4,dnc,16,69.9884
grid,165,2,109228,165,par_close,4,4,dnc,16,69.9784
grid,165,2,109228,165,par_close,0,8,dnc,16,47.6823
grid,165,2,109228,165,par_close,1,8,dnc,16,47.3704
grid,165,2,109228,165,par_close,2,8,dnc,16,47.1171
grid,165,2,109228,165,par_close,3,8,dnc,16,47.5445
grid,165,2,109228,165,par_close,4,8,dnc,16,47.1668
grid,165,2,109228,165,par_close,0,16,dnc,16,34.7498
grid,165,2,109228,165,par_close,1,16,dnc,16,34.9231
grid,165,2,109228,165,par_close,2,16,dnc,16,34.1547
grid,165,2,109228,165,par_close,3,16,dnc,16,34.7450
grid,165,2,109228,165,par_close,4,16,dnc,16,34.5604
grid,165,2,109228,165,par_close,0,32,dnc,16,27.7369
grid,165,2,109228,165,par_close,1,32,dnc,16,26.9926
grid,165,2,109228,165,par_close,2,32,dnc,16,27.0847
grid,165,2,109228,165,par_close,3,32,dnc,16,27.2348
grid,165,2,109228,165,par_close,4,32,dnc,16,27.4480
grid,165,2,109228,165,par_close,0,64,dnc,16,24.7228
grid,165,2,109228,165,par_close,1,64,dnc,16,25.3010
grid,165,2,109228,165,par_close,2,64,dnc,16,25.0534
grid,165,2,109228,165,par_close,3,64,dnc,16,25.6830
grid,165,2,109228,165,par_close,4,64,dnc,16,24.8019
grid,165,2,109228,165,par_close,0,128,dnc,16,38.3456
grid,165,2,109228,165,par_close,1,128,dnc,16,30.5597
grid,165,2,109228,165,par_close,2,128,dnc,16,28.1760
grid,165,2,109228,165,par_close,3,128,dnc,16,28.4757
grid,165,2,109228,165,par_close,4,128,dnc,16,27.5878
grid,170,2,115938,170,nelson_seq,0,1,dnc,16,41.2543
grid,170,2,115938,170,nelson_seq,1,1,dnc,16,38.4878
grid,170,2,115938,170,nelson_seq,2,1,dnc,16,36.7362
grid,170,2,115938,170,nelson_seq,3,1,dnc,16,37.2638
grid,170,2,115938,170,nelson_seq,4,1,dnc,16,39.9611
grid,170,2,115938,170,par_close,0,1,dnc,16,112.2238
grid,170,2,115938,170,par_close,1,1,dnc,16,111.7283
grid,170,2,115938,170,par_close,2,1,dnc,16,111.1578
grid,170,2,115938,170,par_close,3,1,dnc,16,111.8671
grid,170,2,115938,170,par_close,4,1,dnc,16,111.3438
grid,170,2,115938,170,par_close,0,2,dnc,16,103.1619
grid,170,2,115938,170,par_close,1,2,dnc,16,106.8159
grid,170,2,115938,170,par_close,2,2,dnc,16,107.3526
grid,170,2,115938,170,par_close,3,2,dnc,16,106.9999
grid,170,2,115938,170,par_close,4,2,dnc,16,107.6060
grid,170,2,115938,170,par_close,0,4,dnc,16,72.5568
grid,170,2,115938,170,par_close,1,4,dnc,16,72.9531
grid,170,2,115938,170,par_close,2,4,dnc,16,74.9244
grid,170,2,115938,170,par_close,3,4,dnc,16,74.8201
grid,170,2,115938,170,par_close,4,4,dnc,16,74.8661
grid,170,2,115938,170,par_close,0,8,dnc,16,49.1685
grid,170,2,115938,170,par_close,1,8,dnc,16,47.8020
grid,170,2,115938,170,par_close,2,8,dnc,16,48.9674
grid,170,2,115938,170,par_close,3,8,dnc,16,49.2800
grid,170,2,115938,170,par_close,4,8,dnc,16,50.0418
grid,170,2,115938,170,par_close,0,16,dnc,16,35.3559
grid,170,2,115938,170,par_close,1,16,dnc,16,35.5966
grid,170,2,115938,170,par_close,2,16,dnc,16,35.1747
grid,170,2,115938,170,par_close,3,16,dnc,16,35.6271
grid,170,2,115938,170,par_close,4,16,dnc,16,35.2077
grid,170,2,115938,170,par_close,0,32,dnc,16,27.8127
grid,170,2,115938,170,par_close,1,32,dnc,16,28.7546
grid,170,2,115938,170,par_close,2,32,dnc,16,28.5036
grid,170,2,115938,170,par_close,3,32,dnc,16,28.3708
grid,170,2,115938,170,par_close,4,32,dnc,16,28.5961
grid,170,2,115938,170,par_close,0,64,dnc,16,26.0647
grid,170,2,115938,170,par_close,1,64,dnc,16,26.1404
grid,170,2,115938,170,par_close,2,64,dnc,16,26.4095
grid,170,2,115938,170,par_close,3,64,dnc,16,26.2212
grid,170,2,115938,170,par_close,4,64,dnc,16,26.3327
grid,170,2,115938,170,par_close,0,128,dnc,16,33.5133
grid,170,2,115938,170,par_close,1,128,dnc,16,26.3492
grid,170,2,115938,170,par_close,2,128,dnc,16,27.3019
grid,170,2,115938,170,par_close,3,128,dnc,16,24.9003
grid,170,2,115938,170,par_close,4,128,dnc,16,26.2099
grid,175,2,122848,175,nelson_seq,0,1,dnc,16,48.6221
grid,175,2,122848,175,nelson_seq,1,1,dnc,16,40.3782
grid,175,2,122848,175,nelson_seq,2,1,dnc,16,40.4224
grid,175,2,122848,175,nelson_seq,3,1,dnc,16,40.8067
grid,175,2,122848,175,nelson_seq,4,1,dnc,16,41.0040
grid,175,2,122848,175,par_close,0,1,dnc,16,119.6291
grid,175,2,122848,175,par_close,1,1,dnc,16,119.1133
grid,175,2,122848,175,par_close,2,1,dnc,16,119.1590
grid,175,2,122848,175,par_close,3,1,dnc,16,119.8758
grid,175,2,122848,175,par_close,4,1,dnc,16,120.4864
grid,175,2,122848,175,par_close,0,2,dnc,16,116.9083
grid,175,2,122848,175,par_close,1,2,dnc,16,114.3390
grid,175,2,122848,175,par_close,2,2,dnc,16,115.6508
grid,175,2,122848,175,par_close,3,2,dnc,16,117.2522
grid,175,2,122848,175,par_close,4,2,dnc,16,116.6643
grid,175,2,122848,175,par_close,0,4,dnc,16,74.0531
grid,175,2,122848,175,par_close,1,4,dnc,16,74.6307
grid,175,2,122848,175,par_close,2,4,dnc,16,75.8423
grid,175,2,122848,175,par_close,3,4,dnc,16,75.8631
grid,175,2,122848,175,par_close,4,4,dnc,16,75.0678
grid,175,2,122848,175,par_close,0,8,dnc,16,51.6535
grid,175,2,122848,175,par_close,1,8,dnc,16,51.2540
grid,175,2,122848,175,par_close,2,8,dnc,16,51.7885
grid,175,2,122848,175,par_close,3,8,dnc,16,51.6807
grid,175,2,122848,175,par_close,4,8,dnc,16,51.7813
grid,175,2,122848,175,par_close,0,16,dnc,16,38.1063
grid,175,2,122848,175,par_close,1,16,dnc,16,37.3572
grid,175,2,122848,175,par_close,2,16,dnc,16,37.0889
grid,175,2,122848,175,par_close,3,16,dnc,16,36.6355
grid,175,2,122848,175,par_close,4,16,dnc,16,37.5294
grid,175,2,122848,175,par_close,0,32,dnc,16,27.2179
grid,175,2,122848,175,par_close,1,32,dnc,16,29.6031
grid,175,2,122848,175,par_close,2,32,dnc,16,29.9025
grid,175,2,122848,175,par_close,3,32,dnc,16,29.9704
grid,175,2,122848,175,par_close,4,32,dnc,16,29.9214
grid,175,2,122848,175,par_close,0,64,dnc,16,28.2415
grid,175,2,122848,175,par_close,1,64,dnc,16,29.1784
grid,175,2,122848,175,par_close,2,64,dnc,16,28.8037
grid,175,2,122848,175,par_close,3,64,dnc,16,29.1434
grid,175,2,122848,175,par_close,4,64,dnc,16,27.8028
grid,175,2,122848,175,par_close,0,128,dnc,16,35.8147
grid,175,2,122848,175,par_close,1,128,dnc,16,29.2430
grid,175,2,122848,175,par_close,2,128,dnc,16,26.6814
grid,175,2,122848,175,par_close,3,128,dnc,16,28.2789
grid,175,2,122848,175,par_close,4,128,dnc,16,27.3283
grid,180,2,129958,180,nelson_seq,0,1,dnc,16,49.6035
grid,180,2,129958,180,nelson_seq,1,1,dnc,16,43.0051
grid,180,2,129958,180,nelson_seq,2,1,dnc,16,42.7628
grid,180,2,129958,180,nelson_seq,3,1,dnc,16,43.6623
grid,180,2,129958,180,nelson_seq,4,1,dnc,16,42.8734
grid,180,2,129958,180,par_close,0,1,dnc,16,126.5813
grid,180,2,129958,180,par_close,1,1,dnc,16,125.8243
grid,180,2,129958,180,par_close,2,1,dnc,16,126.0531
grid,180,2,129958,180,par_close,3,1,dnc,16,126.6115
grid,180,2,129958,180,par_close,4,1,dnc,16,126.5977
grid,180,2,129958,180,par_close,0,2,dnc,16,113.1178
grid,180,2,129958,180,par_close,1,2,dnc,16,114.5046
grid,180,2,129958,180,par_close,2,2,dnc,16,115.0394
grid,180,2,129958,180,par_close,3,2,dnc,16,117.1521
grid,180,2,129958,180,par_close,4,2,dnc,16,114.5121
grid,180,2,129958,180,par_close,0,4,dnc,16,79.0004
grid,180,2,129958,180,par_close,1,4,dnc,16,80.4447
grid,180,2,129958,180,par_close,2,4,dnc,16,82.2104
grid,180,2,129958,180,par_close,3,4,dnc,16,79.8211
grid,180,2,129958,180,par_close,4,4,dnc,16,81.6877
grid,180,2,129958,180,par_close,0,8,dnc,16,53.8003
grid,180,2,129958,180,par_close,1,8,dnc,16,54.7643
grid,180,2,129958,180,par_close,2,8,dnc,16,53.5937
grid,180,2,129958,180,par_close,3,8,dnc,16,55.5263
grid,180,2,129958,180,par_close,4,8,dnc,16,54.1462
grid,180,2,129958,180,par_close,0,16,dnc,16,39.5899
grid,180,2,129958,180,par_close,1,16,dnc,16,37.3802
grid,180,2,129958,180,par_close,2,16,dnc,16,38.7283
grid,180,2,129958,180,par_close,3,16,dnc,16,39.1959
grid,180,2,129958,180,par_close,4,16,dnc,16,38.7648
grid,180,2,129958,180,par_close,0,32,dnc,16,28.8047
grid,180,2,129958,180,par_close,1,32,dnc,16,30.2084
grid,180,2,129958,180,par_close,2,32,dnc,16,30.5036
grid,180,2,129958,180,par_close,3,32,dnc,16,29.7875
grid,180,2,129958,180,par_close,4,32,dnc,16,29.6445
grid,180,2,129958,180,par_close,0,64,dnc,16,28.0381
grid,180,2,129958,180,par_close,1,64,dnc,16,27.0934
grid,180,2,129958,180,par_close,2,64,dnc,16,27.7428
grid,180,2,129958,180,par_close,3,64,dnc,16,26.9557
grid,180,2,129958,180,par_close,4,64,dnc,16,27.1104
grid,180,2,129958,180,par_close,0,128,dnc,16,38.5188
grid,180,2,129958,180,par_close,1,128,dnc,16,32.7123
grid,180,2,129958,180,par_close,2,128,dnc,16,30.8695
grid,180,2,129958,180,par_close,3,128,dnc,16,29.3408
grid,180,2,129958,180,par_close,4,128,dnc,16,28.5676
grid,185,2,137268,185,nelson_seq,0,1,dnc,16,49.9390
grid,185,2,137268,185,nelson_seq,1,1,dnc,16,44.4811
grid,185,2,137268,185,nelson_seq,2,1,dnc,16,43.7979
grid,185,2,137268,185,nelson_seq,3,1,dnc,16,44.5878
grid,185,2,137268,185,nelson_seq,4,1,dnc,16,44.4258
grid,185,2,137268,185,par_close,0,1,dnc,16,136.1511
grid,185,2,137268,185,par_close,1,1,dnc,16,136.1349
grid,185,2,137268,185,par_close,2,1,dnc,16,135.9585
grid,185,2,137268,185,par_close,3,1,dnc,16,136.3664
grid,185,2,137268,185,par_close,4,1,dnc,16,135.7845
grid,185,2,137268,185,par_close,0,2,dnc,16,121.5674
grid,185,2,137268,185,par_close,1,2,dnc,16,118.7412
grid,185,2,137268,185,par_close,2,2,dnc,16,125.2068
grid,185,2,137268,185,par_close,3,2,dnc,16,122.4044
grid,185,2,137268,185,par_close,4,2,dnc,16,122.3860
grid,185,2,137268,185,par_close,0,4,dnc,16,81.6162
grid,185,2,137268,185,par_close,1,4,dnc,16,84.9677
grid,185,2,137268,185,par_close,2,4,dnc,16,86.8866
grid,185,2,137268,185,par_close,3,4,dnc,16,82.3018
grid,185,2,137268,185,par_close,4,4,dnc,16,85.0146
grid,185,2,137268,185,par_close,0,8,dnc,16,53.3702
grid,185,2,137268,185,par_close,1,8,dnc,16,54.8035
grid,185,2,137268,185,par_close,2,8,dnc,16,53.6626
grid,185,2,137268,185,par_close,3,8,dnc,16,54.0293
grid,185,2,137268,185,par_close,4,8,dnc,16,53.0261
grid,185,2,137268,185,par_close,0,16,dnc,16,37.8546
grid,185,2,137268,185,par_close,1,16,dnc,16,37.3268
grid,185,2,137268,185,par_close,2,16,dnc,16,36.5245
grid,185,2,137268,185,par_close,3,16,dnc,16,36.3329
grid,185,2,137268,185,par_close,4,16,dnc,16,37.5174
grid,185,2,137268,185,par_close,0,32,dnc,16,28.1484
grid,185,2,137268,185,par_close,1,32,dnc,16,28.0315
