[synthetic_bench] cube n=130 d=2 classes=8788258 merges=130 ...
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  2.036ms frontier=  1.969ms semisort= 70.572ms (keyed= 0.000ms group_by= 31.786ms per_group=17.063ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.024ms frontier=  0.012ms semisort=  0.026ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.008ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.015ms frontier=  0.007ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.003ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.014ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.009ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  1.865ms frontier=  2.211ms semisort= 69.996ms (keyed= 0.000ms group_by= 25.186ms per_group=16.209ms)
[pe] round=  1 work=  4394000 frontier=  4394000 next=  2097152 consolidate= 50.527ms frontier= 11.401ms semisort= 35.793ms (keyed= 0.000ms group_by=  9.685ms per_group= 8.507ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 26.830ms frontier=  6.435ms semisort= 19.591ms (keyed= 0.000ms group_by=  5.590ms per_group= 5.037ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 22.082ms frontier=  5.729ms semisort= 17.562ms (keyed= 0.000ms group_by=  3.179ms per_group= 2.797ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  8.670ms frontier=  2.223ms semisort=  6.237ms (keyed= 0.000ms group_by=  1.798ms per_group= 1.649ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   199696 consolidate=  3.731ms frontier=  1.192ms semisort=  3.223ms (keyed= 0.000ms group_by=  0.794ms per_group= 0.929ms)
[pe] round=  6 work=   199696 frontier=   199696 next=   131072 consolidate=  2.885ms frontier=  1.064ms semisort=  2.237ms (keyed= 0.000ms group_by=  0.534ms per_group= 0.627ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  2.057ms frontier=  0.669ms semisort=  1.415ms (keyed= 0.000ms group_by=  0.466ms per_group= 0.321ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  1.220ms frontier=  0.380ms semisort=  2.466ms (keyed= 0.000ms group_by=  1.915ms per_group= 0.231ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.603ms frontier=  0.260ms semisort=  1.233ms (keyed= 0.000ms group_by=  0.916ms per_group= 0.131ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.339ms frontier=  0.174ms semisort=  0.679ms (keyed= 0.000ms group_by=  0.451ms per_group= 0.091ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.716ms frontier=  0.205ms semisort=  0.466ms (keyed= 0.000ms group_by=  0.274ms per_group= 0.049ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.370ms frontier=  0.103ms semisort=  0.283ms (keyed= 0.000ms group_by=  0.143ms per_group= 0.040ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.222ms frontier=  0.067ms semisort=  0.169ms (keyed= 0.000ms group_by=  0.085ms per_group= 0.028ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.124ms frontier=  0.049ms semisort=  0.108ms (keyed= 0.000ms group_by=  0.048ms per_group= 0.019ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.050ms frontier=  0.033ms semisort=  0.071ms (keyed= 0.000ms group_by=  0.024ms per_group= 0.019ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.038ms frontier=  0.021ms semisort=  0.044ms (keyed= 0.000ms group_by=  0.016ms per_group= 0.012ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.025ms frontier=  0.014ms semisort=  0.027ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.009ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.018ms frontier=  0.006ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.004ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.012ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.009ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  0.497ms frontier=  1.414ms semisort= 60.173ms (keyed= 0.000ms group_by= 24.224ms per_group=15.850ms)
[pe] round=  1 work=  4394000 frontier=  4394000 next=  2097152 consolidate= 49.869ms frontier= 11.342ms semisort= 36.045ms (keyed= 0.000ms group_by= 10.171ms per_group= 9.113ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 30.028ms frontier=  6.325ms semisort= 19.458ms (keyed= 0.000ms group_by=  5.557ms per_group= 5.216ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 15.755ms frontier=  4.426ms semisort= 11.697ms (keyed= 0.000ms group_by=  3.195ms per_group= 3.078ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.830ms frontier=  2.531ms semisort=  6.392ms (keyed= 0.000ms group_by=  1.676ms per_group= 1.745ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   199696 consolidate=  4.840ms frontier=  1.209ms semisort=  3.187ms (keyed= 0.000ms group_by=  0.815ms per_group= 0.945ms)
[pe] round=  6 work=   199696 frontier=   199696 next=   131072 consolidate=  3.580ms frontier=  1.049ms semisort=  2.388ms (keyed= 0.000ms group_by=  0.528ms per_group= 0.653ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  2.171ms frontier=  0.608ms semisort=  1.415ms (keyed= 0.000ms group_by=  0.459ms per_group= 0.340ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  1.115ms frontier=  0.385ms semisort=  2.293ms (keyed= 0.000ms group_by=  1.761ms per_group= 0.210ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.608ms frontier=  0.260ms semisort=  1.233ms (keyed= 0.000ms group_by=  0.895ms per_group= 0.138ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.388ms frontier=  0.169ms semisort=  0.705ms (keyed= 0.000ms group_by=  0.476ms per_group= 0.086ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.711ms frontier=  0.207ms semisort=  0.441ms (keyed= 0.000ms group_by=  0.240ms per_group= 0.056ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.377ms frontier=  0.110ms semisort=  0.272ms (keyed= 0.000ms group_by=  0.139ms per_group= 0.042ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.223ms frontier=  0.069ms semisort=  0.168ms (keyed= 0.000ms group_by=  0.080ms per_group= 0.027ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.116ms frontier=  0.047ms semisort=  0.107ms (keyed= 0.000ms group_by=  0.043ms per_group= 0.022ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.054ms frontier=  0.031ms semisort=  0.073ms (keyed= 0.000ms group_by=  0.025ms per_group= 0.020ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.031ms frontier=  0.020ms semisort=  0.047ms (keyed= 0.000ms group_by=  0.015ms per_group= 0.014ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.023ms frontier=  0.012ms semisort=  0.025ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.008ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.016ms frontier=  0.006ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.013ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.008ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.001ms semisort=  0.000ms (break)
