family,n,d,classes,merges,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
grid,120,2,57838,120,par_close,0,2,16,45.3154
grid,120,2,57838,120,par_async,0,2,16,15.0990
grid,120,2,57838,120,par_async_cont,0,2,16,27.8807
grid,120,2,57838,120,par_close,0,4,16,34.6926
grid,120,2,57838,120,par_async,0,4,16,11.1244
grid,120,2,57838,120,par_async_cont,0,4,16,13.0413
grid,120,2,57838,120,par_close,0,8,16,29.7029
grid,120,2,57838,120,par_async,0,8,16,9.7176
grid,120,2,57838,120,par_async_cont,0,8,16,14.1481
grid,120,2,57838,120,par_close,0,16,16,22.7646
grid,120,2,57838,120,par_async,0,16,16,9.0555
grid,120,2,57838,120,par_async_cont,0,16,16,13.1139
grid,120,2,57838,120,par_close,0,32,16,21.6705
grid,120,2,57838,120,par_async,0,32,16,6.9895
grid,120,2,57838,120,par_async_cont,0,32,16,8.8183
grid,120,2,57838,120,par_close,0,64,16,28.5489
grid,120,2,57838,120,par_async,0,64,16,7.2660
grid,120,2,57838,120,par_async_cont,0,64,16,8.7052
grid,120,2,57838,120,par_close,0,128,16,74.3940
grid,120,2,57838,120,par_async,0,128,16,7.0979
grid,120,2,57838,120,par_async_cont,0,128,16,14.2544
grid,175,2,122848,175,nelson_topo_iter,0,1,16,22.9966
grid,175,2,122848,175,nelson_simple,0,1,16,34.3031
grid,175,2,122848,175,par_close,0,1,16,122.1465
grid,175,2,122848,175,par_async,0,1,16,38.5974
grid,175,2,122848,175,par_close,0,2,16,96.7290
grid,175,2,122848,175,par_async,0,2,16,33.4782
grid,175,2,122848,175,par_async_cont,0,2,16,67.7168
grid,175,2,122848,175,par_close,0,4,16,67.1808
grid,175,2,122848,175,par_async,0,4,16,24.0169
grid,175,2,122848,175,par_async_cont,0,4,16,29.7788
grid,175,2,122848,175,par_close,0,8,16,44.5560
grid,175,2,122848,175,par_async,0,8,16,19.7880
grid,175,2,122848,175,par_async_cont,0,8,16,20.7487
grid,175,2,122848,175,par_close,0,16,16,31.6882
grid,175,2,122848,175,par_async,0,16,16,13.9875
grid,175,2,122848,175,par_async_cont,0,16,16,23.2769
grid,175,2,122848,175,par_close,0,32,16,27.5431
grid,175,2,122848,175,par_async,0,32,16,12.4273
grid,175,2,122848,175,par_async_cont,0,32,16,19.0133
grid,175,2,122848,175,par_close,0,64,16,31.8956
grid,175,2,122848,175,par_async,0,64,16,12.0313
grid,175,2,122848,175,par_async_cont,0,64,16,13.7626
grid,175,2,122848,175,par_close,0,128,16,69.0814
grid,175,2,122848,175,par_async,0,128,16,13.3701
grid,175,2,122848,175,par_async_cont,0,128,16,16.1117
cube,80,2,2048158,80,nelson_topo_iter,0,1,16,874.4088
cube,80,2,2048158,80,nelson_simple,0,1,16,905.8740
cube,80,2,2048158,80,par_close,0,1,16,3214.9867
cube,80,2,2048158,80,par_async,0,1,16,1065.4022
cube,80,2,2048158,80,par_close,0,2,16,1836.6284
cube,80,2,2048158,80,par_async,0,2,16,741.3614
cube,80,2,2048158,80,par_async_cont,0,2,16,1097.2000
cube,80,2,2048158,80,par_close,0,4,16,1035.3657
cube,80,2,2048158,80,par_async,0,4,16,433.2738
cube,80,2,2048158,80,par_async_cont,0,4,16,503.2059
cube,80,2,2048158,80,par_close,0,8,16,576.0202
cube,80,2,2048158,80,par_async,0,8,16,250.5631
cube,80,2,2048158,80,par_async_cont,0,8,16,271.5106
cube,80,2,2048158,80,par_close,0,16,16,362.9826
cube,80,2,2048158,80,par_async,0,16,16,171.1413
cube,80,2,2048158,80,par_async_cont,0,16,16,319.5203
cube,80,2,2048158,80,par_close,0,32,16,256.1318
cube,80,2,2048158,80,par_async,0,32,16,151.9055
cube,80,2,2048158,80,par_async_cont,0,32,16,209.2778
cube,80,2,2048158,80,par_close,0,64,16,249.4670
cube,80,2,2048158,80,par_async,0,64,16,183.6895
cube,80,2,2048158,80,par_async_cont,0,64,16,226.2938
cube,80,2,2048158,80,par_close,0,128,16,339.9046
cube,80,2,2048158,80,par_async,0,128,16,185.8626
cube,80,2,2048158,80,par_async_cont,0,128,16,232.9982
cube,120,2,6912238,120,nelson_topo_iter,0,1,16,3159.4442
cube,120,2,6912238,120,nelson_simple,0,1,16,3238.9289
cube,120,2,6912238,120,par_close,0,1,16,12274.1221
cube,120,2,6912238,120,par_async,0,1,16,3919.4060
cube,120,2,6912238,120,par_close,0,2,16,6755.3751
cube,120,2,6912238,120,par_async,0,2,16,2688.4871
cube,120,2,6912238,120,par_async_cont,0,2,16,3940.2865
cube,120,2,6912238,120,par_close,0,4,16,3540.9480
cube,120,2,6912238,120,par_async,0,4,16,1502.2223
cube,120,2,6912238,120,par_async_cont,0,4,16,1662.0062
cube,120,2,6912238,120,par_close,0,8,16,1950.1503
cube,120,2,6912238,120,par_async,0,8,16,860.6922
cube,120,2,6912238,120,par_async_cont,0,8,16,1225.2537
cube,120,2,6912238,120,par_close,0,16,16,1170.6699
cube,120,2,6912238,120,par_async,0,16,16,481.2757
cube,120,2,6912238,120,par_async_cont,0,16,16,1041.6360
cube,120,2,6912238,120,par_close,0,32,16,782.4798
cube,120,2,6912238,120,par_async,0,32,16,344.6071
cube,120,2,6912238,120,par_async_cont,0,32,16,574.4691
cube,120,2,6912238,120,par_close,0,64,16,672.5175
cube,120,2,6912238,120,par_async,0,64,16,339.1002
cube,120,2,6912238,120,par_async_cont,0,64,16,554.4726
cube,120,2,6912238,120,par_close,0,128,16,818.9808
cube,120,2,6912238,120,par_async,0,128,16,459.6156
cube,120,2,6912238,120,par_async_cont,0,128,16,622.8199
cube,145,2,12194788,145,nelson_topo_iter,0,1,16,5874.4874
cube,145,2,12194788,145,nelson_simple,0,1,16,5491.9175
cube,145,2,12194788,145,par_close,0,1,16,22808.9767
cube,145,2,12194788,145,par_async,0,1,16,7220.0993
cube,145,2,12194788,145,par_close,0,2,16,13017.2864
cube,145,2,12194788,145,par_async,0,2,16,4943.5712
cube,145,2,12194788,145,par_async_cont,0,2,16,8662.9060
cube,145,2,12194788,145,par_close,0,4,16,7391.0402
cube,145,2,12194788,145,par_async,0,4,16,2726.8487
cube,145,2,12194788,145,par_async_cont,0,4,16,4217.1328
cube,145,2,12194788,145,par_close,0,8,16,3606.9830
cube,145,2,12194788,145,par_async,0,8,16,1520.0827
cube,145,2,12194788,145,par_async_cont,0,8,16,2713.3009
cube,145,2,12194788,145,par_close,0,16,16,2087.1637
cube,145,2,12194788,145,par_async,0,16,16,864.4167
cube,145,2,12194788,145,par_async_cont,0,16,16,2078.2157
cube,145,2,12194788,145,par_close,0,32,16,1368.9134
cube,145,2,12194788,145,par_async,0,32,16,614.7179
cube,145,2,12194788,145,par_async_cont,0,32,16,1432.0656
cube,145,2,12194788,145,par_close,0,64,16,1087.9278
cube,145,2,12194788,145,par_async,0,64,16,601.9550
cube,145,2,12194788,145,par_async_cont,0,64,16,1162.0648
cube,145,2,12194788,145,par_close,0,128,16,1252.8893
cube,145,2,12194788,145,par_async,0,128,16,604.2683
cube,145,2,12194788,145,par_async_cont,0,128,16,1081.5927
quartic,25,2,1562548,25,nelson_topo_iter,0,1,16,605.0062
quartic,25,2,1562548,25,nelson_simple,0,1,16,661.1815
quartic,25,2,1562548,25,par_close,0,1,16,2455.7211
quartic,25,2,1562548,25,par_async,0,1,16,887.6318
quartic,25,2,1562548,25,par_close,0,2,16,1475.5820
quartic,25,2,1562548,25,par_async,0,2,16,625.4896
quartic,25,2,1562548,25,par_async_cont,0,2,16,941.7253
quartic,25,2,1562548,25,par_close,0,4,16,859.1924
quartic,25,2,1562548,25,par_async,0,4,16,369.6220
quartic,25,2,1562548,25,par_async_cont,0,4,16,429.7390
quartic,25,2,1562548,25,par_close,0,8,16,479.1347
quartic,25,2,1562548,25,par_async,0,8,16,209.1391
quartic,25,2,1562548,25,par_async_cont,0,8,16,219.7926
quartic,25,2,1562548,25,par_close,0,16,16,299.2635
quartic,25,2,1562548,25,par_async,0,16,16,135.3631
quartic,25,2,1562548,25,par_async_cont,0,16,16,251.8349
quartic,25,2,1562548,25,par_close,0,32,16,210.8623
quartic,25,2,1562548,25,par_async,0,32,16,110.2170
quartic,25,2,1562548,25,par_async_cont,0,32,16,172.7814
quartic,25,2,1562548,25,par_close,0,64,16,243.3582
quartic,25,2,1562548,25,par_async,0,64,16,146.2439
quartic,25,2,1562548,25,par_async_cont,0,64,16,190.2174
quartic,25,2,1562548,25,par_close,0,128,16,330.8242
quartic,25,2,1562548,25,par_async,0,128,16,130.5396
quartic,25,2,1562548,25,par_async_cont,0,128,16,169.4844
quartic,45,2,16402588,45,nelson_topo_iter,0,1,16,7826.3028
quartic,45,2,16402588,45,nelson_simple,0,1,16,7649.6112
quartic,45,2,16402588,45,par_close,0,1,16,31585.1529
quartic,45,2,16402588,45,par_async,0,1,16,10384.0505
quartic,45,2,16402588,45,par_close,0,2,16,17176.3655
quartic,45,2,16402588,45,par_async,0,2,16,6737.3586
quartic,45,2,16402588,45,par_async_cont,0,2,16,12417.9436
quartic,45,2,16402588,45,par_close,0,4,16,9017.5134
quartic,45,2,16402588,45,par_async,0,4,16,3801.5219
quartic,45,2,16402588,45,par_async_cont,0,4,16,5520.5609
quartic,45,2,16402588,45,par_close,0,8,16,4951.1810
quartic,45,2,16402588,45,par_async,0,8,16,1991.3627
quartic,45,2,16402588,45,par_async_cont,0,8,16,3723.7514
quartic,45,2,16402588,45,par_close,0,16,16,2702.2504
quartic,45,2,16402588,45,par_async,0,16,16,1121.4415
quartic,45,2,16402588,45,par_async_cont,0,16,16,2265.0424
quartic,45,2,16402588,45,par_close,0,32,16,1765.7521
quartic,45,2,16402588,45,par_async,0,32,16,818.5950
quartic,45,2,16402588,45,par_async_cont,0,32,16,1673.8425
quartic,45,2,16402588,45,par_close,0,64,16,1457.0610
quartic,45,2,16402588,45,par_async,0,64,16,736.2269
quartic,45,2,16402588,45,par_async_cont,0,64,16,1567.5146
quartic,45,2,16402588,45,par_close,0,128,16,1559.5786
quartic,45,2,16402588,45,par_async,0,128,16,698.6326
quartic,45,2,16402588,45,par_async_cont,0,128,16,1369.4991
quintic,12,2,995350,12,nelson_topo_iter,0,1,16,377.7075
quintic,12,2,995350,12,nelson_simple,0,1,16,411.4536
quintic,12,2,995350,12,par_close,0,1,16,1484.7742
quintic,12,2,995350,12,par_async,0,1,16,564.1687
quintic,12,2,995350,12,par_close,0,2,16,947.8258
quintic,12,2,995350,12,par_async,0,2,16,430.8593
quintic,12,2,995350,12,par_async_cont,0,2,16,595.4677
quintic,12,2,995350,12,par_close,0,4,16,545.8392
quintic,12,2,995350,12,par_async,0,4,16,244.5820
quintic,12,2,995350,12,par_async_cont,0,4,16,246.1542
quintic,12,2,995350,12,par_close,0,8,16,309.0445
quintic,12,2,995350,12,par_async,0,8,16,145.3848
quintic,12,2,995350,12,par_async_cont,0,8,16,182.7565
quintic,12,2,995350,12,par_close,0,16,16,194.7538
quintic,12,2,995350,12,par_async,0,16,16,90.3445
quintic,12,2,995350,12,par_async_cont,0,16,16,155.0407
quintic,12,2,995350,12,par_close,0,32,16,154.3949
quintic,12,2,995350,12,par_async,0,32,16,61.5381
quintic,12,2,995350,12,par_async_cont,0,32,16,96.2278
quintic,12,2,995350,12,par_close,0,64,16,152.8694
quintic,12,2,995350,12,par_async,0,64,16,57.1457
quintic,12,2,995350,12,par_async_cont,0,64,16,85.7913
quintic,12,2,995350,12,par_close,0,128,16,250.8255
quintic,12,2,995350,12,par_async,0,128,16,68.3507
quintic,12,2,995350,12,par_async_cont,0,128,16,111.7621
quintic,18,2,7558306,18,nelson_topo_iter,0,1,16,3458.1220
quintic,18,2,7558306,18,nelson_simple,0,1,16,3455.9194
quintic,18,2,7558306,18,par_close,0,1,16,14245.0492
quintic,18,2,7558306,18,par_async,0,1,16,4903.9353
quintic,18,2,7558306,18,par_close,0,2,16,8125.9290
quintic,18,2,7558306,18,par_async,0,2,16,3264.9186
quintic,18,2,7558306,18,par_async_cont,0,2,16,5047.6331
quintic,18,2,7558306,18,par_close,0,4,16,4314.5298
quintic,18,2,7558306,18,par_async,0,4,16,1808.9425
quintic,18,2,7558306,18,par_async_cont,0,4,16,2286.9639
quintic,18,2,7558306,18,par_close,0,8,16,2313.6310
quintic,18,2,7558306,18,par_async,0,8,16,1015.9435
quintic,18,2,7558306,18,par_async_cont,0,8,16,1430.3919
quintic,18,2,7558306,18,par_close,0,16,16,1365.3285
quintic,18,2,7558306,18,par_async,0,16,16,564.8581
quintic,18,2,7558306,18,par_async_cont,0,16,16,1119.8822
quintic,18,2,7558306,18,par_close,0,32,16,895.8361
quintic,18,2,7558306,18,par_async,0,32,16,399.9661
quintic,18,2,7558306,18,par_async_cont,0,32,16,644.5449
quintic,18,2,7558306,18,par_close,0,64,16,823.2295
quintic,18,2,7558306,18,par_async,0,64,16,418.5272
quintic,18,2,7558306,18,par_async_cont,0,64,16,648.9447
quintic,18,2,7558306,18,par_close,0,128,16,1006.8266
quintic,18,2,7558306,18,par_async,0,128,16,478.0193
quintic,18,2,7558306,18,par_async_cont,0,128,16,653.5620
mixed_depth,30,2,108058,60,nelson_topo_iter,0,1,16,29.2259
mixed_depth,30,2,108058,60,nelson_simple,0,1,16,24.8368
mixed_depth,30,2,108058,60,par_close,0,1,16,134.5645
mixed_depth,30,2,108058,60,par_async,0,1,16,46.4975
mixed_depth,30,2,108058,60,par_close,0,2,16,110.0080
mixed_depth,30,2,108058,60,par_async,0,2,16,39.9865
mixed_depth,30,2,108058,60,par_async_cont,0,2,16,80.1349
mixed_depth,30,2,108058,60,par_close,0,4,16,75.5887
mixed_depth,30,2,108058,60,par_async,0,4,16,28.1242
mixed_depth,30,2,108058,60,par_async_cont,0,4,16,36.4738
mixed_depth,30,2,108058,60,par_close,0,8,16,52.7305
mixed_depth,30,2,108058,60,par_async,0,8,16,22.2846
mixed_depth,30,2,108058,60,par_async_cont,0,8,16,30.3353
mixed_depth,30,2,108058,60,par_close,0,16,16,37.4932
mixed_depth,30,2,108058,60,par_async,0,16,16,17.9257
mixed_depth,30,2,108058,60,par_async_cont,0,16,16,26.2209
mixed_depth,30,2,108058,60,par_close,0,32,16,33.5312
mixed_depth,30,2,108058,60,par_async,0,32,16,15.3678
mixed_depth,30,2,108058,60,par_async_cont,0,32,16,17.5569
mixed_depth,30,2,108058,60,par_close,0,64,16,39.5893
mixed_depth,30,2,108058,60,par_async,0,64,16,15.9407
mixed_depth,30,2,108058,60,par_async_cont,0,64,16,16.1773
mixed_depth,30,2,108058,60,par_close,0,128,16,95.9337
mixed_depth,30,2,108058,60,par_async,0,128,16,17.1151
mixed_depth,30,2,108058,60,par_async_cont,0,128,16,18.7610
mixed_depth,50,2,500098,100,nelson_topo_iter,0,1,16,222.0110
mixed_depth,50,2,500098,100,nelson_simple,0,1,16,190.3634
mixed_depth,50,2,500098,100,par_close,0,1,16,798.0013
mixed_depth,50,2,500098,100,par_async,0,1,16,296.1516
mixed_depth,50,2,500098,100,par_close,0,2,16,531.2720
mixed_depth,50,2,500098,100,par_async,0,2,16,219.7665
mixed_depth,50,2,500098,100,par_async_cont,0,2,16,350.3417
mixed_depth,50,2,500098,100,par_close,0,4,16,307.0521
mixed_depth,50,2,500098,100,par_async,0,4,16,130.5076
mixed_depth,50,2,500098,100,par_async_cont,0,4,16,153.6896
mixed_depth,50,2,500098,100,par_close,0,8,16,191.1469
mixed_depth,50,2,500098,100,par_async,0,8,16,81.8709
mixed_depth,50,2,500098,100,par_async_cont,0,8,16,103.9790
mixed_depth,50,2,500098,100,par_close,0,16,16,121.5037
mixed_depth,50,2,500098,100,par_async,0,16,16,53.3764
mixed_depth,50,2,500098,100,par_async_cont,0,16,16,67.2643
mixed_depth,50,2,500098,100,par_close,0,32,16,96.7430
mixed_depth,50,2,500098,100,par_async,0,32,16,39.8227
mixed_depth,50,2,500098,100,par_async_cont,0,32,16,50.9745
mixed_depth,50,2,500098,100,par_close,0,64,16,104.1974
mixed_depth,50,2,500098,100,par_async,0,64,16,38.2851
mixed_depth,50,2,500098,100,par_async_cont,0,64,16,51.6051
mixed_depth,50,2,500098,100,par_close,0,128,16,176.8242
mixed_depth,50,2,500098,100,par_async,0,128,16,39.2851
mixed_depth,50,2,500098,100,par_async_cont,0,128,16,51.5133
mixed_depth,80,2,2048158,160,nelson_topo_iter,0,1,16,1343.7055
mixed_depth,80,2,2048158,160,nelson_simple,0,1,16,931.7764
mixed_depth,80,2,2048158,160,par_close,0,1,16,3878.0620
mixed_depth,80,2,2048158,160,par_async,0,1,16,1286.4704
mixed_depth,80,2,2048158,160,par_close,0,2,16,2306.3184
mixed_depth,80,2,2048158,160,par_async,0,2,16,882.1695
mixed_depth,80,2,2048158,160,par_async_cont,0,2,16,1333.3275
mixed_depth,80,2,2048158,160,par_close,0,4,16,1270.5980
mixed_depth,80,2,2048158,160,par_async,0,4,16,500.8223
mixed_depth,80,2,2048158,160,par_async_cont,0,4,16,594.6700
mixed_depth,80,2,2048158,160,par_close,0,8,16,680.1825
mixed_depth,80,2,2048158,160,par_async,0,8,16,289.0136
mixed_depth,80,2,2048158,160,par_async_cont,0,8,16,388.2871
mixed_depth,80,2,2048158,160,par_close,0,16,16,420.4244
mixed_depth,80,2,2048158,160,par_async,0,16,16,189.4486
mixed_depth,80,2,2048158,160,par_async_cont,0,16,16,336.6539
mixed_depth,80,2,2048158,160,par_close,0,32,16,297.8120
mixed_depth,80,2,2048158,160,par_async,0,32,16,155.3512
mixed_depth,80,2,2048158,160,par_async_cont,0,32,16,195.6148
mixed_depth,80,2,2048158,160,par_close,0,64,16,288.7345
mixed_depth,80,2,2048158,160,par_async,0,64,16,187.7328
mixed_depth,80,2,2048158,160,par_async_cont,0,64,16,230.9790
mixed_depth,80,2,2048158,160,par_close,0,128,16,384.8610
mixed_depth,80,2,2048158,160,par_async,0,128,16,201.9005
mixed_depth,80,2,2048158,160,par_async_cont,0,128,16,247.5782
mixed_depth,110,2,5324218,220,nelson_topo_iter,0,1,16,3716.3692
mixed_depth,110,2,5324218,220,nelson_simple,0,1,16,2419.1048
mixed_depth,110,2,5324218,220,par_close,0,1,16,11307.7775
mixed_depth,110,2,5324218,220,par_async,0,1,16,3673.7439
mixed_depth,110,2,5324218,220,par_close,0,2,16,6445.1001
mixed_depth,110,2,5324218,220,par_async,0,2,16,2513.9919
mixed_depth,110,2,5324218,220,par_async_cont,0,2,16,3751.2309
mixed_depth,110,2,5324218,220,par_close,0,4,16,3513.8250
mixed_depth,110,2,5324218,220,par_async,0,4,16,1399.4932
mixed_depth,110,2,5324218,220,par_async_cont,0,4,16,1530.8571
mixed_depth,110,2,5324218,220,par_close,0,8,16,1888.4737
mixed_depth,110,2,5324218,220,par_async,0,8,16,775.8767
mixed_depth,110,2,5324218,220,par_async_cont,0,8,16,849.4591
mixed_depth,110,2,5324218,220,par_close,0,16,16,1120.6096
mixed_depth,110,2,5324218,220,par_async,0,16,16,442.0116
mixed_depth,110,2,5324218,220,par_async_cont,0,16,16,840.0578
mixed_depth,110,2,5324218,220,par_close,0,32,16,747.2201
mixed_depth,110,2,5324218,220,par_async,0,32,16,320.9398
mixed_depth,110,2,5324218,220,par_async_cont,0,32,16,462.5891
mixed_depth,110,2,5324218,220,par_close,0,64,16,639.0266
mixed_depth,110,2,5324218,220,par_async,0,64,16,330.8234
mixed_depth,110,2,5324218,220,par_async_cont,0,64,16,481.3557
mixed_depth,110,2,5324218,220,par_close,0,128,16,738.9262
mixed_depth,110,2,5324218,220,par_async,0,128,16,445.5532
mixed_depth,110,2,5324218,220,par_async_cont,0,128,16,568.3380
mixed_depth,145,2,12194788,290,nelson_topo_iter,0,1,16,9103.4823
mixed_depth,145,2,12194788,290,nelson_simple,0,1,16,5744.2230
mixed_depth,145,2,12194788,290,par_close,0,1,16,28009.9436
mixed_depth,145,2,12194788,290,par_async,0,1,16,8929.9140
mixed_depth,145,2,12194788,290,par_close,0,2,16,15619.8760
mixed_depth,145,2,12194788,290,par_async,0,2,16,5804.9916
mixed_depth,145,2,12194788,290,par_async_cont,0,2,16,10229.2764
mixed_depth,145,2,12194788,290,par_close,0,4,16,8585.3873
mixed_depth,145,2,12194788,290,par_async,0,4,16,3054.5570
mixed_depth,145,2,12194788,290,par_async_cont,0,4,16,4670.5816
mixed_depth,145,2,12194788,290,par_close,0,8,16,4244.2707
mixed_depth,145,2,12194788,290,par_async,0,8,16,1789.0404
mixed_depth,145,2,12194788,290,par_async_cont,0,8,16,2959.4568
mixed_depth,145,2,12194788,290,par_close,0,16,16,2480.1415
mixed_depth,145,2,12194788,290,par_async,0,16,16,978.2867
mixed_depth,145,2,12194788,290,par_async_cont,0,16,16,1658.1085
mixed_depth,145,2,12194788,290,par_close,0,32,16,1601.4912
mixed_depth,145,2,12194788,290,par_async,0,32,16,716.2006
mixed_depth,145,2,12194788,290,par_async_cont,0,32,16,1341.6972
mixed_depth,145,2,12194788,290,par_close,0,64,16,1342.1822
mixed_depth,145,2,12194788,290,par_async,0,64,16,674.7911
mixed_depth,145,2,12194788,290,par_async_cont,0,64,16,1291.3566
mixed_depth,145,2,12194788,290,par_close,0,128,16,1470.1379
mixed_depth,145,2,12194788,290,par_async,0,128,16,668.1782
mixed_depth,145,2,12194788,290,par_async_cont,0,128,16,1138.0739
