file,suite,n_gates,n_literals,n_not_terms,total_classes,algorithm,trial,parlay_threads,read_s,parse_s,build_s,close_ms
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_close,0,1,0.145013,0.187372,0.958279,6130.9749
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_async,0,1,0.145013,0.187372,0.958279,2326.0089
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,nelson_simple,0,1,0.159233,0.253582,1.627071,1898.5089
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,nelson_topo_iter,0,1,0.159233,0.253582,1.627071,306562.8093
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_close,0,1,0.159233,0.253582,1.627071,10616.4832
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_async,0,1,0.159233,0.253582,1.627071,43950.8006
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,nelson_simple,0,1,0.114831,0.301309,1.512978,1902.2052
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,nelson_topo_iter,0,1,0.114831,0.301309,1.512978,361364.3101
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_close,0,1,0.114831,0.301309,1.512978,9414.3007
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_async,0,1,0.114831,0.301309,1.512978,94275.3281
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,nelson_simple,0,1,0.111049,0.202945,1.235456,1400.5755
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,nelson_topo_iter,0,1,0.111049,0.202945,1.235456,22445.8474
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_close,0,1,0.111049,0.202945,1.235456,8068.3240
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_async,0,1,0.111049,0.202945,1.235456,3296.6046
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,nelson_simple,0,1,0.163767,0.249585,1.258340,1575.3510
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,nelson_topo_iter,0,1,0.163767,0.249585,1.258340,36491.7462
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_close,0,1,0.163767,0.249585,1.258340,7890.6887
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_async,0,1,0.163767,0.249585,1.258340,9886.8802
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,nelson_simple,0,1,0.056912,0.101134,0.637112,732.6390
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,nelson_topo_iter,0,1,0.056912,0.101134,0.637112,11802.9130
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_close,0,1,0.056912,0.101134,0.637112,4047.1947
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_async,0,1,0.056912,0.101134,0.637112,2324.6186
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,nelson_simple,0,1,0.090358,0.121348,0.599612,772.3436
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,nelson_topo_iter,0,1,0.090358,0.121348,0.599612,26889.0419
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_close,0,1,0.090358,0.121348,0.599612,3658.3776
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_async,0,1,0.090358,0.121348,0.599612,5632.8884
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,nelson_simple,0,1,1.180375,0.749619,4.774035,5656.4542
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,nelson_topo_iter,0,1,1.180375,0.749619,4.774035,369552.7763
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_close,0,1,1.180375,0.749619,4.774035,30939.2202
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_async,0,1,1.180375,0.749619,4.774035,6143.5576
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,nelson_simple,0,1,0.973662,0.825535,4.005885,5266.9071
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,nelson_topo_iter,0,1,0.973662,0.825535,4.005885,293349.4758
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_close,0,1,0.973662,0.825535,4.005885,25487.5164
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_async,0,1,0.973662,0.825535,4.005885,7854.6211
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,nelson_simple,0,1,0.126771,0.265618,1.726901,1983.7756
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,nelson_topo_iter,0,1,0.126771,0.265618,1.726901,285673.3577
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_close,0,1,0.126771,0.265618,1.726901,11323.1206
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_async,0,1,0.126771,0.265618,1.726901,4000.2655
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,nelson_simple,0,1,0.129451,0.295916,1.416430,1644.4953
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,nelson_topo_iter,0,1,0.129451,0.295916,1.416430,201709.7301
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,par_close,0,1,0.129451,0.295916,1.416430,8436.5890
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,par_async,0,1,0.129451,0.295916,1.416430,40654.2968
h5m-n01-ands.gates,iwls22,681051,1083431,499915,2264397,par_close,0,2,0.008767,0.034381,0.214949,1288.2499
h5m-n01-ands.gates,iwls22,681051,1083431,499915,2264397,par_async,0,2,0.008767,0.034381,0.214949,127.4704
h5m-n01-ands.gates,iwls22,681051,1083431,499915,2264397,par_async_cont,0,2,0.008767,0.034381,0.214949,239.9324
h5m-n01-xits.gates,iwls22,500311,613618,249946,1363875,par_close,0,2,0.007239,0.027125,0.108589,777.0826
h5m-n01-xits.gates,iwls22,500311,613618,249946,1363875,par_async,0,2,0.007239,0.027125,0.108589,120.4520
h5m-n01-xits.gates,iwls22,500311,613618,249946,1363875,par_async_cont,0,2,0.007239,0.027125,0.108589,201.4325
h5m-n04-ands.gates,iwls22,756314,1246980,573992,2577286,par_close,0,2,0.067457,0.036723,0.246847,1496.8377
h5m-n04-ands.gates,iwls22,756314,1246980,573992,2577286,par_async,0,2,0.067457,0.036723,0.246847,102.3786
h5m-n04-ands.gates,iwls22,756314,1246980,573992,2577286,par_async_cont,0,2,0.067457,0.036723,0.246847,177.4287
h5m-n04-xits.gates,iwls22,589994,707582,308278,1605854,par_close,0,2,0.047342,0.029810,0.123027,849.7468
h5m-n04-xits.gates,iwls22,589994,707582,308278,1605854,par_async,0,2,0.047342,0.029810,0.123027,104.8486
h5m-n04-xits.gates,iwls22,589994,707582,308278,1605854,par_async_cont,0,2,0.047342,0.029810,0.123027,192.0299
h5m-n06-ands.gates,iwls22,1938768,3206860,1500349,6645977,par_close,0,2,0.023818,0.099942,0.714794,4085.6198
h5m-n06-ands.gates,iwls22,1938768,3206860,1500349,6645977,par_async,0,2,0.023818,0.099942,0.714794,365.5058
h5m-n06-ands.gates,iwls22,1938768,3206860,1500349,6645977,par_async_cont,0,2,0.023818,0.099942,0.714794,668.8212
h5m-n06-xits.gates,iwls22,1444295,1735829,729369,3909493,par_close,0,2,0.018968,0.074350,0.436354,2335.4587
h5m-n06-xits.gates,iwls22,1444295,1735829,729369,3909493,par_async,0,2,0.018968,0.074350,0.436354,327.8897
h5m-n06-xits.gates,iwls22,1444295,1735829,729369,3909493,par_async_cont,0,2,0.018968,0.074350,0.436354,615.3215
h5m-test01-ands.gates,iwls22,589746,1038141,465435,2093322,par_close,0,2,0.008753,0.029867,0.214659,1257.0807
h5m-test01-ands.gates,iwls22,589746,1038141,465435,2093322,par_async,0,2,0.008753,0.029867,0.214659,104.2726
h5m-test01-ands.gates,iwls22,589746,1038141,465435,2093322,par_async_cont,0,2,0.008753,0.029867,0.214659,214.8248
h5m-test01-xits.gates,iwls22,539496,589597,270675,1399768,par_close,0,2,0.068628,0.028733,0.113310,810.0113
h5m-test01-xits.gates,iwls22,539496,589597,270675,1399768,par_async,0,2,0.068628,0.028733,0.113310,102.8274
h5m-test01-xits.gates,iwls22,539496,589597,270675,1399768,par_async_cont,0,2,0.068628,0.028733,0.113310,183.3384
h5m-test02-ands.gates,iwls22,1478182,2446158,984808,4909148,par_close,0,2,0.168499,0.073316,0.504071,2969.3091
h5m-test02-ands.gates,iwls22,1478182,2446158,984808,4909148,par_async,0,2,0.168499,0.073316,0.504071,253.7353
h5m-test02-ands.gates,iwls22,1478182,2446158,984808,4909148,par_async_cont,0,2,0.168499,0.073316,0.504071,444.0770
h5m-test02-xits.gates,iwls22,1128078,1336652,613910,3078640,par_close,0,2,0.016841,0.068092,0.305493,1959.6022
h5m-test02-xits.gates,iwls22,1128078,1336652,613910,3078640,par_async,0,2,0.016841,0.068092,0.305493,291.1185
h5m-test02-xits.gates,iwls22,1128078,1336652,613910,3078640,par_async_cont,0,2,0.016841,0.068092,0.305493,491.9833
6s100-ands-opt.gates,hwmcc12,1609256,3020654,1304136,5934046,par_close,0,2,0.019323,0.082079,0.651272,3922.4308
6s100-ands-opt.gates,hwmcc12,1609256,3020654,1304136,5934046,par_async,0,2,0.019323,0.082079,0.651272,845.5585
6s100-ands-opt.gates,hwmcc12,1609256,3020654,1304136,5934046,par_async_cont,0,2,0.019323,0.082079,0.651272,1732.4790
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_close,0,2,0.022189,0.095652,0.572931,3332.9554
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_async,0,2,0.022189,0.095652,0.572931,1201.6620
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_async_cont,0,2,0.022189,0.095652,0.572931,2463.5980
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_close,0,2,0.102668,0.127267,0.963373,5613.0560
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_async,0,2,0.102668,0.127267,0.963373,24959.2995
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_async_cont,0,2,0.102668,0.127267,0.963373,48643.2285
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_close,0,2,0.121758,0.155091,0.897596,4993.2692
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_async,0,2,0.121758,0.155091,0.897596,50266.1971
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_async_cont,0,2,0.121758,0.155091,0.897596,99020.4413
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_close,0,2,0.084683,0.103446,0.803372,4539.7461
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_async,0,2,0.084683,0.103446,0.803372,1821.2067
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_async_cont,0,2,0.084683,0.103446,0.803372,3519.7627
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_close,0,2,0.090385,0.127095,0.735940,4253.8803
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_async,0,2,0.090385,0.127095,0.735940,5689.1621
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_async_cont,0,2,0.090385,0.127095,0.735940,10609.5363
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_close,0,2,0.063854,0.053056,0.384871,2247.9014
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_async,0,2,0.063854,0.053056,0.384871,1365.7547
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_async_cont,0,2,0.063854,0.053056,0.384871,2421.6701
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_close,0,2,0.061704,0.061220,0.350870,2064.8406
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_async,0,2,0.061704,0.061220,0.350870,3293.0860
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_async_cont,0,2,0.061704,0.061220,0.350870,6141.0749
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_close,0,2,0.085864,0.388236,2.875441,16174.6813
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_async,0,2,0.085864,0.388236,2.875441,3392.6370
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_async_cont,0,2,0.085864,0.388236,2.875441,6418.1269
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_close,0,2,0.093363,0.419428,2.397637,13298.6071
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_async,0,2,0.093363,0.419428,2.397637,4086.5110
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_async_cont,0,2,0.093363,0.419428,2.397637,8253.4494
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_close,0,2,0.103388,0.138120,1.078096,6188.5399
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_async,0,2,0.103388,0.138120,1.078096,2109.6763
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_async_cont,0,2,0.103388,0.138120,1.078096,4614.2002
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,par_close,0,2,0.036967,0.150816,0.887798,4714.4907
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,par_async,0,2,0.036967,0.150816,0.887798,21925.7592
6s163-xits-opt.gates,hwmcc12,2924897,3833469,1115222,7873588,par_async_cont,0,2,0.036967,0.150816,0.887798,43745.3038
h5m-n01-ands.gates,iwls22,681051,1083431,499915,2264397,par_close,0,4,0.051254,0.019542,0.134477,692.4658
h5m-n01-ands.gates,iwls22,681051,1083431,499915,2264397,par_async,0,4,0.051254,0.019542,0.134477,75.1583
h5m-n01-ands.gates,iwls22,681051,1083431,499915,2264397,par_async_cont,0,4,0.051254,0.019542,0.134477,91.2453
h5m-n01-xits.gates,iwls22,500311,613618,249946,1363875,par_close,0,4,0.006358,0.014771,0.065122,425.2304
h5m-n01-xits.gates,iwls22,500311,613618,249946,1363875,par_async,0,4,0.006358,0.014771,0.065122,64.3272
h5m-n01-xits.gates,iwls22,500311,613618,249946,1363875,par_async_cont,0,4,0.006358,0.014771,0.065122,77.6673
h5m-n04-ands.gates,iwls22,756314,1246980,573992,2577286,par_close,0,4,0.009452,0.019917,0.151310,789.8339
h5m-n04-ands.gates,iwls22,756314,1246980,573992,2577286,par_async,0,4,0.009452,0.019917,0.151310,52.2861
h5m-n04-ands.gates,iwls22,756314,1246980,573992,2577286,par_async_cont,0,4,0.009452,0.019917,0.151310,66.4217
h5m-n04-xits.gates,iwls22,589994,707582,308278,1605854,par_close,0,4,0.007511,0.015894,0.078438,454.6160
h5m-n04-xits.gates,iwls22,589994,707582,308278,1605854,par_async,0,4,0.007511,0.015894,0.078438,55.4356
h5m-n04-xits.gates,iwls22,589994,707582,308278,1605854,par_async_cont,0,4,0.007511,0.015894,0.078438,70.6378
h5m-n06-ands.gates,iwls22,1938768,3206860,1500349,6645977,par_close,0,4,0.022733,0.052783,0.450400,2142.8082
h5m-n06-ands.gates,iwls22,1938768,3206860,1500349,6645977,par_async,0,4,0.022733,0.052783,0.450400,202.5691
h5m-n06-ands.gates,iwls22,1938768,3206860,1500349,6645977,par_async_cont,0,4,0.022733,0.052783,0.450400,238.5493
h5m-n06-xits.gates,iwls22,1444295,1735829,729369,3909493,par_close,0,4,0.016910,0.038134,0.267548,1233.0226
h5m-n06-xits.gates,iwls22,1444295,1735829,729369,3909493,par_async,0,4,0.016910,0.038134,0.267548,194.6716
h5m-n06-xits.gates,iwls22,1444295,1735829,729369,3909493,par_async_cont,0,4,0.016910,0.038134,0.267548,224.9534
h5m-test01-ands.gates,iwls22,589746,1038141,465435,2093322,par_close,0,4,0.007035,0.016818,0.124002,663.9085
h5m-test01-ands.gates,iwls22,589746,1038141,465435,2093322,par_async,0,4,0.007035,0.016818,0.124002,66.0435
h5m-test01-ands.gates,iwls22,589746,1038141,465435,2093322,par_async_cont,0,4,0.007035,0.016818,0.124002,77.2514
h5m-test01-xits.gates,iwls22,539496,589597,270675,1399768,par_close,0,4,0.007556,0.015751,0.072267,452.5848
h5m-test01-xits.gates,iwls22,539496,589597,270675,1399768,par_async,0,4,0.007556,0.015751,0.072267,56.5469
h5m-test01-xits.gates,iwls22,539496,589597,270675,1399768,par_async_cont,0,4,0.007556,0.015751,0.072267,66.7802
h5m-test02-ands.gates,iwls22,1478182,2446158,984808,4909148,par_close,0,4,0.018360,0.040220,0.317733,1528.5472
h5m-test02-ands.gates,iwls22,1478182,2446158,984808,4909148,par_async,0,4,0.018360,0.040220,0.317733,137.6401
h5m-test02-ands.gates,iwls22,1478182,2446158,984808,4909148,par_async_cont,0,4,0.018360,0.040220,0.317733,166.0875
h5m-test02-xits.gates,iwls22,1128078,1336652,613910,3078640,par_close,0,4,0.015165,0.035770,0.192738,1044.9217
h5m-test02-xits.gates,iwls22,1128078,1336652,613910,3078640,par_async,0,4,0.015165,0.035770,0.192738,135.4876
h5m-test02-xits.gates,iwls22,1128078,1336652,613910,3078640,par_async_cont,0,4,0.015165,0.035770,0.192738,176.3411
6s100-ands-opt.gates,hwmcc12,1609256,3020654,1304136,5934046,par_close,0,4,0.017219,0.044025,0.393318,1956.0458
6s100-ands-opt.gates,hwmcc12,1609256,3020654,1304136,5934046,par_async,0,4,0.017219,0.044025,0.393318,489.3324
6s100-ands-opt.gates,hwmcc12,1609256,3020654,1304136,5934046,par_async_cont,0,4,0.017219,0.044025,0.393318,700.9469
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_close,0,4,0.021190,0.050043,0.357768,1893.4388
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_async,0,4,0.021190,0.050043,0.357768,719.5269
6s100-xits-opt.gates,hwmcc12,1847683,2570426,835018,5253127,par_async_cont,0,4,0.021190,0.050043,0.357768,996.3041
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_close,0,4,0.029640,0.068294,0.614581,3107.9852
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_async,0,4,0.029640,0.068294,0.614581,13386.3011
6s104-ands-opt.gates,hwmcc12,2443774,4590902,2055360,9090036,par_async_cont,0,4,0.029640,0.068294,0.614581,18594.8557
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_close,0,4,0.033912,0.078855,0.569255,2585.3255
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_async,0,4,0.033912,0.078855,0.569255,26866.6530
6s104-xits-opt.gates,hwmcc12,2914180,3886469,1312166,8112815,par_async_cont,0,4,0.033912,0.078855,0.569255,37330.7273
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_close,0,4,0.025297,0.054529,0.476378,2232.3135
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_async,0,4,0.025297,0.054529,0.476378,991.3949
6s114-ands-opt.gates,hwmcc12,2030755,3703190,1561263,7295208,par_async_cont,0,4,0.025297,0.054529,0.476378,1237.9419
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_close,0,4,0.029580,0.068166,0.456643,2288.7759
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_async,0,4,0.029580,0.068166,0.456643,2920.9631
6s114-xits-opt.gates,hwmcc12,2523348,3204594,1061874,6789816,par_async_cont,0,4,0.029580,0.068166,0.456643,4307.2799
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_close,0,4,0.012654,0.027324,0.237464,1181.2486
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_async,0,4,0.012654,0.027324,0.237464,691.7604
6s117-ands-opt.gates,hwmcc12,1023568,1880359,831949,3735876,par_async_cont,0,4,0.012654,0.027324,0.237464,892.8065
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_close,0,4,0.013780,0.033277,0.209649,1091.9374
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_async,0,4,0.013780,0.033277,0.209649,1660.2824
6s117-xits-opt.gates,hwmcc12,1228483,1588673,540263,3357419,par_async_cont,0,4,0.013780,0.033277,0.209649,2156.0907
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_close,0,4,0.073724,0.196773,1.819296,8209.9965
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_async,0,4,0.073724,0.196773,1.819296,1693.6373
6s125-ands-opt.gates,hwmcc12,7122143,13199685,5806462,26128290,par_async_cont,0,4,0.073724,0.196773,1.819296,2188.5501
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_close,0,4,0.082841,0.219099,1.502249,7358.7692
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_async,0,4,0.082841,0.219099,1.502249,2207.2148
6s125-xits-opt.gates,hwmcc12,7799258,10520827,3121730,21441815,par_async_cont,0,4,0.082841,0.219099,1.502249,3100.0814
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_close,0,4,0.031504,0.069154,0.677791,3208.2648
6s163-ands-opt.gates,hwmcc12,2640038,5130023,2412539,10182600,par_async,0,4,0.031504,0.069154,0.677791,1136.3458
