family,n,d,classes,merges,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
cube,5,3,444,5,nelson_simple,0,1,16,0.0764
cube,5,3,444,5,par_close,0,1,16,0.8307
cube,5,3,444,5,par_async,0,1,16,0.1424
cube,5,3,444,5,par_close,0,2,16,1.1854
cube,5,3,444,5,par_async,0,2,16,0.1457
cube,5,3,444,5,par_async_cont,0,2,16,0.2017
cube,5,3,444,5,par_close,0,4,16,1.4505
cube,5,3,444,5,par_async,0,4,16,0.2204
cube,5,3,444,5,par_async_cont,0,4,16,0.2295
cube,5,3,444,5,par_close,0,8,16,1.8024
cube,5,3,444,5,par_async,0,8,16,0.1664
cube,5,3,444,5,par_async_cont,0,8,16,0.2697
cube,5,3,444,5,par_close,0,16,16,1.9768
cube,5,3,444,5,par_async,0,16,16,0.2282
cube,5,3,444,5,par_async_cont,0,16,16,0.2203
cube,5,3,444,5,par_close,0,32,16,2.8521
cube,5,3,444,5,par_async,0,32,16,0.2810
cube,5,3,444,5,par_async_cont,0,32,16,0.1902
cube,5,3,444,5,par_close,0,64,16,4.9819
cube,5,3,444,5,par_async,0,64,16,0.2398
cube,5,3,444,5,par_async_cont,0,64,16,0.1934
cube,5,3,444,5,par_close,0,128,16,13.4492
cube,5,3,444,5,par_async,0,128,16,0.2505
cube,5,3,444,5,par_async_cont,0,128,16,0.1540
cube,55,3,505288,55,nelson_topo_iter,0,1,16,160.9242
cube,55,3,505288,55,nelson_simple,0,1,16,172.2592
cube,55,3,505288,55,par_close,0,1,16,667.7589
cube,55,3,505288,55,par_async,0,1,16,192.3442
cube,55,3,505288,55,par_close,0,2,16,448.4309
cube,55,3,505288,55,par_async,0,2,16,135.0985
cube,55,3,505288,55,par_async_cont,0,2,16,196.8561
cube,55,3,505288,55,par_close,0,4,16,276.7463
cube,55,3,505288,55,par_async,0,4,16,83.7443
cube,55,3,505288,55,par_async_cont,0,4,16,99.8240
cube,55,3,505288,55,par_close,0,8,16,160.3594
cube,55,3,505288,55,par_async,0,8,16,51.1827
cube,55,3,505288,55,par_async_cont,0,8,16,82.4954
cube,55,3,505288,55,par_close,0,16,16,107.8107
cube,55,3,505288,55,par_async,0,16,16,37.1585
cube,55,3,505288,55,par_async_cont,0,16,16,55.5731
cube,55,3,505288,55,par_close,0,32,16,82.7241
cube,55,3,505288,55,par_async,0,32,16,29.8999
cube,55,3,505288,55,par_async_cont,0,32,16,51.1930
cube,55,3,505288,55,par_close,0,64,16,89.2596
cube,55,3,505288,55,par_async,0,64,16,27.2402
cube,55,3,505288,55,par_async_cont,0,64,16,39.2313
cube,55,3,505288,55,par_close,0,128,16,142.8649
cube,55,3,505288,55,par_async,0,128,16,26.7893
cube,55,3,505288,55,par_async_cont,0,128,16,37.2540
cube,105,3,3654956,105,nelson_topo_iter,0,1,16,1649.9688
cube,105,3,3654956,105,nelson_simple,0,1,16,1561.1401
cube,105,3,3654956,105,par_close,0,1,16,6749.3461
cube,105,3,3654956,105,par_async,0,1,16,1629.1769
cube,105,3,3654956,105,par_close,0,2,16,3751.8757
cube,105,3,3654956,105,par_async,0,2,16,1048.5496
cube,105,3,3654956,105,par_async_cont,0,2,16,1613.1673
cube,105,3,3654956,105,par_close,0,4,16,2004.8234
cube,105,3,3654956,105,par_async,0,4,16,585.1385
cube,105,3,3654956,105,par_async_cont,0,4,16,765.9879
cube,105,3,3654956,105,par_close,0,8,16,1108.6846
cube,105,3,3654956,105,par_async,0,8,16,329.6295
cube,105,3,3654956,105,par_async_cont,0,8,16,565.1589
cube,105,3,3654956,105,par_close,0,16,16,654.6429
cube,105,3,3654956,105,par_async,0,16,16,200.5449
cube,105,3,3654956,105,par_async_cont,0,16,16,348.8350
cube,105,3,3654956,105,par_close,0,32,16,447.0748
cube,105,3,3654956,105,par_async,0,32,16,152.3682
cube,105,3,3654956,105,par_async_cont,0,32,16,329.0675
cube,105,3,3654956,105,par_close,0,64,16,401.3921
cube,105,3,3654956,105,par_async,0,64,16,170.2252
cube,105,3,3654956,105,par_async_cont,0,64,16,267.8057
cube,105,3,3654956,105,par_close,0,128,16,493.2081
cube,105,3,3654956,105,par_async,0,128,16,235.8436
cube,105,3,3654956,105,par_async_cont,0,128,16,329.8332
cube,155,3,11421434,155,nelson_topo_iter,0,1,16,5593.1084
cube,155,3,11421434,155,nelson_simple,0,1,16,4808.1995
cube,155,3,11421434,155,par_close,0,1,16,23421.5373
cube,155,3,11421434,155,par_async,0,1,16,5513.7784
cube,155,3,11421434,155,par_close,0,2,16,12817.6499
cube,155,3,11421434,155,par_async,0,2,16,3423.5245
cube,155,3,11421434,155,par_async_cont,0,2,16,6157.0523
cube,155,3,11421434,155,par_close,0,4,16,7382.0600
cube,155,3,11421434,155,par_async,0,4,16,1808.8391
cube,155,3,11421434,155,par_async_cont,0,4,16,3084.3383
cube,155,3,11421434,155,par_close,0,8,16,3547.2097
cube,155,3,11421434,155,par_async,0,8,16,1032.8235
cube,155,3,11421434,155,par_async_cont,0,8,16,1479.5699
cube,155,3,11421434,155,par_close,0,16,16,2059.6250
cube,155,3,11421434,155,par_async,0,16,16,574.1060
cube,155,3,11421434,155,par_async_cont,0,16,16,1166.3772
cube,155,3,11421434,155,par_close,0,32,16,1347.8728
cube,155,3,11421434,155,par_async,0,32,16,436.3634
cube,155,3,11421434,155,par_async_cont,0,32,16,962.4256
cube,155,3,11421434,155,par_close,0,64,16,1159.1199
cube,155,3,11421434,155,par_async,0,64,16,397.2676
cube,155,3,11421434,155,par_async_cont,0,64,16,952.7631
cube,155,3,11421434,155,par_close,0,128,16,1241.2276
cube,155,3,11421434,155,par_async,0,128,16,419.1619
cube,155,3,11421434,155,par_async_cont,0,128,16,802.0969
cube,5,4,426,5,nelson_topo_iter,0,1,16,0.0747
cube,5,4,426,5,nelson_simple,0,1,16,0.0733
cube,5,4,426,5,par_close,0,1,16,0.8251
cube,5,4,426,5,par_async,0,1,16,0.1242
cube,5,4,426,5,par_close,0,2,16,1.0811
cube,5,4,426,5,par_async,0,2,16,0.1305
cube,5,4,426,5,par_async_cont,0,2,16,0.1886
cube,5,4,426,5,par_close,0,4,16,1.1374
cube,5,4,426,5,par_async,0,4,16,0.2090
cube,5,4,426,5,par_async_cont,0,4,16,0.1852
cube,5,4,426,5,par_close,0,8,16,1.2562
cube,5,4,426,5,par_async,0,8,16,0.1662
cube,5,4,426,5,par_async_cont,0,8,16,0.1994
cube,5,4,426,5,par_close,0,16,16,1.5761
cube,5,4,426,5,par_async,0,16,16,0.1925
cube,5,4,426,5,par_async_cont,0,16,16,0.1970
cube,5,4,426,5,par_close,0,32,16,1.8440
cube,5,4,426,5,par_async,0,32,16,0.3276
cube,5,4,426,5,par_async_cont,0,32,16,0.1351
cube,5,4,426,5,par_close,0,64,16,4.4054
cube,5,4,426,5,par_async,0,64,16,0.1780
cube,5,4,426,5,par_async_cont,0,64,16,0.3261
cube,5,4,426,5,par_close,0,128,16,8.4396
cube,5,4,426,5,par_async,0,128,16,0.2382
cube,5,4,426,5,par_async_cont,0,128,16,0.8975
cube,55,4,499526,55,nelson_topo_iter,0,1,16,144.9588
cube,55,4,499526,55,nelson_simple,0,1,16,154.6332
cube,55,4,499526,55,par_close,0,1,16,649.5867
cube,55,4,499526,55,par_async,0,1,16,172.5494
cube,55,4,499526,55,par_close,0,2,16,437.5951
cube,55,4,499526,55,par_async,0,2,16,127.8995
cube,55,4,499526,55,par_async_cont,0,2,16,176.5893
cube,55,4,499526,55,par_close,0,4,16,269.3545
cube,55,4,499526,55,par_async,0,4,16,74.9752
cube,55,4,499526,55,par_async_cont,0,4,16,99.9047
cube,55,4,499526,55,par_close,0,8,16,158.3640
cube,55,4,499526,55,par_async,0,8,16,48.5166
cube,55,4,499526,55,par_async_cont,0,8,16,58.3910
cube,55,4,499526,55,par_close,0,16,16,102.8962
cube,55,4,499526,55,par_async,0,16,16,34.7977
cube,55,4,499526,55,par_async_cont,0,16,16,75.8991
cube,55,4,499526,55,par_close,0,32,16,83.2256
cube,55,4,499526,55,par_async,0,32,16,28.1971
cube,55,4,499526,55,par_async_cont,0,32,16,47.1414
cube,55,4,499526,55,par_close,0,64,16,83.5755
cube,55,4,499526,55,par_async,0,64,16,25.1678
cube,55,4,499526,55,par_async_cont,0,64,16,37.4568
cube,55,4,499526,55,par_close,0,128,16,138.6362
cube,55,4,499526,55,par_async,0,128,16,25.5586
cube,55,4,499526,55,par_async_cont,0,128,16,35.7289
cube,105,4,3742826,105,nelson_topo_iter,0,1,16,1694.4819
cube,105,4,3742826,105,nelson_simple,0,1,16,1517.6980
cube,105,4,3742826,105,par_close,0,1,16,6887.7582
cube,105,4,3742826,105,par_async,0,1,16,1544.8235
cube,105,4,3742826,105,par_close,0,2,16,3944.9580
cube,105,4,3742826,105,par_async,0,2,16,993.9870
cube,105,4,3742826,105,par_async_cont,0,2,16,1586.4524
cube,105,4,3742826,105,par_close,0,4,16,2245.9672
cube,105,4,3742826,105,par_async,0,4,16,538.8062
cube,105,4,3742826,105,par_async_cont,0,4,16,804.5924
cube,105,4,3742826,105,par_close,0,8,16,1143.1287
cube,105,4,3742826,105,par_async,0,8,16,320.8505
cube,105,4,3742826,105,par_async_cont,0,8,16,394.5822
cube,105,4,3742826,105,par_close,0,16,16,673.6504
cube,105,4,3742826,105,par_async,0,16,16,185.5736
cube,105,4,3742826,105,par_async_cont,0,16,16,334.4946
cube,105,4,3742826,105,par_close,0,32,16,470.9511
cube,105,4,3742826,105,par_async,0,32,16,141.9089
cube,105,4,3742826,105,par_async_cont,0,32,16,315.4607
cube,105,4,3742826,105,par_close,0,64,16,408.0110
cube,105,4,3742826,105,par_async,0,64,16,148.8368
cube,105,4,3742826,105,par_async_cont,0,64,16,259.7575
cube,105,4,3742826,105,par_close,0,128,16,510.2241
cube,105,4,3742826,105,par_async,0,128,16,206.2894
cube,105,4,3742826,105,par_async_cont,0,128,16,303.1848
cube,155,4,10238544,155,nelson_topo_iter,0,1,16,5013.5616
cube,155,4,10238544,155,nelson_simple,0,1,16,4050.3221
cube,155,4,10238544,155,par_close,0,1,16,22495.3889
cube,155,4,10238544,155,par_async,0,1,16,4475.7630
cube,155,4,10238544,155,par_close,0,2,16,11981.5587
cube,155,4,10238544,155,par_async,0,2,16,2809.1803
cube,155,4,10238544,155,par_async_cont,0,2,16,4776.4762
cube,155,4,10238544,155,par_close,0,4,16,7013.6666
cube,155,4,10238544,155,par_async,0,4,16,1431.7666
cube,155,4,10238544,155,par_async_cont,0,4,16,2418.9711
cube,155,4,10238544,155,par_close,0,8,16,3440.5281
cube,155,4,10238544,155,par_async,0,8,16,832.6302
cube,155,4,10238544,155,par_async_cont,0,8,16,1274.6195
cube,155,4,10238544,155,par_close,0,16,16,2012.4354
cube,155,4,10238544,155,par_async,0,16,16,447.5626
cube,155,4,10238544,155,par_async_cont,0,16,16,1076.7512
cube,155,4,10238544,155,par_close,0,32,16,1278.6335
cube,155,4,10238544,155,par_async,0,32,16,328.9336
cube,155,4,10238544,155,par_async_cont,0,32,16,949.3657
cube,155,4,10238544,155,par_close,0,64,16,1089.6611
cube,155,4,10238544,155,par_async,0,64,16,325.1810
cube,155,4,10238544,155,par_async_cont,0,64,16,728.5525
cube,155,4,10238544,155,par_close,0,128,16,1120.3686
cube,155,4,10238544,155,par_async,0,128,16,332.5461
cube,155,4,10238544,155,par_async_cont,0,128,16,633.0629
cube,5,5,322,5,nelson_topo_iter,0,1,16,0.0596
cube,5,5,322,5,nelson_simple,0,1,16,0.0615
cube,5,5,322,5,par_close,0,1,16,0.7506
cube,5,5,322,5,par_async,0,1,16,0.0995
cube,5,5,322,5,par_close,0,2,16,0.8670
cube,5,5,322,5,par_async,0,2,16,0.1109
cube,5,5,322,5,par_async_cont,0,2,16,0.1349
cube,5,5,322,5,par_close,0,4,16,0.9234
cube,5,5,322,5,par_async,0,4,16,0.1189
cube,5,5,322,5,par_async_cont,0,4,16,0.1360
cube,5,5,322,5,par_close,0,8,16,1.5117
cube,5,5,322,5,par_async,0,8,16,0.1552
cube,5,5,322,5,par_async_cont,0,8,16,0.1496
cube,5,5,322,5,par_close,0,16,16,1.2940
cube,5,5,322,5,par_async,0,16,16,0.1575
cube,5,5,322,5,par_async_cont,0,16,16,0.1554
cube,5,5,322,5,par_close,0,32,16,1.7977
cube,5,5,322,5,par_async,0,32,16,0.1560
cube,5,5,322,5,par_async_cont,0,32,16,0.1169
cube,5,5,322,5,par_close,0,64,16,2.5047
cube,5,5,322,5,par_async,0,64,16,0.2116
cube,5,5,322,5,par_async_cont,0,64,16,0.1613
cube,5,5,322,5,par_close,0,128,16,13.1021
cube,5,5,322,5,par_async,0,128,16,0.1964
cube,5,5,322,5,par_async_cont,0,128,16,0.4364
cube,55,5,499672,55,nelson_topo_iter,0,1,16,146.2352
cube,55,5,499672,55,nelson_simple,0,1,16,163.9182
cube,55,5,499672,55,par_close,0,1,16,644.0810
cube,55,5,499672,55,par_async,0,1,16,160.4568
cube,55,5,499672,55,par_close,0,2,16,470.9536
cube,55,5,499672,55,par_async,0,2,16,117.8966
cube,55,5,499672,55,par_async_cont,0,2,16,167.5732
cube,55,5,499672,55,par_close,0,4,16,272.2828
cube,55,5,499672,55,par_async,0,4,16,73.8817
cube,55,5,499672,55,par_async_cont,0,4,16,89.7721
cube,55,5,499672,55,par_close,0,8,16,156.9160
cube,55,5,499672,55,par_async,0,8,16,47.5216
cube,55,5,499672,55,par_async_cont,0,8,16,58.0734
cube,55,5,499672,55,par_close,0,16,16,101.9084
cube,55,5,499672,55,par_async,0,16,16,32.9047
cube,55,5,499672,55,par_async_cont,0,16,16,72.8787
cube,55,5,499672,55,par_close,0,32,16,78.0712
cube,55,5,499672,55,par_async,0,32,16,25.5843
cube,55,5,499672,55,par_async_cont,0,32,16,46.4696
cube,55,5,499672,55,par_close,0,64,16,81.5016
cube,55,5,499672,55,par_async,0,64,16,24.5850
cube,55,5,499672,55,par_async_cont,0,64,16,37.2113
cube,55,5,499672,55,par_close,0,128,16,138.7347
cube,55,5,499672,55,par_async,0,128,16,22.3582
cube,55,5,499672,55,par_async_cont,0,128,16,33.5226
cube,105,5,3286772,105,nelson_topo_iter,0,1,16,1442.2487
cube,105,5,3286772,105,nelson_simple,0,1,16,1239.9129
cube,105,5,3286772,105,par_close,0,1,16,6150.7335
cube,105,5,3286772,105,par_async,0,1,16,1253.9540
cube,105,5,3286772,105,par_close,0,2,16,3730.2055
cube,105,5,3286772,105,par_async,0,2,16,790.0364
cube,105,5,3286772,105,par_async_cont,0,2,16,1303.3580
cube,105,5,3286772,105,par_close,0,4,16,1846.6357
cube,105,5,3286772,105,par_async,0,4,16,424.1800
cube,105,5,3286772,105,par_async_cont,0,4,16,612.4583
cube,105,5,3286772,105,par_close,0,8,16,1023.4540
cube,105,5,3286772,105,par_async,0,8,16,262.3553
cube,105,5,3286772,105,par_async_cont,0,8,16,347.7208
cube,105,5,3286772,105,par_close,0,16,16,614.2363
cube,105,5,3286772,105,par_async,0,16,16,148.8049
cube,105,5,3286772,105,par_async_cont,0,16,16,292.0315
cube,105,5,3286772,105,par_close,0,32,16,429.9234
cube,105,5,3286772,105,par_async,0,32,16,103.2524
cube,105,5,3286772,105,par_async_cont,0,32,16,213.8072
cube,105,5,3286772,105,par_close,0,64,16,366.4736
cube,105,5,3286772,105,par_async,0,64,16,123.7649
cube,105,5,3286772,105,par_async_cont,0,64,16,222.3585
cube,105,5,3286772,105,par_close,0,128,16,487.1256
cube,105,5,3286772,105,par_async,0,128,16,159.3008
cube,105,5,3286772,105,par_async_cont,0,128,16,247.6771
cube,155,5,12122372,155,nelson_topo_iter,0,1,16,5961.2815
cube,155,5,12122372,155,nelson_simple,0,1,16,5019.1718
cube,155,5,12122372,155,par_close,0,1,16,24626.1877
cube,155,5,12122372,155,par_async,0,1,16,4813.9521
cube,155,5,12122372,155,par_close,0,2,16,13721.3288
cube,155,5,12122372,155,par_async,0,2,16,3083.7619
cube,155,5,12122372,155,par_async_cont,0,2,16,5331.7291
cube,155,5,12122372,155,par_close,0,4,16,7665.2650
cube,155,5,12122372,155,par_async,0,4,16,1613.4616
cube,155,5,12122372,155,par_async_cont,0,4,16,2784.4534
cube,155,5,12122372,155,par_close,0,8,16,3912.7680
cube,155,5,12122372,155,par_async,0,8,16,880.6772
cube,155,5,12122372,155,par_async_cont,0,8,16,1635.2777
cube,155,5,12122372,155,par_close,0,16,16,2150.5884
cube,155,5,12122372,155,par_async,0,16,16,526.4961
cube,155,5,12122372,155,par_async_cont,0,16,16,1116.0846
cube,155,5,12122372,155,par_close,0,32,16,1434.5518
cube,155,5,12122372,155,par_async,0,32,16,362.1953
cube,155,5,12122372,155,par_async_cont,0,32,16,1075.8528
cube,155,5,12122372,155,par_close,0,64,16,1159.7231
cube,155,5,12122372,155,par_async,0,64,16,333.7199
cube,155,5,12122372,155,par_async_cont,0,64,16,858.5349
cube,155,5,12122372,155,par_close,0,128,16,1241.2851
cube,155,5,12122372,155,par_async,0,128,16,331.4585
cube,155,5,12122372,155,par_async_cont,0,128,16,721.9897
