workload,leaves,fns,nodes,merges,depth,algorithm,trial,parlay_threads,union_style,dnc_cutoff,wallclock_ms
4XL,50000,16,8000000,800000,3,par_close,3,64,dnc,16,263.6404
4XL,50000,16,8000000,800000,3,par_close,4,64,dnc,16,262.8877
4XL,50000,16,8000000,800000,3,nelson_seq,0,128,dnc,16,15320.4329
4XL,50000,16,8000000,800000,3,nelson_seq,1,128,dnc,16,15350.8049
4XL,50000,16,8000000,800000,3,nelson_seq,2,128,dnc,16,15365.9302
4XL,50000,16,8000000,800000,3,nelson_seq,3,128,dnc,16,15431.6535
4XL,50000,16,8000000,800000,3,nelson_seq,4,128,dnc,16,15434.0337
4XL,50000,16,8000000,800000,3,par_close,0,128,dnc,16,242.1011
4XL,50000,16,8000000,800000,3,par_close,1,128,dnc,16,225.4448
4XL,50000,16,8000000,800000,3,par_close,2,128,dnc,16,230.3730
4XL,50000,16,8000000,800000,3,par_close,3,128,dnc,16,230.8539
4XL,50000,16,8000000,800000,3,par_close,4,128,dnc,16,227.4345
8XL,50000,16,16000000,1600000,3,nelson_seq,0,1,dnc,16,31663.4358
8XL,50000,16,16000000,1600000,3,nelson_seq,1,1,dnc,16,31216.8534
8XL,50000,16,16000000,1600000,3,nelson_seq,2,1,dnc,16,31819.6386
8XL,50000,16,16000000,1600000,3,nelson_seq,3,1,dnc,16,31164.3555
8XL,50000,16,16000000,1600000,3,nelson_seq,4,1,dnc,16,31410.1365
8XL,50000,16,16000000,1600000,3,par_close,0,1,dnc,16,18932.3806
8XL,50000,16,16000000,1600000,3,par_close,1,1,dnc,16,19498.6510
8XL,50000,16,16000000,1600000,3,par_close,2,1,dnc,16,19506.8813
8XL,50000,16,16000000,1600000,3,par_close,3,1,dnc,16,19515.7789
8XL,50000,16,16000000,1600000,3,par_close,4,1,dnc,16,19499.0386
8XL,50000,16,16000000,1600000,3,nelson_seq,0,2,dnc,16,31704.6532
8XL,50000,16,16000000,1600000,3,nelson_seq,1,2,dnc,16,31737.1660
8XL,50000,16,16000000,1600000,3,nelson_seq,2,2,dnc,16,31703.5735
8XL,50000,16,16000000,1600000,3,nelson_seq,3,2,dnc,16,31338.5104
8XL,50000,16,16000000,1600000,3,nelson_seq,4,2,dnc,16,31205.9002
8XL,50000,16,16000000,1600000,3,par_close,0,2,dnc,16,10046.2690
8XL,50000,16,16000000,1600000,3,par_close,1,2,dnc,16,10344.5485
8XL,50000,16,16000000,1600000,3,par_close,2,2,dnc,16,10331.3146
8XL,50000,16,16000000,1600000,3,par_close,3,2,dnc,16,10352.0734
8XL,50000,16,16000000,1600000,3,par_close,4,2,dnc,16,10346.3232
8XL,50000,16,16000000,1600000,3,nelson_seq,0,4,dnc,16,31744.8416
8XL,50000,16,16000000,1600000,3,nelson_seq,1,4,dnc,16,31095.3503
8XL,50000,16,16000000,1600000,3,nelson_seq,2,4,dnc,16,31246.3398
8XL,50000,16,16000000,1600000,3,nelson_seq,3,4,dnc,16,31317.7601
8XL,50000,16,16000000,1600000,3,nelson_seq,4,4,dnc,16,31275.4582
8XL,50000,16,16000000,1600000,3,par_close,0,4,dnc,16,5719.9294
8XL,50000,16,16000000,1600000,3,par_close,1,4,dnc,16,5708.9092
8XL,50000,16,16000000,1600000,3,par_close,2,4,dnc,16,5772.9785
8XL,50000,16,16000000,1600000,3,par_close,3,4,dnc,16,5691.5023
8XL,50000,16,16000000,1600000,3,par_close,4,4,dnc,16,5782.6227
8XL,50000,16,16000000,1600000,3,nelson_seq,0,8,dnc,16,30862.8841
8XL,50000,16,16000000,1600000,3,nelson_seq,1,8,dnc,16,29857.6937
8XL,50000,16,16000000,1600000,3,nelson_seq,2,8,dnc,16,30118.5687
8XL,50000,16,16000000,1600000,3,nelson_seq,3,8,dnc,16,30116.9602
8XL,50000,16,16000000,1600000,3,nelson_seq,4,8,dnc,16,30145.5831
8XL,50000,16,16000000,1600000,3,par_close,0,8,dnc,16,2590.0370
8XL,50000,16,16000000,1600000,3,par_close,1,8,dnc,16,2859.4118
8XL,50000,16,16000000,1600000,3,par_close,2,8,dnc,16,2843.3713
8XL,50000,16,16000000,1600000,3,par_close,3,8,dnc,16,2847.2915
8XL,50000,16,16000000,1600000,3,par_close,4,8,dnc,16,2857.8758
8XL,50000,16,16000000,1600000,3,nelson_seq,0,16,dnc,16,30141.8938
8XL,50000,16,16000000,1600000,3,nelson_seq,1,16,dnc,16,30261.7277
8XL,50000,16,16000000,1600000,3,nelson_seq,2,16,dnc,16,30224.7927
8XL,50000,16,16000000,1600000,3,nelson_seq,3,16,dnc,16,30293.8474
8XL,50000,16,16000000,1600000,3,nelson_seq,4,16,dnc,16,30200.7009
8XL,50000,16,16000000,1600000,3,par_close,0,16,dnc,16,1389.8251
8XL,50000,16,16000000,1600000,3,par_close,1,16,dnc,16,1383.8931
8XL,50000,16,16000000,1600000,3,par_close,2,16,dnc,16,1398.6422
8XL,50000,16,16000000,1600000,3,par_close,3,16,dnc,16,1402.4011
8XL,50000,16,16000000,1600000,3,par_close,4,16,dnc,16,1470.6681
8XL,50000,16,16000000,1600000,3,nelson_seq,0,32,dnc,16,30431.7430
8XL,50000,16,16000000,1600000,3,nelson_seq,1,32,dnc,16,30411.6785
8XL,50000,16,16000000,1600000,3,nelson_seq,2,32,dnc,16,30439.4209
8XL,50000,16,16000000,1600000,3,nelson_seq,3,32,dnc,16,30515.0987
8XL,50000,16,16000000,1600000,3,nelson_seq,4,32,dnc,16,30402.0529
8XL,50000,16,16000000,1600000,3,par_close,0,32,dnc,16,835.9466
8XL,50000,16,16000000,1600000,3,par_close,1,32,dnc,16,849.7585
8XL,50000,16,16000000,1600000,3,par_close,2,32,dnc,16,837.4799
8XL,50000,16,16000000,1600000,3,par_close,3,32,dnc,16,843.7411
8XL,50000,16,16000000,1600000,3,par_close,4,32,dnc,16,834.6992
8XL,50000,16,16000000,1600000,3,nelson_seq,0,64,dnc,16,30540.3043
8XL,50000,16,16000000,1600000,3,nelson_seq,1,64,dnc,16,30486.9303
8XL,50000,16,16000000,1600000,3,nelson_seq,2,64,dnc,16,30606.3445
8XL,50000,16,16000000,1600000,3,nelson_seq,3,64,dnc,16,30655.4764
8XL,50000,16,16000000,1600000,3,nelson_seq,4,64,dnc,16,30576.0324
8XL,50000,16,16000000,1600000,3,par_close,0,64,dnc,16,573.8045
8XL,50000,16,16000000,1600000,3,par_close,1,64,dnc,16,593.9053
8XL,50000,16,16000000,1600000,3,par_close,2,64,dnc,16,565.9506
8XL,50000,16,16000000,1600000,3,par_close,3,64,dnc,16,574.2204
8XL,50000,16,16000000,1600000,3,par_close,4,64,dnc,16,560.1268
8XL,50000,16,16000000,1600000,3,nelson_seq,0,128,dnc,16,31610.8582
8XL,50000,16,16000000,1600000,3,nelson_seq,1,128,dnc,16,31558.1150
8XL,50000,16,16000000,1600000,3,nelson_seq,2,128,dnc,16,31635.3227
8XL,50000,16,16000000,1600000,3,nelson_seq,3,128,dnc,16,31667.5052
8XL,50000,16,16000000,1600000,3,nelson_seq,4,128,dnc,16,31801.9358
8XL,50000,16,16000000,1600000,3,par_close,0,128,dnc,16,474.4180
8XL,50000,16,16000000,1600000,3,par_close,1,128,dnc,16,448.3747
8XL,50000,16,16000000,1600000,3,par_close,2,128,dnc,16,468.4718
8XL,50000,16,16000000,1600000,3,par_close,3,128,dnc,16,514.3703
8XL,50000,16,16000000,1600000,3,par_close,4,128,dnc,16,449.1638
