workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
32XL,1,2,21333333,42666668,6708,7373.180,443.944,29812.402,0.000,8331.830,2422.082
32XL,1,3,6708,0,0,5.943,0.359,0.000,,,
32XL,1,0,100000,42666666,21333333,43.973,50.705,16415.629,0.000,2399.820,2686.281
32XL,1,1,21333333,42666666,21333333,6573.644,528.426,19739.207,0.000,2101.496,1626.905
32XL,1,2,21333333,42666668,6708,7365.454,446.524,29795.503,0.000,8359.466,2404.071
32XL,1,3,6708,0,0,5.991,0.368,0.000,,,
32XL,1,0,100000,42666666,21333333,44.417,50.879,16506.454,0.000,2394.425,2699.554
32XL,1,1,21333333,42666666,21333333,6627.084,528.542,19675.822,0.000,2093.490,1638.455
32XL,1,2,21333333,42666668,6708,7434.052,445.332,29899.608,0.000,8388.789,2428.185
32XL,1,3,6708,0,0,5.793,0.367,0.000,,,
32XL,1,0,100000,42666666,21333333,43.858,50.745,16494.554,0.000,2405.680,2696.272
32XL,1,1,21333333,42666666,21333333,6630.592,529.177,19686.107,0.000,2092.701,1631.524
32XL,1,2,21333333,42666668,6708,7456.578,446.108,29714.150,0.000,8361.585,2426.541
32XL,1,3,6708,0,0,5.891,0.364,0.000,,,
32XL,2,0,100000,42666666,21333333,30.027,30.067,7860.397,0.000,588.478,1523.549
32XL,2,1,21333333,42666666,21333333,3415.961,270.931,10182.363,0.000,1063.222,935.522
32XL,2,2,21333333,42666668,6708,3891.068,271.045,13784.208,0.000,3533.664,908.958
32XL,2,3,6708,0,0,3.601,0.497,0.000,,,
32XL,2,0,100000,42666666,21333333,26.735,24.965,7774.975,0.000,557.923,1491.691
32XL,2,1,21333333,42666666,21333333,3346.129,256.224,10077.520,0.000,958.210,935.885
32XL,2,2,21333333,42666668,6708,3889.898,212.105,13813.907,0.000,3533.988,903.352
32XL,2,3,6708,0,0,3.877,0.495,0.000,,,
32XL,2,0,100000,42666666,21333333,26.282,24.924,7714.009,0.000,558.792,1494.649
32XL,2,1,21333333,42666666,21333333,3364.250,255.645,10084.845,0.000,958.823,936.548
32XL,2,2,21333333,42666668,6708,3863.195,211.473,15282.063,0.000,4287.764,1268.522
32XL,2,3,6708,0,0,3.995,0.619,0.000,,,
32XL,2,0,100000,42666666,21333333,26.883,24.929,7808.661,0.000,560.515,1509.344
32XL,2,1,21333333,42666666,21333333,3349.958,255.427,9964.269,0.000,962.195,935.919
32XL,2,2,21333333,42666668,6708,3895.104,210.929,15317.358,0.000,4293.474,1271.672
32XL,2,3,6708,0,0,3.904,0.568,0.000,,,
32XL,2,0,100000,42666666,21333333,25.540,25.435,7569.269,0.000,556.459,1501.387
32XL,2,1,21333333,42666666,21333333,3311.390,258.935,9731.791,0.000,953.280,897.224
32XL,2,2,21333333,42666668,6708,3739.034,210.078,14721.316,0.000,4132.693,1219.193
32XL,2,3,6708,0,0,3.845,0.552,0.000,,,
32XL,2,0,100000,42666666,21333333,25.990,25.216,7661.887,0.000,557.008,1492.439
32XL,2,1,21333333,42666666,21333333,3333.671,258.400,9435.962,0.000,951.129,896.517
32XL,2,2,21333333,42666668,6708,3749.792,209.119,14696.001,0.000,4131.709,1208.075
32XL,2,3,6708,0,0,3.910,0.508,0.000,,,
32XL,4,0,100000,42666666,21333333,19.110,17.787,4298.773,0.000,312.321,838.139
32XL,4,1,21333333,42666666,21333333,1931.008,149.690,5708.810,0.000,592.253,465.511
32XL,4,2,21333333,42666668,6708,2166.954,168.497,7726.299,0.000,1948.548,523.111
32XL,4,3,6708,0,0,2.776,0.529,0.000,,,
32XL,4,0,100000,42666666,21333333,16.471,15.109,4256.210,0.000,295.656,814.318
32XL,4,1,21333333,42666666,21333333,1882.794,139.487,5625.418,0.000,493.544,465.160
32XL,4,2,21333333,42666668,6708,2129.633,109.708,7819.575,0.000,1975.168,535.991
32XL,4,3,6708,0,0,2.793,0.437,0.000,,,
32XL,4,0,100000,42666666,21333333,16.576,15.162,4225.796,0.000,294.679,818.063
32XL,4,1,21333333,42666666,21333333,1869.160,134.893,5632.609,0.000,495.701,461.874
32XL,4,2,21333333,42666668,6708,2111.556,109.205,8140.743,0.000,2132.864,613.894
32XL,4,3,6708,0,0,2.991,0.555,0.000,,,
32XL,4,0,100000,42666666,21333333,16.491,14.966,4268.300,0.000,290.605,821.283
32XL,4,1,21333333,42666666,21333333,1883.370,133.009,5582.878,0.000,495.163,464.880
32XL,4,2,21333333,42666668,6708,2116.770,109.537,8704.503,0.000,2405.418,752.748
32XL,4,3,6708,0,0,2.870,0.490,0.000,,,
32XL,4,0,100000,42666666,21333333,16.810,15.016,4245.885,0.000,298.290,821.187
32XL,4,1,21333333,42666666,21333333,1927.549,135.273,5612.175,0.000,496.053,461.835
32XL,4,2,21333333,42666668,6708,2192.958,109.222,8246.898,0.000,2172.247,641.151
32XL,4,3,6708,0,0,3.002,0.453,0.000,,,
32XL,4,0,100000,42666666,21333333,17.235,14.873,4228.598,0.000,283.526,808.003
32XL,4,1,21333333,42666666,21333333,1953.271,133.741,5626.402,0.000,496.126,469.752
32XL,4,2,21333333,42666668,6708,2230.286,109.676,8242.150,0.000,2197.317,633.909
32XL,4,3,6708,0,0,2.868,0.578,0.000,,,
32XL,8,0,100000,42666666,21333333,11.453,11.920,2062.199,0.000,159.629,483.620
32XL,8,1,21333333,42666666,21333333,940.862,77.051,2597.571,0.000,341.293,260.040
32XL,8,2,21333333,42666668,6708,1025.173,105.826,3409.925,0.000,931.148,224.750
32XL,8,3,6708,0,0,2.197,0.368,0.000,,,
32XL,8,0,100000,42666666,21333333,9.780,9.328,2049.640,0.000,155.602,477.974
32XL,8,1,21333333,42666666,21333333,901.296,71.452,2485.987,0.000,260.675,248.660
32XL,8,2,21333333,42666668,6708,1058.492,56.480,3739.515,0.000,982.774,252.469
32XL,8,3,6708,0,0,2.229,0.415,0.000,,,
32XL,8,0,100000,42666666,21333333,9.852,8.900,2086.774,0.000,153.112,426.496
32XL,8,1,21333333,42666666,21333333,950.695,75.917,2676.370,0.000,252.696,215.252
32XL,8,2,21333333,42666668,6708,1080.552,57.125,3924.226,0.000,1074.411,295.742
32XL,8,3,6708,0,0,2.231,0.382,0.000,,,
32XL,8,0,100000,42666666,21333333,9.617,9.467,2131.211,0.000,155.290,441.769
32XL,8,1,21333333,42666666,21333333,1000.638,74.219,2727.406,0.000,258.229,218.067
32XL,8,2,21333333,42666668,6708,1103.318,57.659,3961.676,0.000,1076.356,301.768
32XL,8,3,6708,0,0,2.271,0.426,0.000,,,
32XL,8,0,100000,42666666,21333333,9.477,9.559,2122.839,0.000,153.613,448.586
32XL,8,1,21333333,42666666,21333333,999.892,76.459,2736.391,0.000,258.253,219.219
32XL,8,2,21333333,42666668,6708,1103.340,58.120,4056.590,0.000,1123.368,321.566
32XL,8,3,6708,0,0,2.259,0.377,0.000,,,
32XL,8,0,100000,42666666,21333333,9.758,9.393,2126.681,0.000,153.631,442.370
32XL,8,1,21333333,42666666,21333333,1005.524,76.688,2726.389,0.000,258.116,217.556
32XL,8,2,21333333,42666668,6708,1111.189,58.325,3990.175,0.000,1098.977,311.619
32XL,8,3,6708,0,0,2.212,0.400,0.000,,,
32XL,16,0,100000,42666666,21333333,10.170,11.251,1095.468,0.000,100.867,259.191
32XL,16,1,21333333,42666666,21333333,513.329,64.957,1375.337,0.000,219.409,137.550
32XL,16,2,21333333,42666668,6708,500.493,91.829,1743.405,0.000,492.049,121.585
32XL,16,3,6708,0,0,1.674,0.325,0.000,,,
32XL,16,0,100000,42666666,21333333,6.255,7.207,1069.305,0.000,92.072,250.143
32XL,16,1,21333333,42666666,21333333,496.998,44.786,1408.128,0.000,146.876,136.965
32XL,16,2,21333333,42666668,6708,547.257,31.756,1877.249,0.000,491.082,132.339
32XL,16,3,6708,0,0,1.926,0.344,0.000,,,
32XL,16,0,100000,42666666,21333333,6.539,8.214,1137.213,0.000,93.472,245.990
32XL,16,1,21333333,42666666,21333333,503.243,39.256,1420.593,0.000,142.586,138.774
32XL,16,2,21333333,42666668,6708,557.267,31.302,1996.707,0.000,532.478,155.098
32XL,16,3,6708,0,0,1.979,0.348,0.000,,,
32XL,16,0,100000,42666666,21333333,7.247,9.040,1159.353,0.000,94.485,252.630
32XL,16,1,21333333,42666666,21333333,512.959,45.657,1448.934,0.000,146.222,140.951
32XL,16,2,21333333,42666668,6708,569.547,31.458,2051.960,0.000,553.504,168.126
32XL,16,3,6708,0,0,1.901,0.340,0.000,,,
32XL,16,0,100000,42666666,21333333,7.714,9.403,1163.133,0.000,95.957,256.982
32XL,16,1,21333333,42666666,21333333,527.231,41.434,1452.583,0.000,145.084,141.854
32XL,16,2,21333333,42666668,6708,571.335,35.073,2060.861,0.000,559.404,169.068
32XL,16,3,6708,0,0,1.921,0.344,0.000,,,
32XL,16,0,100000,42666666,21333333,7.432,9.841,1159.018,0.000,93.537,261.076
32XL,16,1,21333333,42666666,21333333,531.209,44.088,1449.649,0.000,142.961,142.898
32XL,16,2,21333333,42666668,6708,576.319,31.602,2082.593,0.000,566.887,175.084
32XL,16,3,6708,0,0,1.885,0.350,0.000,,,
32XL,32,0,100000,42666666,21333333,11.443,15.529,680.886,0.000,86.116,163.862
32XL,32,1,21333333,42666666,21333333,325.717,40.172,888.138,0.000,200.715,81.638
32XL,32,2,21333333,42666668,6708,292.927,91.334,1017.514,0.000,266.213,80.276
32XL,32,3,6708,0,0,1.659,0.285,0.000,,,
32XL,32,0,100000,42666666,21333333,6.940,9.347,666.158,0.000,78.756,155.109
32XL,32,1,21333333,42666666,21333333,293.808,32.012,801.548,0.000,107.779,74.628
32XL,32,2,21333333,42666668,6708,301.414,23.322,1047.807,0.000,277.517,83.380
32XL,32,3,6708,0,0,1.743,0.291,0.000,,,
32XL,32,0,100000,42666666,21333333,7.127,9.124,661.491,0.000,77.434,154.437
32XL,32,1,21333333,42666666,21333333,290.894,33.411,812.410,0.000,117.220,75.827
32XL,32,2,21333333,42666668,6708,300.547,23.567,1082.766,0.000,297.659,91.475
32XL,32,3,6708,0,0,1.729,0.300,0.000,,,
32XL,32,0,100000,42666666,21333333,7.063,9.198,657.432,0.000,77.234,153.315
32XL,32,1,21333333,42666666,21333333,296.522,36.966,802.658,0.000,109.779,76.121
32XL,32,2,21333333,42666668,6708,303.427,23.529,1103.558,0.000,307.392,96.192
32XL,32,3,6708,0,0,1.684,0.322,0.000,,,
32XL,32,0,100000,42666666,21333333,7.006,9.717,654.457,0.000,74.941,148.819
32XL,32,1,21333333,42666666,21333333,296.459,32.242,795.413,0.000,98.902,76.573
32XL,32,2,21333333,42666668,6708,304.791,23.616,1125.320,0.000,315.906,101.437
32XL,32,3,6708,0,0,1.773,0.336,0.000,,,
32XL,32,0,100000,42666666,21333333,7.114,9.611,658.356,0.000,76.422,152.685
32XL,32,1,21333333,42666666,21333333,292.909,37.508,790.603,0.000,96.542,75.349
32XL,32,2,21333333,42666668,6708,307.243,23.871,1140.382,0.000,323.607,105.440
32XL,32,3,6708,0,0,1.754,0.310,0.000,,,
32XL,64,0,100000,42666666,21333333,18.818,24.246,545.875,0.000,97.540,105.823
32XL,64,1,21333333,42666666,21333333,254.858,28.631,636.035,0.000,175.454,54.483
