[synthetic_bench] cube n=125 d=2 classes=7812748 merges=125 ...
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate= 12.408ms frontier= 11.700ms semisort=148.445ms (keyed= 0.000ms group_by= 66.971ms per_group=24.284ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 76.192ms frontier= 20.298ms semisort= 64.272ms (keyed= 0.000ms group_by= 19.275ms per_group=13.612ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 26.539ms frontier=  6.630ms semisort= 14.229ms (keyed= 0.000ms group_by=  3.532ms per_group= 3.005ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 14.373ms frontier=  4.069ms semisort=  8.082ms (keyed= 0.000ms group_by=  2.060ms per_group= 1.701ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  6.921ms frontier=  1.829ms semisort=  4.327ms (keyed= 0.000ms group_by=  1.185ms per_group= 0.918ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.423ms frontier=  0.946ms semisort=  2.398ms (keyed= 0.000ms group_by=  0.760ms per_group= 0.516ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.691ms frontier=  0.556ms semisort=  4.486ms (keyed= 0.000ms group_by=  3.540ms per_group= 0.299ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.975ms frontier=  0.369ms semisort=  2.169ms (keyed= 0.000ms group_by=  1.565ms per_group= 0.193ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.014ms frontier=  0.259ms semisort=  1.175ms (keyed= 0.000ms group_by=  0.779ms per_group= 0.123ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.363ms frontier=  0.318ms semisort=  0.788ms (keyed= 0.000ms group_by=  0.408ms per_group= 0.086ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.713ms frontier=  0.157ms semisort=  0.685ms (keyed= 0.000ms group_by=  0.437ms per_group= 0.073ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.348ms frontier=  0.096ms semisort=  0.289ms (keyed= 0.000ms group_by=  0.129ms per_group= 0.042ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.227ms frontier=  0.080ms semisort=  0.439ms (keyed= 0.000ms group_by=  0.067ms per_group= 0.044ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.114ms frontier=  0.055ms semisort=  0.141ms (keyed= 0.000ms group_by=  0.055ms per_group= 0.035ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.081ms frontier=  0.046ms semisort=  0.104ms (keyed= 0.000ms group_by=  0.029ms per_group= 0.029ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.055ms frontier=  0.028ms semisort=  0.061ms (keyed= 0.000ms group_by=  0.017ms per_group= 0.017ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.034ms frontier=  0.018ms semisort=  0.034ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.009ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.019ms frontier=  0.011ms semisort=  0.027ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.009ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.014ms frontier=  0.005ms semisort=  0.011ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.003ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.009ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  1.168ms frontier=  2.689ms semisort=116.363ms (keyed= 0.000ms group_by= 35.264ms per_group=18.942ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 75.606ms frontier= 21.603ms semisort= 53.555ms (keyed= 0.000ms group_by= 12.025ms per_group= 8.891ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 37.373ms frontier=  9.526ms semisort= 25.073ms (keyed= 0.000ms group_by=  6.571ms per_group= 5.348ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 26.393ms frontier=  6.720ms semisort= 14.469ms (keyed= 0.000ms group_by=  3.568ms per_group= 3.076ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 14.490ms frontier=  3.422ms semisort=  8.256ms (keyed= 0.000ms group_by=  2.046ms per_group= 1.703ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  7.022ms frontier=  1.814ms semisort=  4.379ms (keyed= 0.000ms group_by=  1.267ms per_group= 0.909ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.350ms frontier=  0.978ms semisort=  2.451ms (keyed= 0.000ms group_by=  0.748ms per_group= 0.537ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.702ms frontier=  0.557ms semisort=  4.248ms (keyed= 0.000ms group_by=  3.293ms per_group= 0.310ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.988ms frontier=  0.372ms semisort=  2.273ms (keyed= 0.000ms group_by=  1.673ms per_group= 0.198ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.114ms frontier=  0.259ms semisort=  1.174ms (keyed= 0.000ms group_by=  0.756ms per_group= 0.127ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.259ms frontier=  0.313ms semisort=  0.791ms (keyed= 0.000ms group_by=  0.419ms per_group= 0.078ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.690ms frontier=  0.176ms semisort=  0.478ms (keyed= 0.000ms group_by=  0.238ms per_group= 0.056ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.331ms frontier=  0.109ms semisort=  0.514ms (keyed= 0.000ms group_by=  0.333ms per_group= 0.057ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.198ms frontier=  0.079ms semisort=  0.189ms (keyed= 0.000ms group_by=  0.066ms per_group= 0.044ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.319ms frontier=  0.061ms semisort=  0.131ms (keyed= 0.000ms group_by=  0.045ms per_group= 0.035ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.068ms frontier=  0.040ms semisort=  0.092ms (keyed= 0.000ms group_by=  0.023ms per_group= 0.023ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.046ms frontier=  0.029ms semisort=  0.062ms (keyed= 0.000ms group_by=  0.016ms per_group= 0.017ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.035ms frontier=  0.017ms semisort=  0.038ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.013ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.027ms frontier=  0.007ms semisort=  0.033ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.010ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.014ms frontier=  0.004ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.003ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.009ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  1.207ms frontier=  2.717ms semisort=117.883ms (keyed= 0.000ms group_by= 34.492ms per_group=19.284ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 78.395ms frontier= 21.870ms semisort= 55.872ms (keyed= 0.000ms group_by= 12.420ms per_group= 9.079ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 37.686ms frontier=  9.990ms semisort= 25.268ms (keyed= 0.000ms group_by=  5.780ms per_group= 5.574ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 27.023ms frontier=  6.651ms semisort= 14.966ms (keyed= 0.000ms group_by=  3.651ms per_group= 3.029ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 14.747ms frontier=  3.413ms semisort=  8.400ms (keyed= 0.000ms group_by=  2.062ms per_group= 1.737ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  7.161ms frontier=  1.850ms semisort=  4.380ms (keyed= 0.000ms group_by=  1.179ms per_group= 0.928ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.402ms frontier=  1.165ms semisort=  2.359ms (keyed= 0.000ms group_by=  0.721ms per_group= 0.502ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.730ms frontier=  0.543ms semisort=  4.111ms (keyed= 0.000ms group_by=  3.153ms per_group= 0.321ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.979ms frontier=  0.364ms semisort=  2.176ms (keyed= 0.000ms group_by=  1.547ms per_group= 0.213ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.199ms frontier=  0.263ms semisort=  1.160ms (keyed= 0.000ms group_by=  0.754ms per_group= 0.132ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.347ms frontier=  0.316ms semisort=  0.815ms (keyed= 0.000ms group_by=  0.424ms per_group= 0.080ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.695ms frontier=  0.161ms semisort=  0.462ms (keyed= 0.000ms group_by=  0.229ms per_group= 0.062ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.555ms frontier=  0.107ms semisort=  0.302ms (keyed= 0.000ms group_by=  0.132ms per_group= 0.050ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.211ms frontier=  0.070ms semisort=  0.185ms (keyed= 0.000ms group_by=  0.069ms per_group= 0.039ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.321ms frontier=  0.067ms semisort=  0.135ms (keyed= 0.000ms group_by=  0.042ms per_group= 0.036ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.082ms frontier=  0.042ms semisort=  0.089ms (keyed= 0.000ms group_by=  0.028ms per_group= 0.024ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.060ms frontier=  0.032ms semisort=  0.061ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.017ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.033ms frontier=  0.019ms semisort=  0.034ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.011ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.022ms frontier=  0.012ms semisort=  0.029ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.010ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.015ms frontier=  0.004ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.006ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  1.255ms frontier=  2.978ms semisort=120.772ms (keyed= 0.000ms group_by= 36.674ms per_group=19.310ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 78.817ms frontier= 22.491ms semisort= 58.033ms (keyed= 0.000ms group_by= 12.397ms per_group= 9.087ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 38.074ms frontier=  9.769ms semisort= 27.486ms (keyed= 0.000ms group_by=  7.100ms per_group= 5.359ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 26.881ms frontier=  6.817ms semisort= 15.226ms (keyed= 0.000ms group_by=  3.737ms per_group= 3.015ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 14.769ms frontier=  3.373ms semisort=  8.682ms (keyed= 0.000ms group_by=  2.109ms per_group= 1.766ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  7.186ms frontier=  1.770ms semisort=  4.534ms (keyed= 0.000ms group_by=  1.245ms per_group= 0.946ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.415ms frontier=  1.185ms semisort=  2.396ms (keyed= 0.000ms group_by=  0.725ms per_group= 0.527ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.721ms frontier=  0.539ms semisort=  4.146ms (keyed= 0.000ms group_by=  3.170ms per_group= 0.324ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.971ms frontier=  0.382ms semisort=  2.252ms (keyed= 0.000ms group_by=  1.634ms per_group= 0.204ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.186ms frontier=  0.267ms semisort=  1.203ms (keyed= 0.000ms group_by=  0.807ms per_group= 0.130ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.339ms frontier=  0.328ms semisort=  0.826ms (keyed= 0.000ms group_by=  0.438ms per_group= 0.083ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.713ms frontier=  0.183ms semisort=  0.485ms (keyed= 0.000ms group_by=  0.238ms per_group= 0.069ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.345ms frontier=  0.108ms semisort=  0.288ms (keyed= 0.000ms group_by=  0.128ms per_group= 0.045ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.198ms frontier=  0.080ms semisort=  0.396ms (keyed= 0.000ms group_by=  0.262ms per_group= 0.057ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.102ms frontier=  0.064ms semisort=  0.132ms (keyed= 0.000ms group_by=  0.046ms per_group= 0.029ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.076ms frontier=  0.044ms semisort=  0.098ms (keyed= 0.000ms group_by=  0.030ms per_group= 0.027ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.059ms frontier=  0.027ms semisort=  0.063ms (keyed= 0.000ms group_by=  0.016ms per_group= 0.018ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.033ms frontier=  0.017ms semisort=  0.032ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.007ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.018ms frontier=  0.007ms semisort=  0.026ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.005ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.017ms frontier=  0.004ms semisort=  0.011ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.003ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.010ms frontier=  0.002ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.003ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  1.154ms frontier=  2.918ms semisort=116.513ms (keyed= 0.000ms group_by= 34.739ms per_group=19.594ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 76.796ms frontier= 21.888ms semisort= 56.944ms (keyed= 0.000ms group_by= 12.366ms per_group= 9.238ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 38.174ms frontier= 10.543ms semisort= 27.085ms (keyed= 0.000ms group_by=  6.892ms per_group= 5.373ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 27.218ms frontier=  6.676ms semisort= 15.916ms (keyed= 0.000ms group_by=  3.777ms per_group= 3.094ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 14.817ms frontier=  3.449ms semisort=  9.498ms (keyed= 0.000ms group_by=  2.081ms per_group= 1.763ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  7.158ms frontier=  1.757ms semisort=  4.314ms (keyed= 0.000ms group_by=  1.097ms per_group= 0.928ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.394ms frontier=  0.961ms semisort=  2.538ms (keyed= 0.000ms group_by=  0.672ms per_group= 0.520ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.747ms frontier=  0.555ms semisort=  4.332ms (keyed= 0.000ms group_by=  3.373ms per_group= 0.324ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  1.000ms frontier=  0.393ms semisort=  2.274ms (keyed= 0.000ms group_by=  1.682ms per_group= 0.193ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.261ms frontier=  0.280ms semisort=  1.191ms (keyed= 0.000ms group_by=  0.787ms per_group= 0.134ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.220ms frontier=  0.310ms semisort=  0.792ms (keyed= 0.000ms group_by=  0.417ms per_group= 0.085ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.706ms frontier=  0.168ms semisort=  0.484ms (keyed= 0.000ms group_by=  0.247ms per_group= 0.061ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.335ms frontier=  0.114ms semisort=  0.296ms (keyed= 0.000ms group_by=  0.128ms per_group= 0.050ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.201ms frontier=  0.077ms semisort=  0.186ms (keyed= 0.000ms group_by=  0.071ms per_group= 0.039ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.118ms frontier=  0.055ms semisort=  0.139ms (keyed= 0.000ms group_by=  0.042ms per_group= 0.036ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.310ms frontier=  0.035ms semisort=  0.091ms (keyed= 0.000ms group_by=  0.030ms per_group= 0.019ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.047ms frontier=  0.028ms semisort=  0.058ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.018ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.031ms frontier=  0.023ms semisort=  0.043ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.012ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.020ms frontier=  0.007ms semisort=  0.023ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.006ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.014ms frontier=  0.004ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.003ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.009ms frontier=  0.003ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.003ms frontier=  0.001ms semisort=  0.000ms (break)
