family,n,d,classes,merges,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
mixed_depth,30,2,108058,60,par_async,0,4,16,34.1560
mixed_depth,30,2,108058,60,par_async,0,8,16,26.5102
mixed_depth,30,2,108058,60,par_async,0,16,16,24.0682
mixed_depth,30,2,108058,60,par_async,0,32,16,22.9950
mixed_depth,30,2,108058,60,par_async,0,64,16,27.1703
mixed_depth,30,2,108058,60,par_async,0,128,16,29.1364
mixed_depth,30,2,108058,60,par_async,0,144,16,28.9328
mixed_depth,50,2,500098,100,nelson_topo_iter,0,1,16,241.8921
mixed_depth,50,2,500098,100,par_async,0,1,16,396.2864
mixed_depth,50,2,500098,100,par_async,0,2,16,321.2661
mixed_depth,50,2,500098,100,par_async,0,4,16,144.9047
mixed_depth,50,2,500098,100,par_async,0,8,16,107.7870
mixed_depth,50,2,500098,100,par_async,0,16,16,65.9291
mixed_depth,50,2,500098,100,par_async,0,32,16,53.5551
mixed_depth,50,2,500098,100,par_async,0,64,16,53.3340
mixed_depth,50,2,500098,100,par_async,0,128,16,53.3185
mixed_depth,50,2,500098,100,par_async,0,144,16,53.0866
mixed_depth,80,2,2048158,160,nelson_topo_iter,0,1,16,1830.4365
mixed_depth,80,2,2048158,160,par_async,0,1,16,2121.2646
mixed_depth,80,2,2048158,160,par_async,0,2,16,1032.2287
mixed_depth,80,2,2048158,160,par_async,0,4,16,601.2603
mixed_depth,80,2,2048158,160,par_async,0,8,16,336.6554
mixed_depth,80,2,2048158,160,par_async,0,16,16,199.0438
mixed_depth,80,2,2048158,160,par_async,0,32,16,162.8543
mixed_depth,80,2,2048158,160,par_async,0,64,16,100.2119
mixed_depth,80,2,2048158,160,par_async,0,128,16,88.3839
mixed_depth,80,2,2048158,160,par_async,0,144,16,87.6292
mixed_depth,110,2,5324218,220,nelson_topo_iter,0,1,16,5446.5694
mixed_depth,110,2,5324218,220,par_async,0,1,16,6338.6069
mixed_depth,110,2,5324218,220,par_async,0,2,16,3122.0494
mixed_depth,110,2,5324218,220,par_async,0,4,16,1665.5622
mixed_depth,110,2,5324218,220,par_async,0,8,16,930.0477
mixed_depth,110,2,5324218,220,par_async,0,16,16,562.3764
mixed_depth,110,2,5324218,220,par_async,0,32,16,468.6684
mixed_depth,110,2,5324218,220,par_async,0,64,16,297.7428
mixed_depth,110,2,5324218,220,par_async,0,128,16,252.3498
mixed_depth,110,2,5324218,220,par_async,0,144,16,253.3243
mixed_depth,145,2,12194788,290,nelson_topo_iter,0,1,16,13240.3215
mixed_depth,145,2,12194788,290,par_async,0,1,16,15445.8781
mixed_depth,145,2,12194788,290,par_async,0,2,16,7647.9317
mixed_depth,145,2,12194788,290,par_async,0,4,16,4094.9481
mixed_depth,145,2,12194788,290,par_async,0,8,16,2029.7316
mixed_depth,145,2,12194788,290,par_async,0,16,16,1203.1086
mixed_depth,145,2,12194788,290,par_async,0,32,16,1152.8077
mixed_depth,145,2,12194788,290,par_async,0,64,16,671.9613
mixed_depth,145,2,12194788,290,par_async,0,128,16,549.7735
mixed_depth,145,2,12194788,290,par_async,0,144,16,550.1761
