family,n,d,classes,merges,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
cube,5,5,322,5,par_async,0,144,16,1.2168
cube,55,5,499672,55,nelson_topo_iter,0,1,16,170.4337
cube,55,5,499672,55,par_async,0,1,16,216.6462
cube,55,5,499672,55,par_async,0,2,16,143.1685
cube,55,5,499672,55,par_async,0,4,16,85.2806
cube,55,5,499672,55,par_async,0,8,16,56.8801
cube,55,5,499672,55,par_async,0,16,16,39.6748
cube,55,5,499672,55,par_async,0,32,16,33.4930
cube,55,5,499672,55,par_async,0,64,16,30.3181
cube,55,5,499672,55,par_async,0,128,16,36.8581
cube,55,5,499672,55,par_async,0,144,16,36.4717
cube,105,5,3286772,105,nelson_topo_iter,0,1,16,1982.5968
cube,105,5,3286772,105,par_async,0,1,16,2402.0721
cube,105,5,3286772,105,par_async,0,2,16,1070.3402
cube,105,5,3286772,105,par_async,0,4,16,570.2664
cube,105,5,3286772,105,par_async,0,8,16,323.9848
cube,105,5,3286772,105,par_async,0,16,16,189.1565
cube,105,5,3286772,105,par_async,0,32,16,153.0345
cube,105,5,3286772,105,par_async,0,64,16,96.8085
cube,105,5,3286772,105,par_async,0,128,16,83.9538
cube,105,5,3286772,105,par_async,0,144,16,84.5098
cube,155,5,12122372,155,nelson_topo_iter,0,1,16,8714.9135
cube,155,5,12122372,155,par_async,0,1,16,8027.5554
cube,155,5,12122372,155,par_async,0,2,16,4110.0265
cube,155,5,12122372,155,par_async,0,4,16,2196.9491
cube,155,5,12122372,155,par_async,0,8,16,1115.0402
cube,155,5,12122372,155,par_async,0,16,16,683.1476
cube,155,5,12122372,155,par_async,0,32,16,594.4098
cube,155,5,12122372,155,par_async,0,64,16,338.9088
cube,155,5,12122372,155,par_async,0,128,16,308.8286
cube,155,5,12122372,155,par_async,0,144,16,301.4757
