family,n,d,classes,merges,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
cube,55,2,665608,55,par_async,0,4,16,60.6076
cube,55,2,665608,55,par_async,1,4,16,59.8539
cube,55,2,665608,55,par_async,2,4,16,58.9690
cube,55,2,665608,55,par_async,3,4,16,60.4636
cube,55,2,665608,55,par_async,4,4,16,60.9371
cube,55,2,665608,55,par_close,0,8,16,96.9447
cube,55,2,665608,55,par_close,1,8,16,95.3990
cube,55,2,665608,55,par_close,2,8,16,95.4605
cube,55,2,665608,55,par_close,3,8,16,95.3114
cube,55,2,665608,55,par_close,4,8,16,96.0277
cube,55,2,665608,55,par_async,0,8,16,37.6980
cube,55,2,665608,55,par_async,1,8,16,37.0295
cube,55,2,665608,55,par_async,2,8,16,37.2086
cube,55,2,665608,55,par_async,3,8,16,37.4822
cube,55,2,665608,55,par_async,4,8,16,37.5545
cube,55,2,665608,55,par_close,0,16,16,55.5775
cube,55,2,665608,55,par_close,1,16,16,55.8239
cube,55,2,665608,55,par_close,2,16,16,55.9908
cube,55,2,665608,55,par_close,3,16,16,54.7816
cube,55,2,665608,55,par_close,4,16,16,54.9757
cube,55,2,665608,55,par_async,0,16,16,22.1296
cube,55,2,665608,55,par_async,1,16,16,22.2876
cube,55,2,665608,55,par_async,2,16,16,22.0998
cube,55,2,665608,55,par_async,3,16,16,21.9272
cube,55,2,665608,55,par_async,4,16,16,22.0236
cube,55,2,665608,55,par_close,0,32,16,36.8239
cube,55,2,665608,55,par_close,1,32,16,36.5312
cube,55,2,665608,55,par_close,2,32,16,35.9546
cube,55,2,665608,55,par_close,3,32,16,35.5030
cube,55,2,665608,55,par_close,4,32,16,35.2486
cube,55,2,665608,55,par_async,0,32,16,15.9062
cube,55,2,665608,55,par_async,1,32,16,15.8210
cube,55,2,665608,55,par_async,2,32,16,15.4819
cube,55,2,665608,55,par_async,3,32,16,15.1962
cube,55,2,665608,55,par_async,4,32,16,15.1890
cube,55,2,665608,55,par_close,0,64,16,29.3563
cube,55,2,665608,55,par_close,1,64,16,29.0613
cube,55,2,665608,55,par_close,2,64,16,28.1468
cube,55,2,665608,55,par_close,3,64,16,28.1722
cube,55,2,665608,55,par_close,4,64,16,28.6791
cube,55,2,665608,55,par_async,0,64,16,13.6944
cube,55,2,665608,55,par_async,1,64,16,13.5723
cube,55,2,665608,55,par_async,2,64,16,13.7302
cube,55,2,665608,55,par_async,3,64,16,13.6081
cube,55,2,665608,55,par_async,4,64,16,13.6035
cube,55,2,665608,55,par_close,0,96,16,25.2480
cube,55,2,665608,55,par_close,1,96,16,24.9183
cube,55,2,665608,55,par_close,2,96,16,25.1306
cube,55,2,665608,55,par_close,3,96,16,24.9376
cube,55,2,665608,55,par_close,4,96,16,25.4686
cube,55,2,665608,55,par_async,0,96,16,12.7605
cube,55,2,665608,55,par_async,1,96,16,12.5396
cube,55,2,665608,55,par_async,2,96,16,12.8266
cube,55,2,665608,55,par_async,3,96,16,12.6105
cube,55,2,665608,55,par_async,4,96,16,12.8011
cube,55,2,665608,55,par_close,0,128,16,26.5401
cube,55,2,665608,55,par_close,1,128,16,25.4699
cube,55,2,665608,55,par_close,2,128,16,25.9595
cube,55,2,665608,55,par_close,3,128,16,26.1987
cube,55,2,665608,55,par_close,4,128,16,25.4178
cube,55,2,665608,55,par_async,0,128,16,12.6915
cube,55,2,665608,55,par_async,1,128,16,12.3791
cube,55,2,665608,55,par_async,2,128,16,12.2945
cube,55,2,665608,55,par_async,3,128,16,12.7837
cube,55,2,665608,55,par_async,4,128,16,12.6122
cube,55,2,665608,55,par_close,0,192,16,26.1111
cube,55,2,665608,55,par_close,1,192,16,24.3410
cube,55,2,665608,55,par_close,2,192,16,24.3688
cube,55,2,665608,55,par_close,3,192,16,24.9231
cube,55,2,665608,55,par_close,4,192,16,24.6565
cube,55,2,665608,55,par_async,0,192,16,12.6050
cube,55,2,665608,55,par_async,1,192,16,12.6052
cube,55,2,665608,55,par_async,2,192,16,12.7189
cube,55,2,665608,55,par_async,3,192,16,12.6992
cube,55,2,665608,55,par_async,4,192,16,12.7429
cube,80,2,2048158,80,nelson_simple,0,1,16,428.9685
cube,80,2,2048158,80,nelson_simple,1,1,16,433.6052
cube,80,2,2048158,80,nelson_simple,2,1,16,428.4859
cube,80,2,2048158,80,nelson_simple,3,1,16,426.7894
cube,80,2,2048158,80,nelson_simple,4,1,16,429.7874
cube,80,2,2048158,80,par_close,0,1,16,1342.9166
cube,80,2,2048158,80,par_close,1,1,16,1337.4326
cube,80,2,2048158,80,par_close,2,1,16,1337.7519
cube,80,2,2048158,80,par_close,3,1,16,1333.9865
cube,80,2,2048158,80,par_close,4,1,16,1342.5657
cube,80,2,2048158,80,par_async,0,1,16,527.0188
cube,80,2,2048158,80,par_async,1,1,16,526.7585
cube,80,2,2048158,80,par_async,2,1,16,526.3986
cube,80,2,2048158,80,par_async,3,1,16,526.7978
cube,80,2,2048158,80,par_async,4,1,16,525.6520
cube,80,2,2048158,80,par_close,0,2,16,747.7524
cube,80,2,2048158,80,par_close,1,2,16,742.6464
cube,80,2,2048158,80,par_close,2,2,16,739.2419
cube,80,2,2048158,80,par_close,3,2,16,738.8352
cube,80,2,2048158,80,par_close,4,2,16,737.8631
cube,80,2,2048158,80,par_async,0,2,16,289.9184
cube,80,2,2048158,80,par_async,1,2,16,288.8389
cube,80,2,2048158,80,par_async,2,2,16,289.3218
cube,80,2,2048158,80,par_async,3,2,16,289.0330
cube,80,2,2048158,80,par_async,4,2,16,288.9245
cube,80,2,2048158,80,par_close,0,4,16,418.7270
cube,80,2,2048158,80,par_close,1,4,16,413.9867
cube,80,2,2048158,80,par_close,2,4,16,408.3333
cube,80,2,2048158,80,par_close,3,4,16,409.8690
cube,80,2,2048158,80,par_close,4,4,16,410.3215
cube,80,2,2048158,80,par_async,0,4,16,159.7158
cube,80,2,2048158,80,par_async,1,4,16,158.1704
cube,80,2,2048158,80,par_async,2,4,16,159.1652
cube,80,2,2048158,80,par_async,3,4,16,159.0983
cube,80,2,2048158,80,par_async,4,4,16,159.3152
cube,80,2,2048158,80,par_close,0,8,16,232.4773
cube,80,2,2048158,80,par_close,1,8,16,228.0014
cube,80,2,2048158,80,par_close,2,8,16,227.6544
cube,80,2,2048158,80,par_close,3,8,16,230.2014
cube,80,2,2048158,80,par_close,4,8,16,230.6058
cube,80,2,2048158,80,par_async,0,8,16,90.1400
cube,80,2,2048158,80,par_async,1,8,16,90.3048
cube,80,2,2048158,80,par_async,2,8,16,88.9228
cube,80,2,2048158,80,par_async,3,8,16,89.4546
cube,80,2,2048158,80,par_async,4,8,16,89.8058
cube,80,2,2048158,80,par_close,0,16,16,141.5623
cube,80,2,2048158,80,par_close,1,16,16,138.3294
cube,80,2,2048158,80,par_close,2,16,16,136.9661
cube,80,2,2048158,80,par_close,3,16,16,139.0608
cube,80,2,2048158,80,par_close,4,16,16,136.4570
cube,80,2,2048158,80,par_async,0,16,16,52.8050
cube,80,2,2048158,80,par_async,1,16,16,52.7084
cube,80,2,2048158,80,par_async,2,16,16,52.8820
cube,80,2,2048158,80,par_async,3,16,16,52.6219
cube,80,2,2048158,80,par_async,4,16,16,52.3740
cube,80,2,2048158,80,par_close,0,32,16,83.9541
cube,80,2,2048158,80,par_close,1,32,16,86.0985
cube,80,2,2048158,80,par_close,2,32,16,83.5657
cube,80,2,2048158,80,par_close,3,32,16,85.9172
cube,80,2,2048158,80,par_close,4,32,16,85.0401
cube,80,2,2048158,80,par_async,0,32,16,32.5064
cube,80,2,2048158,80,par_async,1,32,16,32.0144
cube,80,2,2048158,80,par_async,2,32,16,32.9972
cube,80,2,2048158,80,par_async,3,32,16,32.2780
cube,80,2,2048158,80,par_async,4,32,16,32.2088
cube,80,2,2048158,80,par_close,0,64,16,62.7935
cube,80,2,2048158,80,par_close,1,64,16,63.2822
cube,80,2,2048158,80,par_close,2,64,16,67.0484
cube,80,2,2048158,80,par_close,3,64,16,67.7138
cube,80,2,2048158,80,par_close,4,64,16,64.7420
cube,80,2,2048158,80,par_async,0,64,16,28.5569
cube,80,2,2048158,80,par_async,1,64,16,28.2182
cube,80,2,2048158,80,par_async,2,64,16,28.5505
cube,80,2,2048158,80,par_async,3,64,16,28.2425
cube,80,2,2048158,80,par_async,4,64,16,28.3891
cube,80,2,2048158,80,par_close,0,96,16,53.2712
cube,80,2,2048158,80,par_close,1,96,16,55.0209
cube,80,2,2048158,80,par_close,2,96,16,56.0085
cube,80,2,2048158,80,par_close,3,96,16,57.2027
cube,80,2,2048158,80,par_close,4,96,16,58.8213
cube,80,2,2048158,80,par_async,0,96,16,24.3720
cube,80,2,2048158,80,par_async,1,96,16,24.4027
cube,80,2,2048158,80,par_async,2,96,16,24.5849
cube,80,2,2048158,80,par_async,3,96,16,24.6428
cube,80,2,2048158,80,par_async,4,96,16,24.2955
cube,80,2,2048158,80,par_close,0,128,16,51.9607
cube,80,2,2048158,80,par_close,1,128,16,51.5082
cube,80,2,2048158,80,par_close,2,128,16,52.3962
cube,80,2,2048158,80,par_close,3,128,16,52.4647
cube,80,2,2048158,80,par_close,4,128,16,53.2671
cube,80,2,2048158,80,par_async,0,128,16,22.0726
cube,80,2,2048158,80,par_async,1,128,16,22.4064
cube,80,2,2048158,80,par_async,2,128,16,22.7707
cube,80,2,2048158,80,par_async,3,128,16,22.7011
cube,80,2,2048158,80,par_async,4,128,16,22.5108
cube,80,2,2048158,80,par_close,0,192,16,47.2306
cube,80,2,2048158,80,par_close,1,192,16,48.6265
cube,80,2,2048158,80,par_close,2,192,16,47.3619
cube,80,2,2048158,80,par_close,3,192,16,48.5890
cube,80,2,2048158,80,par_close,4,192,16,49.1896
cube,80,2,2048158,80,par_async,0,192,16,22.4485
cube,80,2,2048158,80,par_async,1,192,16,22.5638
cube,80,2,2048158,80,par_async,2,192,16,23.5380
cube,80,2,2048158,80,par_async,3,192,16,22.5217
cube,80,2,2048158,80,par_async,4,192,16,22.4796
cube,105,2,4630708,105,nelson_simple,0,1,16,1069.6300
cube,105,2,4630708,105,nelson_simple,1,1,16,1054.1230
cube,105,2,4630708,105,nelson_simple,2,1,16,1039.6146
cube,105,2,4630708,105,nelson_simple,3,1,16,1036.4866
cube,105,2,4630708,105,nelson_simple,4,1,16,1034.4659
cube,105,2,4630708,105,par_close,0,1,16,3248.9930
cube,105,2,4630708,105,par_close,1,1,16,3250.2313
cube,105,2,4630708,105,par_close,2,1,16,3269.7947
cube,105,2,4630708,105,par_close,3,1,16,3259.9604
cube,105,2,4630708,105,par_close,4,1,16,3262.9753
cube,105,2,4630708,105,par_async,0,1,16,1564.5263
cube,105,2,4630708,105,par_async,1,1,16,1559.0830
cube,105,2,4630708,105,par_async,2,1,16,1555.9514
cube,105,2,4630708,105,par_async,3,1,16,1559.1822
cube,105,2,4630708,105,par_async,4,1,16,1557.0754
cube,105,2,4630708,105,par_close,0,2,16,1792.3431
cube,105,2,4630708,105,par_close,1,2,16,1784.8202
cube,105,2,4630708,105,par_close,2,2,16,1786.6313
cube,105,2,4630708,105,par_close,3,2,16,1788.0217
cube,105,2,4630708,105,par_close,4,2,16,1788.1228
cube,105,2,4630708,105,par_async,0,2,16,841.0607
cube,105,2,4630708,105,par_async,1,2,16,839.4459
cube,105,2,4630708,105,par_async,2,2,16,840.6405
cube,105,2,4630708,105,par_async,3,2,16,841.3356
cube,105,2,4630708,105,par_async,4,2,16,839.8341
cube,105,2,4630708,105,par_close,0,4,16,977.4553
cube,105,2,4630708,105,par_close,1,4,16,985.0499
cube,105,2,4630708,105,par_close,2,4,16,1027.6702
cube,105,2,4630708,105,par_close,3,4,16,1023.0099
cube,105,2,4630708,105,par_close,4,4,16,973.0561
cube,105,2,4630708,105,par_async,0,4,16,444.3062
cube,105,2,4630708,105,par_async,1,4,16,445.5257
cube,105,2,4630708,105,par_async,2,4,16,447.6597
cube,105,2,4630708,105,par_async,3,4,16,446.6950
cube,105,2,4630708,105,par_async,4,4,16,445.4833
cube,105,2,4630708,105,par_close,0,8,16,532.1239
cube,105,2,4630708,105,par_close,1,8,16,523.0611
cube,105,2,4630708,105,par_close,2,8,16,521.8992
cube,105,2,4630708,105,par_close,3,8,16,519.3426
cube,105,2,4630708,105,par_close,4,8,16,521.3006
cube,105,2,4630708,105,par_async,0,8,16,242.9328
cube,105,2,4630708,105,par_async,1,8,16,244.4310
cube,105,2,4630708,105,par_async,2,8,16,242.8208
cube,105,2,4630708,105,par_async,3,8,16,244.9218
cube,105,2,4630708,105,par_async,4,8,16,242.5326
cube,105,2,4630708,105,par_close,0,16,16,306.0848
cube,105,2,4630708,105,par_close,1,16,16,300.8154
cube,105,2,4630708,105,par_close,2,16,16,297.8472
cube,105,2,4630708,105,par_close,3,16,16,298.6048
cube,105,2,4630708,105,par_close,4,16,16,296.5307
cube,105,2,4630708,105,par_async,0,16,16,131.9896
cube,105,2,4630708,105,par_async,1,16,16,132.3709
cube,105,2,4630708,105,par_async,2,16,16,133.0342
cube,105,2,4630708,105,par_async,3,16,16,131.9927
cube,105,2,4630708,105,par_async,4,16,16,132.3270
cube,105,2,4630708,105,par_close,0,32,16,189.5562
cube,105,2,4630708,105,par_close,1,32,16,186.8689
cube,105,2,4630708,105,par_close,2,32,16,188.1488
cube,105,2,4630708,105,par_close,3,32,16,189.2955
cube,105,2,4630708,105,par_close,4,32,16,186.3691
cube,105,2,4630708,105,par_async,0,32,16,77.0528
cube,105,2,4630708,105,par_async,1,32,16,75.7116
cube,105,2,4630708,105,par_async,2,32,16,76.1089
cube,105,2,4630708,105,par_async,3,32,16,76.3698
cube,105,2,4630708,105,par_async,4,32,16,76.2060
cube,105,2,4630708,105,par_close,0,64,16,137.9416
cube,105,2,4630708,105,par_close,1,64,16,136.1281
cube,105,2,4630708,105,par_close,2,64,16,137.0395
cube,105,2,4630708,105,par_close,3,64,16,135.0865
cube,105,2,4630708,105,par_close,4,64,16,135.7264
cube,105,2,4630708,105,par_async,0,64,16,56.7936
cube,105,2,4630708,105,par_async,1,64,16,57.2897
cube,105,2,4630708,105,par_async,2,64,16,56.8141
cube,105,2,4630708,105,par_async,3,64,16,56.6615
cube,105,2,4630708,105,par_async,4,64,16,56.6721
cube,105,2,4630708,105,par_close,0,96,16,116.9472
cube,105,2,4630708,105,par_close,1,96,16,111.8212
cube,105,2,4630708,105,par_close,2,96,16,109.3281
cube,105,2,4630708,105,par_close,3,96,16,112.7269
cube,105,2,4630708,105,par_close,4,96,16,111.5320
cube,105,2,4630708,105,par_async,0,96,16,45.0934
cube,105,2,4630708,105,par_async,1,96,16,44.7206
cube,105,2,4630708,105,par_async,2,96,16,44.2318
cube,105,2,4630708,105,par_async,3,96,16,44.5211
cube,105,2,4630708,105,par_async,4,96,16,44.6740
cube,105,2,4630708,105,par_close,0,128,16,98.6554
cube,105,2,4630708,105,par_close,1,128,16,97.8085
cube,105,2,4630708,105,par_close,2,128,16,99.2540
