workload,leaves,fns,nodes,merges,depth,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
deep-m,10000,8,200000,20000,3,par_close,2,2,16,39.6961
deep-m,10000,8,200000,20000,3,par_close,3,2,16,39.4597
deep-m,10000,8,200000,20000,3,par_close,4,2,16,38.9794
deep-m,10000,8,200000,20000,3,par_async,0,2,16,18.0309
deep-m,10000,8,200000,20000,3,par_async,1,2,16,18.0506
deep-m,10000,8,200000,20000,3,par_async,2,2,16,18.0320
deep-m,10000,8,200000,20000,3,par_async,3,2,16,17.8786
deep-m,10000,8,200000,20000,3,par_async,4,2,16,17.7851
deep-l,50000,16,1000000,100000,3,par_close,0,2,16,148.9687
deep-l,50000,16,1000000,100000,3,par_close,1,2,16,148.8306
deep-l,50000,16,1000000,100000,3,par_close,2,2,16,149.7007
deep-l,50000,16,1000000,100000,3,par_close,3,2,16,149.5688
deep-l,50000,16,1000000,100000,3,par_close,4,2,16,149.3055
deep-l,50000,16,1000000,100000,3,par_async,0,2,16,90.7192
deep-l,50000,16,1000000,100000,3,par_async,1,2,16,90.8335
deep-l,50000,16,1000000,100000,3,par_async,2,2,16,90.8987
deep-l,50000,16,1000000,100000,3,par_async,3,2,16,91.0498
deep-l,50000,16,1000000,100000,3,par_async,4,2,16,90.9423
small,1000,4,10000,2000,1,par_close,0,4,16,1.9677
small,1000,4,10000,2000,1,par_close,1,4,16,2.2201
small,1000,4,10000,2000,1,par_close,2,4,16,1.6668
small,1000,4,10000,2000,1,par_close,3,4,16,1.8916
small,1000,4,10000,2000,1,par_close,4,4,16,1.8851
small,1000,4,10000,2000,1,par_async,0,4,16,0.9559
small,1000,4,10000,2000,1,par_async,1,4,16,0.9176
small,1000,4,10000,2000,1,par_async,2,4,16,0.7457
small,1000,4,10000,2000,1,par_async,3,4,16,0.9750
small,1000,4,10000,2000,1,par_async,4,4,16,1.0150
medium,10000,8,200000,20000,1,par_close,0,4,16,18.7130
medium,10000,8,200000,20000,1,par_close,1,4,16,19.0220
medium,10000,8,200000,20000,1,par_close,2,4,16,19.0350
medium,10000,8,200000,20000,1,par_close,3,4,16,19.1388
medium,10000,8,200000,20000,1,par_close,4,4,16,19.2246
medium,10000,8,200000,20000,1,par_async,0,4,16,7.0084
medium,10000,8,200000,20000,1,par_async,1,4,16,7.1678
medium,10000,8,200000,20000,1,par_async,2,4,16,7.0997
medium,10000,8,200000,20000,1,par_async,3,4,16,6.9693
medium,10000,8,200000,20000,1,par_async,4,4,16,6.7608
large,50000,16,1000000,100000,1,par_close,0,4,16,71.0081
large,50000,16,1000000,100000,1,par_close,1,4,16,69.7501
large,50000,16,1000000,100000,1,par_close,2,4,16,70.0658
large,50000,16,1000000,100000,1,par_close,3,4,16,69.1154
large,50000,16,1000000,100000,1,par_close,4,4,16,69.6046
large,50000,16,1000000,100000,1,par_async,0,4,16,31.6499
large,50000,16,1000000,100000,1,par_async,1,4,16,31.4827
large,50000,16,1000000,100000,1,par_async,2,4,16,31.1857
large,50000,16,1000000,100000,1,par_async,3,4,16,31.5776
large,50000,16,1000000,100000,1,par_async,4,4,16,31.3705
deep-s,1000,4,10000,2000,3,par_close,0,4,16,2.2816
deep-s,1000,4,10000,2000,3,par_close,1,4,16,2.4754
deep-s,1000,4,10000,2000,3,par_close,2,4,16,2.4476
deep-s,1000,4,10000,2000,3,par_close,3,4,16,2.4576
deep-s,1000,4,10000,2000,3,par_close,4,4,16,2.3158
deep-s,1000,4,10000,2000,3,par_async,0,4,16,1.3265
deep-s,1000,4,10000,2000,3,par_async,1,4,16,1.3772
deep-s,1000,4,10000,2000,3,par_async,2,4,16,1.3498
deep-s,1000,4,10000,2000,3,par_async,3,4,16,1.3822
deep-s,1000,4,10000,2000,3,par_async,4,4,16,1.2366
deep-m,10000,8,200000,20000,3,par_close,0,4,16,25.5258
deep-m,10000,8,200000,20000,3,par_close,1,4,16,26.4033
deep-m,10000,8,200000,20000,3,par_close,2,4,16,25.3526
deep-m,10000,8,200000,20000,3,par_close,3,4,16,26.1499
deep-m,10000,8,200000,20000,3,par_close,4,4,16,26.5745
deep-m,10000,8,200000,20000,3,par_async,0,4,16,13.6606
deep-m,10000,8,200000,20000,3,par_async,1,4,16,13.9984
deep-m,10000,8,200000,20000,3,par_async,2,4,16,14.3397
deep-m,10000,8,200000,20000,3,par_async,3,4,16,13.6607
deep-m,10000,8,200000,20000,3,par_async,4,4,16,14.3133
deep-l,50000,16,1000000,100000,3,par_close,0,4,16,88.5735
deep-l,50000,16,1000000,100000,3,par_close,1,4,16,87.9420
deep-l,50000,16,1000000,100000,3,par_close,2,4,16,87.5567
deep-l,50000,16,1000000,100000,3,par_close,3,4,16,88.4794
deep-l,50000,16,1000000,100000,3,par_close,4,4,16,88.1949
deep-l,50000,16,1000000,100000,3,par_async,0,4,16,53.0650
deep-l,50000,16,1000000,100000,3,par_async,1,4,16,52.9786
deep-l,50000,16,1000000,100000,3,par_async,2,4,16,53.2627
deep-l,50000,16,1000000,100000,3,par_async,3,4,16,52.3883
deep-l,50000,16,1000000,100000,3,par_async,4,4,16,52.8338
small,1000,4,10000,2000,1,par_close,0,8,16,1.4863
small,1000,4,10000,2000,1,par_close,1,8,16,1.6045
small,1000,4,10000,2000,1,par_close,2,8,16,1.5633
small,1000,4,10000,2000,1,par_close,3,8,16,1.5489
small,1000,4,10000,2000,1,par_close,4,8,16,1.5437
small,1000,4,10000,2000,1,par_async,0,8,16,0.6966
small,1000,4,10000,2000,1,par_async,1,8,16,0.7018
small,1000,4,10000,2000,1,par_async,2,8,16,0.7096
small,1000,4,10000,2000,1,par_async,3,8,16,0.8107
small,1000,4,10000,2000,1,par_async,4,8,16,0.8571
medium,10000,8,200000,20000,1,par_close,0,8,16,11.8685
medium,10000,8,200000,20000,1,par_close,1,8,16,11.3711
medium,10000,8,200000,20000,1,par_close,2,8,16,11.5680
medium,10000,8,200000,20000,1,par_close,3,8,16,11.6349
medium,10000,8,200000,20000,1,par_close,4,8,16,11.5654
medium,10000,8,200000,20000,1,par_async,0,8,16,4.1671
medium,10000,8,200000,20000,1,par_async,1,8,16,4.2728
medium,10000,8,200000,20000,1,par_async,2,8,16,4.2183
medium,10000,8,200000,20000,1,par_async,3,8,16,4.1847
medium,10000,8,200000,20000,1,par_async,4,8,16,4.1765
large,50000,16,1000000,100000,1,par_close,0,8,16,39.4985
large,50000,16,1000000,100000,1,par_close,1,8,16,38.8248
large,50000,16,1000000,100000,1,par_close,2,8,16,38.7500
large,50000,16,1000000,100000,1,par_close,3,8,16,38.7774
large,50000,16,1000000,100000,1,par_close,4,8,16,39.2113
large,50000,16,1000000,100000,1,par_async,0,8,16,17.2815
large,50000,16,1000000,100000,1,par_async,1,8,16,17.2157
large,50000,16,1000000,100000,1,par_async,2,8,16,17.5322
large,50000,16,1000000,100000,1,par_async,3,8,16,17.3224
large,50000,16,1000000,100000,1,par_async,4,8,16,17.0399
deep-s,1000,4,10000,2000,3,par_close,0,8,16,1.9914
deep-s,1000,4,10000,2000,3,par_close,1,8,16,2.0579
deep-s,1000,4,10000,2000,3,par_close,2,8,16,2.0571
deep-s,1000,4,10000,2000,3,par_close,3,8,16,2.0108
deep-s,1000,4,10000,2000,3,par_close,4,8,16,2.0570
deep-s,1000,4,10000,2000,3,par_async,0,8,16,1.1851
deep-s,1000,4,10000,2000,3,par_async,1,8,16,1.1514
deep-s,1000,4,10000,2000,3,par_async,2,8,16,1.0274
deep-s,1000,4,10000,2000,3,par_async,3,8,16,1.0467
deep-s,1000,4,10000,2000,3,par_async,4,8,16,1.0421
deep-m,10000,8,200000,20000,3,par_close,0,8,16,16.2550
deep-m,10000,8,200000,20000,3,par_close,1,8,16,15.9504
deep-m,10000,8,200000,20000,3,par_close,2,8,16,16.3590
deep-m,10000,8,200000,20000,3,par_close,3,8,16,16.5269
deep-m,10000,8,200000,20000,3,par_close,4,8,16,15.8136
deep-m,10000,8,200000,20000,3,par_async,0,8,16,10.4236
deep-m,10000,8,200000,20000,3,par_async,1,8,16,10.3303
deep-m,10000,8,200000,20000,3,par_async,2,8,16,10.2511
deep-m,10000,8,200000,20000,3,par_async,3,8,16,10.2210
deep-m,10000,8,200000,20000,3,par_async,4,8,16,10.3838
deep-l,50000,16,1000000,100000,3,par_close,0,8,16,51.0185
deep-l,50000,16,1000000,100000,3,par_close,1,8,16,51.2671
deep-l,50000,16,1000000,100000,3,par_close,2,8,16,50.8333
deep-l,50000,16,1000000,100000,3,par_close,3,8,16,50.9551
deep-l,50000,16,1000000,100000,3,par_close,4,8,16,50.8551
deep-l,50000,16,1000000,100000,3,par_async,0,8,16,29.5485
deep-l,50000,16,1000000,100000,3,par_async,1,8,16,28.8993
deep-l,50000,16,1000000,100000,3,par_async,2,8,16,29.2100
deep-l,50000,16,1000000,100000,3,par_async,3,8,16,29.3036
deep-l,50000,16,1000000,100000,3,par_async,4,8,16,29.2757
small,1000,4,10000,2000,1,par_close,0,16,16,1.4392
small,1000,4,10000,2000,1,par_close,1,16,16,1.2833
small,1000,4,10000,2000,1,par_close,2,16,16,1.0730
small,1000,4,10000,2000,1,par_close,3,16,16,1.1579
small,1000,4,10000,2000,1,par_close,4,16,16,1.2112
small,1000,4,10000,2000,1,par_async,0,16,16,0.6358
small,1000,4,10000,2000,1,par_async,1,16,16,0.6281
small,1000,4,10000,2000,1,par_async,2,16,16,0.6268
small,1000,4,10000,2000,1,par_async,3,16,16,0.7021
small,1000,4,10000,2000,1,par_async,4,16,16,0.6988
medium,10000,8,200000,20000,1,par_close,0,16,16,7.4673
medium,10000,8,200000,20000,1,par_close,1,16,16,7.6877
medium,10000,8,200000,20000,1,par_close,2,16,16,7.2445
medium,10000,8,200000,20000,1,par_close,3,16,16,7.3230
medium,10000,8,200000,20000,1,par_close,4,16,16,7.3563
medium,10000,8,200000,20000,1,par_async,0,16,16,2.6276
medium,10000,8,200000,20000,1,par_async,1,16,16,2.5693
medium,10000,8,200000,20000,1,par_async,2,16,16,2.6725
medium,10000,8,200000,20000,1,par_async,3,16,16,2.7007
medium,10000,8,200000,20000,1,par_async,4,16,16,2.6550
large,50000,16,1000000,100000,1,par_close,0,16,16,25.2343
large,50000,16,1000000,100000,1,par_close,1,16,16,24.7388
large,50000,16,1000000,100000,1,par_close,2,16,16,23.7018
large,50000,16,1000000,100000,1,par_close,3,16,16,23.9390
large,50000,16,1000000,100000,1,par_close,4,16,16,22.9802
large,50000,16,1000000,100000,1,par_async,0,16,16,9.7798
large,50000,16,1000000,100000,1,par_async,1,16,16,9.4315
large,50000,16,1000000,100000,1,par_async,2,16,16,9.3000
large,50000,16,1000000,100000,1,par_async,3,16,16,9.5233
large,50000,16,1000000,100000,1,par_async,4,16,16,9.5368
deep-s,1000,4,10000,2000,3,par_close,0,16,16,2.0230
deep-s,1000,4,10000,2000,3,par_close,1,16,16,1.9750
deep-s,1000,4,10000,2000,3,par_close,2,16,16,2.1221
deep-s,1000,4,10000,2000,3,par_close,3,16,16,1.9239
deep-s,1000,4,10000,2000,3,par_close,4,16,16,2.0145
deep-s,1000,4,10000,2000,3,par_async,0,16,16,0.9602
deep-s,1000,4,10000,2000,3,par_async,1,16,16,0.9829
deep-s,1000,4,10000,2000,3,par_async,2,16,16,0.9240
deep-s,1000,4,10000,2000,3,par_async,3,16,16,1.0249
deep-s,1000,4,10000,2000,3,par_async,4,16,16,0.9945
deep-m,10000,8,200000,20000,3,par_close,0,16,16,9.4719
deep-m,10000,8,200000,20000,3,par_close,1,16,16,9.9366
deep-m,10000,8,200000,20000,3,par_close,2,16,16,10.2405
deep-m,10000,8,200000,20000,3,par_close,3,16,16,9.4196
deep-m,10000,8,200000,20000,3,par_close,4,16,16,9.6400
deep-m,10000,8,200000,20000,3,par_async,0,16,16,8.1225
deep-m,10000,8,200000,20000,3,par_async,1,16,16,8.0075
deep-m,10000,8,200000,20000,3,par_async,2,16,16,8.0093
deep-m,10000,8,200000,20000,3,par_async,3,16,16,8.0541
deep-m,10000,8,200000,20000,3,par_async,4,16,16,8.1625
deep-l,50000,16,1000000,100000,3,par_close,0,16,16,29.8842
deep-l,50000,16,1000000,100000,3,par_close,1,16,16,29.7459
deep-l,50000,16,1000000,100000,3,par_close,2,16,16,29.5895
deep-l,50000,16,1000000,100000,3,par_close,3,16,16,30.6595
deep-l,50000,16,1000000,100000,3,par_close,4,16,16,30.6117
deep-l,50000,16,1000000,100000,3,par_async,0,16,16,17.3163
deep-l,50000,16,1000000,100000,3,par_async,1,16,16,16.9331
deep-l,50000,16,1000000,100000,3,par_async,2,16,16,16.8118
deep-l,50000,16,1000000,100000,3,par_async,3,16,16,16.7952
deep-l,50000,16,1000000,100000,3,par_async,4,16,16,17.0821
small,1000,4,10000,2000,1,par_close,0,32,16,1.9777
small,1000,4,10000,2000,1,par_close,1,32,16,1.6499
small,1000,4,10000,2000,1,par_close,2,32,16,1.3296
small,1000,4,10000,2000,1,par_close,3,32,16,0.9660
small,1000,4,10000,2000,1,par_close,4,32,16,1.0883
small,1000,4,10000,2000,1,par_async,0,32,16,0.5671
small,1000,4,10000,2000,1,par_async,1,32,16,0.5693
small,1000,4,10000,2000,1,par_async,2,32,16,0.5891
small,1000,4,10000,2000,1,par_async,3,32,16,0.5953
small,1000,4,10000,2000,1,par_async,4,32,16,0.5949
medium,10000,8,200000,20000,1,par_close,0,32,16,5.0413
medium,10000,8,200000,20000,1,par_close,1,32,16,5.1409
medium,10000,8,200000,20000,1,par_close,2,32,16,5.0944
medium,10000,8,200000,20000,1,par_close,3,32,16,5.1245
medium,10000,8,200000,20000,1,par_close,4,32,16,4.8329
medium,10000,8,200000,20000,1,par_async,0,32,16,1.7119
medium,10000,8,200000,20000,1,par_async,1,32,16,1.8260
medium,10000,8,200000,20000,1,par_async,2,32,16,2.0353
medium,10000,8,200000,20000,1,par_async,3,32,16,1.8958
medium,10000,8,200000,20000,1,par_async,4,32,16,1.8861
large,50000,16,1000000,100000,1,par_close,0,32,16,16.1703
large,50000,16,1000000,100000,1,par_close,1,32,16,15.3581
large,50000,16,1000000,100000,1,par_close,2,32,16,16.0379
large,50000,16,1000000,100000,1,par_close,3,32,16,15.1479
large,50000,16,1000000,100000,1,par_close,4,32,16,15.8871
large,50000,16,1000000,100000,1,par_async,0,32,16,5.8593
large,50000,16,1000000,100000,1,par_async,1,32,16,6.1624
large,50000,16,1000000,100000,1,par_async,2,32,16,5.7255
large,50000,16,1000000,100000,1,par_async,3,32,16,6.6580
large,50000,16,1000000,100000,1,par_async,4,32,16,6.1393
deep-s,1000,4,10000,2000,3,par_close,0,32,16,1.8341
deep-s,1000,4,10000,2000,3,par_close,1,32,16,1.9139
deep-s,1000,4,10000,2000,3,par_close,2,32,16,1.9530
deep-s,1000,4,10000,2000,3,par_close,3,32,16,1.9110
deep-s,1000,4,10000,2000,3,par_close,4,32,16,2.0239
deep-s,1000,4,10000,2000,3,par_async,0,32,16,0.7384
deep-s,1000,4,10000,2000,3,par_async,1,32,16,0.7380
deep-s,1000,4,10000,2000,3,par_async,2,32,16,0.8216
deep-s,1000,4,10000,2000,3,par_async,3,32,16,0.7314
deep-s,1000,4,10000,2000,3,par_async,4,32,16,0.7067
deep-m,10000,8,200000,20000,3,par_close,0,32,16,7.2969
deep-m,10000,8,200000,20000,3,par_close,1,32,16,7.2196
deep-m,10000,8,200000,20000,3,par_close,2,32,16,7.1284
deep-m,10000,8,200000,20000,3,par_close,3,32,16,7.6658
deep-m,10000,8,200000,20000,3,par_close,4,32,16,7.0257
deep-m,10000,8,200000,20000,3,par_async,0,32,16,7.0929
deep-m,10000,8,200000,20000,3,par_async,1,32,16,6.8155
deep-m,10000,8,200000,20000,3,par_async,2,32,16,6.9607
deep-m,10000,8,200000,20000,3,par_async,3,32,16,6.8555
deep-m,10000,8,200000,20000,3,par_async,4,32,16,6.7522
deep-l,50000,16,1000000,100000,3,par_close,0,32,16,19.6062
deep-l,50000,16,1000000,100000,3,par_close,1,32,16,20.3688
deep-l,50000,16,1000000,100000,3,par_close,2,32,16,20.0891
deep-l,50000,16,1000000,100000,3,par_close,3,32,16,19.3104
deep-l,50000,16,1000000,100000,3,par_close,4,32,16,19.6780
deep-l,50000,16,1000000,100000,3,par_async,0,32,16,10.1775
deep-l,50000,16,1000000,100000,3,par_async,1,32,16,10.4986
deep-l,50000,16,1000000,100000,3,par_async,2,32,16,10.0386
deep-l,50000,16,1000000,100000,3,par_async,3,32,16,10.3470
deep-l,50000,16,1000000,100000,3,par_async,4,32,16,10.5152
small,1000,4,10000,2000,1,par_close,0,64,16,3.1090
small,1000,4,10000,2000,1,par_close,1,64,16,2.3711
small,1000,4,10000,2000,1,par_close,2,64,16,1.9899
small,1000,4,10000,2000,1,par_close,3,64,16,1.9534
small,1000,4,10000,2000,1,par_close,4,64,16,1.4252
small,1000,4,10000,2000,1,par_async,0,64,16,0.6022
small,1000,4,10000,2000,1,par_async,1,64,16,0.6112
small,1000,4,10000,2000,1,par_async,2,64,16,0.6283
small,1000,4,10000,2000,1,par_async,3,64,16,0.5933
small,1000,4,10000,2000,1,par_async,4,64,16,0.6134
medium,10000,8,200000,20000,1,par_close,0,64,16,5.1760
medium,10000,8,200000,20000,1,par_close,1,64,16,4.5255
medium,10000,8,200000,20000,1,par_close,2,64,16,4.7444
medium,10000,8,200000,20000,1,par_close,3,64,16,4.7704
medium,10000,8,200000,20000,1,par_close,4,64,16,4.6888
medium,10000,8,200000,20000,1,par_async,0,64,16,1.6194
medium,10000,8,200000,20000,1,par_async,1,64,16,1.6389
medium,10000,8,200000,20000,1,par_async,2,64,16,1.4597
medium,10000,8,200000,20000,1,par_async,3,64,16,1.4905
medium,10000,8,200000,20000,1,par_async,4,64,16,1.6392
large,50000,16,1000000,100000,1,par_close,0,64,16,13.0475
large,50000,16,1000000,100000,1,par_close,1,64,16,13.0837
large,50000,16,1000000,100000,1,par_close,2,64,16,13.9558
large,50000,16,1000000,100000,1,par_close,3,64,16,13.6252
large,50000,16,1000000,100000,1,par_close,4,64,16,15.1821
large,50000,16,1000000,100000,1,par_async,0,64,16,5.7342
large,50000,16,1000000,100000,1,par_async,1,64,16,5.2992
large,50000,16,1000000,100000,1,par_async,2,64,16,4.7181
large,50000,16,1000000,100000,1,par_async,3,64,16,5.2478
large,50000,16,1000000,100000,1,par_async,4,64,16,5.0189
deep-s,1000,4,10000,2000,3,par_close,0,64,16,1.8602
deep-s,1000,4,10000,2000,3,par_close,1,64,16,1.9898
deep-s,1000,4,10000,2000,3,par_close,2,64,16,1.8505
deep-s,1000,4,10000,2000,3,par_close,3,64,16,1.9766
deep-s,1000,4,10000,2000,3,par_close,4,64,16,1.8610
deep-s,1000,4,10000,2000,3,par_async,0,64,16,0.7759
deep-s,1000,4,10000,2000,3,par_async,1,64,16,0.7691
deep-s,1000,4,10000,2000,3,par_async,2,64,16,0.7591
deep-s,1000,4,10000,2000,3,par_async,3,64,16,0.7523
deep-s,1000,4,10000,2000,3,par_async,4,64,16,0.7835
deep-m,10000,8,200000,20000,3,par_close,0,64,16,7.5668
deep-m,10000,8,200000,20000,3,par_close,1,64,16,6.9410
