workload,leaves,fns,nodes,merges,depth,algorithm,trial,parlay_threads,dnc_cutoff,wallclock_ms
XL,50000,16,2000000,200000,3,par_filter,4,64,16,18.5214
XL,50000,16,2000000,200000,3,par_parents,0,96,16,49.5700
XL,50000,16,2000000,200000,3,par_parents,1,96,16,49.0783
XL,50000,16,2000000,200000,3,par_parents,2,96,16,50.1231
XL,50000,16,2000000,200000,3,par_parents,3,96,16,47.7149
XL,50000,16,2000000,200000,3,par_parents,4,96,16,50.7376
XL,50000,16,2000000,200000,3,par_filter,0,96,16,14.1719
XL,50000,16,2000000,200000,3,par_filter,1,96,16,12.8291
XL,50000,16,2000000,200000,3,par_filter,2,96,16,13.0666
XL,50000,16,2000000,200000,3,par_filter,3,96,16,14.0683
XL,50000,16,2000000,200000,3,par_filter,4,96,16,13.7528
XL,50000,16,2000000,200000,3,par_parents,0,128,16,45.6053
XL,50000,16,2000000,200000,3,par_parents,1,128,16,45.4860
XL,50000,16,2000000,200000,3,par_parents,2,128,16,46.2593
XL,50000,16,2000000,200000,3,par_parents,3,128,16,44.8773
XL,50000,16,2000000,200000,3,par_parents,4,128,16,45.8692
XL,50000,16,2000000,200000,3,par_filter,0,128,16,13.2121
XL,50000,16,2000000,200000,3,par_filter,1,128,16,12.2611
XL,50000,16,2000000,200000,3,par_filter,2,128,16,12.1126
XL,50000,16,2000000,200000,3,par_filter,3,128,16,11.2935
XL,50000,16,2000000,200000,3,par_filter,4,128,16,12.3677
XL,50000,16,2000000,200000,3,par_parents,0,192,16,48.9348
XL,50000,16,2000000,200000,3,par_parents,1,192,16,51.7183
XL,50000,16,2000000,200000,3,par_parents,2,192,16,48.9945
XL,50000,16,2000000,200000,3,par_parents,3,192,16,46.2991
XL,50000,16,2000000,200000,3,par_parents,4,192,16,46.4637
XL,50000,16,2000000,200000,3,par_filter,0,192,16,11.6115
XL,50000,16,2000000,200000,3,par_filter,1,192,16,11.8515
XL,50000,16,2000000,200000,3,par_filter,2,192,16,11.9256
XL,50000,16,2000000,200000,3,par_filter,3,192,16,12.7026
XL,50000,16,2000000,200000,3,par_filter,4,192,16,11.0477
2XL,50000,16,4000000,400000,3,nelson_simple,0,1,16,1212.9135
2XL,50000,16,4000000,400000,3,nelson_simple,1,1,16,1224.9486
2XL,50000,16,4000000,400000,3,nelson_simple,2,1,16,1230.7166
2XL,50000,16,4000000,400000,3,nelson_simple,3,1,16,1216.9265
2XL,50000,16,4000000,400000,3,nelson_simple,4,1,16,1238.5274
2XL,50000,16,4000000,400000,3,par_parents,0,1,16,1294.1151
2XL,50000,16,4000000,400000,3,par_parents,1,1,16,1285.1005
2XL,50000,16,4000000,400000,3,par_parents,2,1,16,1285.1361
2XL,50000,16,4000000,400000,3,par_parents,3,1,16,1285.2403
2XL,50000,16,4000000,400000,3,par_parents,4,1,16,1284.2909
2XL,50000,16,4000000,400000,3,par_filter,0,1,16,786.7853
2XL,50000,16,4000000,400000,3,par_filter,1,1,16,784.6813
2XL,50000,16,4000000,400000,3,par_filter,2,1,16,782.8745
2XL,50000,16,4000000,400000,3,par_filter,3,1,16,782.7294
2XL,50000,16,4000000,400000,3,par_filter,4,1,16,781.3031
2XL,50000,16,4000000,400000,3,par_parents,0,2,16,703.7034
2XL,50000,16,4000000,400000,3,par_parents,1,2,16,701.0766
2XL,50000,16,4000000,400000,3,par_parents,2,2,16,699.6368
2XL,50000,16,4000000,400000,3,par_parents,3,2,16,706.1528
2XL,50000,16,4000000,400000,3,par_parents,4,2,16,700.5361
2XL,50000,16,4000000,400000,3,par_filter,0,2,16,413.7091
2XL,50000,16,4000000,400000,3,par_filter,1,2,16,411.0929
2XL,50000,16,4000000,400000,3,par_filter,2,2,16,410.8479
2XL,50000,16,4000000,400000,3,par_filter,3,2,16,410.6652
2XL,50000,16,4000000,400000,3,par_filter,4,2,16,410.0172
2XL,50000,16,4000000,400000,3,par_parents,0,4,16,444.6255
2XL,50000,16,4000000,400000,3,par_parents,1,4,16,439.7069
2XL,50000,16,4000000,400000,3,par_parents,2,4,16,442.2794
2XL,50000,16,4000000,400000,3,par_parents,3,4,16,436.5206
2XL,50000,16,4000000,400000,3,par_parents,4,4,16,442.7337
2XL,50000,16,4000000,400000,3,par_filter,0,4,16,241.2438
2XL,50000,16,4000000,400000,3,par_filter,1,4,16,242.4751
2XL,50000,16,4000000,400000,3,par_filter,2,4,16,239.8822
2XL,50000,16,4000000,400000,3,par_filter,3,4,16,242.2288
2XL,50000,16,4000000,400000,3,par_filter,4,4,16,239.0613
2XL,50000,16,4000000,400000,3,par_parents,0,8,16,262.7600
2XL,50000,16,4000000,400000,3,par_parents,1,8,16,263.0738
2XL,50000,16,4000000,400000,3,par_parents,2,8,16,263.6928
2XL,50000,16,4000000,400000,3,par_parents,3,8,16,263.5960
2XL,50000,16,4000000,400000,3,par_parents,4,8,16,264.2261
2XL,50000,16,4000000,400000,3,par_filter,0,8,16,132.8653
2XL,50000,16,4000000,400000,3,par_filter,1,8,16,131.8888
2XL,50000,16,4000000,400000,3,par_filter,2,8,16,131.3561
2XL,50000,16,4000000,400000,3,par_filter,3,8,16,129.9695
2XL,50000,16,4000000,400000,3,par_filter,4,8,16,130.6877
2XL,50000,16,4000000,400000,3,par_parents,0,16,16,174.7443
2XL,50000,16,4000000,400000,3,par_parents,1,16,16,175.1886
2XL,50000,16,4000000,400000,3,par_parents,2,16,16,173.4364
2XL,50000,16,4000000,400000,3,par_parents,3,16,16,175.2196
2XL,50000,16,4000000,400000,3,par_parents,4,16,16,172.4003
2XL,50000,16,4000000,400000,3,par_filter,0,16,16,75.4798
2XL,50000,16,4000000,400000,3,par_filter,1,16,16,72.0607
2XL,50000,16,4000000,400000,3,par_filter,2,16,16,73.3238
2XL,50000,16,4000000,400000,3,par_filter,3,16,16,72.7350
2XL,50000,16,4000000,400000,3,par_filter,4,16,16,72.1287
2XL,50000,16,4000000,400000,3,par_parents,0,32,16,127.3211
2XL,50000,16,4000000,400000,3,par_parents,1,32,16,124.6632
2XL,50000,16,4000000,400000,3,par_parents,2,32,16,125.1478
2XL,50000,16,4000000,400000,3,par_parents,3,32,16,124.4857
2XL,50000,16,4000000,400000,3,par_parents,4,32,16,126.3930
2XL,50000,16,4000000,400000,3,par_filter,0,32,16,41.9153
2XL,50000,16,4000000,400000,3,par_filter,1,32,16,43.1090
2XL,50000,16,4000000,400000,3,par_filter,2,32,16,42.9406
2XL,50000,16,4000000,400000,3,par_filter,3,32,16,42.1842
2XL,50000,16,4000000,400000,3,par_filter,4,32,16,45.4111
2XL,50000,16,4000000,400000,3,par_parents,0,64,16,108.7594
2XL,50000,16,4000000,400000,3,par_parents,1,64,16,106.3142
2XL,50000,16,4000000,400000,3,par_parents,2,64,16,108.7242
2XL,50000,16,4000000,400000,3,par_parents,3,64,16,112.0152
2XL,50000,16,4000000,400000,3,par_parents,4,64,16,105.8764
2XL,50000,16,4000000,400000,3,par_filter,0,64,16,34.9498
2XL,50000,16,4000000,400000,3,par_filter,1,64,16,30.1483
2XL,50000,16,4000000,400000,3,par_filter,2,64,16,29.6434
2XL,50000,16,4000000,400000,3,par_filter,3,64,16,32.4433
2XL,50000,16,4000000,400000,3,par_filter,4,64,16,29.6803
2XL,50000,16,4000000,400000,3,par_parents,0,96,16,106.2757
2XL,50000,16,4000000,400000,3,par_parents,1,96,16,101.0918
2XL,50000,16,4000000,400000,3,par_parents,2,96,16,104.3832
2XL,50000,16,4000000,400000,3,par_parents,3,96,16,101.8973
2XL,50000,16,4000000,400000,3,par_parents,4,96,16,107.9217
2XL,50000,16,4000000,400000,3,par_filter,0,96,16,32.3794
2XL,50000,16,4000000,400000,3,par_filter,1,96,16,28.9682
2XL,50000,16,4000000,400000,3,par_filter,2,96,16,26.3313
2XL,50000,16,4000000,400000,3,par_filter,3,96,16,27.2419
2XL,50000,16,4000000,400000,3,par_filter,4,96,16,25.7749
2XL,50000,16,4000000,400000,3,par_parents,0,128,16,100.5876
2XL,50000,16,4000000,400000,3,par_parents,1,128,16,99.3790
2XL,50000,16,4000000,400000,3,par_parents,2,128,16,103.8107
2XL,50000,16,4000000,400000,3,par_parents,3,128,16,96.1726
2XL,50000,16,4000000,400000,3,par_parents,4,128,16,96.9780
2XL,50000,16,4000000,400000,3,par_filter,0,128,16,25.3784
2XL,50000,16,4000000,400000,3,par_filter,1,128,16,23.4965
2XL,50000,16,4000000,400000,3,par_filter,2,128,16,30.2522
2XL,50000,16,4000000,400000,3,par_filter,3,128,16,25.0890
2XL,50000,16,4000000,400000,3,par_filter,4,128,16,23.2179
2XL,50000,16,4000000,400000,3,par_parents,0,192,16,96.3588
2XL,50000,16,4000000,400000,3,par_parents,1,192,16,101.8975
2XL,50000,16,4000000,400000,3,par_parents,2,192,16,98.9004
2XL,50000,16,4000000,400000,3,par_parents,3,192,16,106.0964
2XL,50000,16,4000000,400000,3,par_parents,4,192,16,97.4472
2XL,50000,16,4000000,400000,3,par_filter,0,192,16,21.4689
2XL,50000,16,4000000,400000,3,par_filter,1,192,16,22.1150
2XL,50000,16,4000000,400000,3,par_filter,2,192,16,22.2497
2XL,50000,16,4000000,400000,3,par_filter,3,192,16,26.2614
2XL,50000,16,4000000,400000,3,par_filter,4,192,16,25.0436
4XL,50000,16,8000000,800000,3,nelson_simple,0,1,16,2888.0769
4XL,50000,16,8000000,800000,3,nelson_simple,1,1,16,2916.3369
4XL,50000,16,8000000,800000,3,nelson_simple,2,1,16,2931.5174
4XL,50000,16,8000000,800000,3,nelson_simple,3,1,16,2936.4242
4XL,50000,16,8000000,800000,3,nelson_simple,4,1,16,2935.9212
4XL,50000,16,8000000,800000,3,par_parents,0,1,16,2796.9481
4XL,50000,16,8000000,800000,3,par_parents,1,1,16,2792.8238
4XL,50000,16,8000000,800000,3,par_parents,2,1,16,2801.2410
4XL,50000,16,8000000,800000,3,par_parents,3,1,16,2796.1991
4XL,50000,16,8000000,800000,3,par_parents,4,1,16,2797.9181
4XL,50000,16,8000000,800000,3,par_filter,0,1,16,2023.8837
4XL,50000,16,8000000,800000,3,par_filter,1,1,16,2028.6170
4XL,50000,16,8000000,800000,3,par_filter,2,1,16,2024.6667
4XL,50000,16,8000000,800000,3,par_filter,3,1,16,2028.1636
4XL,50000,16,8000000,800000,3,par_filter,4,1,16,2027.5904
4XL,50000,16,8000000,800000,3,par_parents,0,2,16,1525.3883
4XL,50000,16,8000000,800000,3,par_parents,1,2,16,1541.4662
4XL,50000,16,8000000,800000,3,par_parents,2,2,16,1549.6261
4XL,50000,16,8000000,800000,3,par_parents,3,2,16,1548.3209
4XL,50000,16,8000000,800000,3,par_parents,4,2,16,1549.1534
4XL,50000,16,8000000,800000,3,par_filter,0,2,16,1063.7791
4XL,50000,16,8000000,800000,3,par_filter,1,2,16,1062.0765
4XL,50000,16,8000000,800000,3,par_filter,2,2,16,1062.8979
4XL,50000,16,8000000,800000,3,par_filter,3,2,16,1061.6094
4XL,50000,16,8000000,800000,3,par_filter,4,2,16,1062.8798
4XL,50000,16,8000000,800000,3,par_parents,0,4,16,816.3617
4XL,50000,16,8000000,800000,3,par_parents,1,4,16,812.8960
4XL,50000,16,8000000,800000,3,par_parents,2,4,16,823.9256
4XL,50000,16,8000000,800000,3,par_parents,3,4,16,825.8875
4XL,50000,16,8000000,800000,3,par_parents,4,4,16,829.3038
4XL,50000,16,8000000,800000,3,par_filter,0,4,16,546.6412
4XL,50000,16,8000000,800000,3,par_filter,1,4,16,539.8309
4XL,50000,16,8000000,800000,3,par_filter,2,4,16,546.6127
4XL,50000,16,8000000,800000,3,par_filter,3,4,16,540.9069
4XL,50000,16,8000000,800000,3,par_filter,4,4,16,543.7205
4XL,50000,16,8000000,800000,3,par_parents,0,8,16,449.7622
4XL,50000,16,8000000,800000,3,par_parents,1,8,16,447.2362
4XL,50000,16,8000000,800000,3,par_parents,2,8,16,453.6677
4XL,50000,16,8000000,800000,3,par_parents,3,8,16,455.3775
4XL,50000,16,8000000,800000,3,par_parents,4,8,16,458.8353
4XL,50000,16,8000000,800000,3,par_filter,0,8,16,289.8728
4XL,50000,16,8000000,800000,3,par_filter,1,8,16,288.2828
4XL,50000,16,8000000,800000,3,par_filter,2,8,16,289.3872
4XL,50000,16,8000000,800000,3,par_filter,3,8,16,288.4925
4XL,50000,16,8000000,800000,3,par_filter,4,8,16,288.9089
4XL,50000,16,8000000,800000,3,par_parents,0,16,16,257.6259
4XL,50000,16,8000000,800000,3,par_parents,1,16,16,262.0519
4XL,50000,16,8000000,800000,3,par_parents,2,16,16,260.9090
4XL,50000,16,8000000,800000,3,par_parents,3,16,16,263.9423
4XL,50000,16,8000000,800000,3,par_parents,4,16,16,268.0476
4XL,50000,16,8000000,800000,3,par_filter,0,16,16,158.1450
4XL,50000,16,8000000,800000,3,par_filter,1,16,16,158.2411
4XL,50000,16,8000000,800000,3,par_filter,2,16,16,158.5929
4XL,50000,16,8000000,800000,3,par_filter,3,16,16,158.7570
4XL,50000,16,8000000,800000,3,par_filter,4,16,16,158.6363
4XL,50000,16,8000000,800000,3,par_parents,0,32,16,160.8115
4XL,50000,16,8000000,800000,3,par_parents,1,32,16,161.2610
4XL,50000,16,8000000,800000,3,par_parents,2,32,16,157.7788
4XL,50000,16,8000000,800000,3,par_parents,3,32,16,163.3233
4XL,50000,16,8000000,800000,3,par_parents,4,32,16,165.1666
4XL,50000,16,8000000,800000,3,par_filter,0,32,16,91.0872
4XL,50000,16,8000000,800000,3,par_filter,1,32,16,90.5383
4XL,50000,16,8000000,800000,3,par_filter,2,32,16,92.2718
4XL,50000,16,8000000,800000,3,par_filter,3,32,16,90.8775
4XL,50000,16,8000000,800000,3,par_filter,4,32,16,90.6219
4XL,50000,16,8000000,800000,3,par_parents,0,64,16,115.3447
4XL,50000,16,8000000,800000,3,par_parents,1,64,16,115.1541
4XL,50000,16,8000000,800000,3,par_parents,2,64,16,114.0507
4XL,50000,16,8000000,800000,3,par_parents,3,64,16,114.7646
4XL,50000,16,8000000,800000,3,par_parents,4,64,16,114.7731
4XL,50000,16,8000000,800000,3,par_filter,0,64,16,56.5191
4XL,50000,16,8000000,800000,3,par_filter,1,64,16,57.9222
4XL,50000,16,8000000,800000,3,par_filter,2,64,16,57.7608
4XL,50000,16,8000000,800000,3,par_filter,3,64,16,59.2613
4XL,50000,16,8000000,800000,3,par_filter,4,64,16,57.3507
4XL,50000,16,8000000,800000,3,par_parents,0,96,16,112.1287
4XL,50000,16,8000000,800000,3,par_parents,1,96,16,112.4582
4XL,50000,16,8000000,800000,3,par_parents,2,96,16,111.1075
4XL,50000,16,8000000,800000,3,par_parents,3,96,16,109.5813
4XL,50000,16,8000000,800000,3,par_parents,4,96,16,109.5779
4XL,50000,16,8000000,800000,3,par_filter,0,96,16,55.6732
4XL,50000,16,8000000,800000,3,par_filter,1,96,16,55.5000
4XL,50000,16,8000000,800000,3,par_filter,2,96,16,53.5681
4XL,50000,16,8000000,800000,3,par_filter,3,96,16,54.3480
4XL,50000,16,8000000,800000,3,par_filter,4,96,16,53.2947
4XL,50000,16,8000000,800000,3,par_parents,0,128,16,104.1180
4XL,50000,16,8000000,800000,3,par_parents,1,128,16,103.7873
4XL,50000,16,8000000,800000,3,par_parents,2,128,16,103.9818
4XL,50000,16,8000000,800000,3,par_parents,3,128,16,103.2617
4XL,50000,16,8000000,800000,3,par_parents,4,128,16,99.9955
4XL,50000,16,8000000,800000,3,par_filter,0,128,16,45.2143
4XL,50000,16,8000000,800000,3,par_filter,1,128,16,46.8719
4XL,50000,16,8000000,800000,3,par_filter,2,128,16,45.5886
4XL,50000,16,8000000,800000,3,par_filter,3,128,16,47.6123
4XL,50000,16,8000000,800000,3,par_filter,4,128,16,46.2217
4XL,50000,16,8000000,800000,3,par_parents,0,192,16,97.7055
4XL,50000,16,8000000,800000,3,par_parents,1,192,16,101.8762
4XL,50000,16,8000000,800000,3,par_parents,2,192,16,99.2908
4XL,50000,16,8000000,800000,3,par_parents,3,192,16,99.9502
4XL,50000,16,8000000,800000,3,par_parents,4,192,16,97.5338
4XL,50000,16,8000000,800000,3,par_filter,0,192,16,45.7468
4XL,50000,16,8000000,800000,3,par_filter,1,192,16,45.4152
4XL,50000,16,8000000,800000,3,par_filter,2,192,16,45.7754
4XL,50000,16,8000000,800000,3,par_filter,3,192,16,46.2254
4XL,50000,16,8000000,800000,3,par_filter,4,192,16,46.9850
8XL,50000,16,16000000,1600000,3,nelson_simple,0,1,16,6145.4349
8XL,50000,16,16000000,1600000,3,nelson_simple,1,1,16,6131.9829
8XL,50000,16,16000000,1600000,3,nelson_simple,2,1,16,6187.0760
8XL,50000,16,16000000,1600000,3,nelson_simple,3,1,16,6163.1024
8XL,50000,16,16000000,1600000,3,nelson_simple,4,1,16,6169.7473
8XL,50000,16,16000000,1600000,3,par_parents,0,1,16,5730.3140
8XL,50000,16,16000000,1600000,3,par_parents,1,1,16,5748.5111
8XL,50000,16,16000000,1600000,3,par_parents,2,1,16,5737.4078
8XL,50000,16,16000000,1600000,3,par_parents,3,1,16,5734.1095
8XL,50000,16,16000000,1600000,3,par_parents,4,1,16,5740.8857
8XL,50000,16,16000000,1600000,3,par_filter,0,1,16,4302.6360
8XL,50000,16,16000000,1600000,3,par_filter,1,1,16,4298.8017
8XL,50000,16,16000000,1600000,3,par_filter,2,1,16,4299.6151
8XL,50000,16,16000000,1600000,3,par_filter,3,1,16,4300.6762
8XL,50000,16,16000000,1600000,3,par_filter,4,1,16,4300.2385
8XL,50000,16,16000000,1600000,3,par_parents,0,2,16,3153.8557
8XL,50000,16,16000000,1600000,3,par_parents,1,2,16,3042.0838
8XL,50000,16,16000000,1600000,3,par_parents,2,2,16,3031.7260
8XL,50000,16,16000000,1600000,3,par_parents,3,2,16,3039.4655
8XL,50000,16,16000000,1600000,3,par_parents,4,2,16,3035.6075
8XL,50000,16,16000000,1600000,3,par_filter,0,2,16,2123.3298
8XL,50000,16,16000000,1600000,3,par_filter,1,2,16,2125.1771
8XL,50000,16,16000000,1600000,3,par_filter,2,2,16,2121.8259
8XL,50000,16,16000000,1600000,3,par_filter,3,2,16,2122.0735
8XL,50000,16,16000000,1600000,3,par_filter,4,2,16,2123.2074
8XL,50000,16,16000000,1600000,3,par_parents,0,4,16,1614.2003
8XL,50000,16,16000000,1600000,3,par_parents,1,4,16,1636.7822
8XL,50000,16,16000000,1600000,3,par_parents,2,4,16,1642.3361
8XL,50000,16,16000000,1600000,3,par_parents,3,4,16,1649.8682
8XL,50000,16,16000000,1600000,3,par_parents,4,4,16,1652.7053
8XL,50000,16,16000000,1600000,3,par_filter,0,4,16,1132.3130
8XL,50000,16,16000000,1600000,3,par_filter,1,4,16,1133.2606
8XL,50000,16,16000000,1600000,3,par_filter,2,4,16,1138.1215
8XL,50000,16,16000000,1600000,3,par_filter,3,4,16,1132.1630
8XL,50000,16,16000000,1600000,3,par_filter,4,4,16,1129.2839
8XL,50000,16,16000000,1600000,3,par_parents,0,8,16,891.8552
8XL,50000,16,16000000,1600000,3,par_parents,1,8,16,906.8056
8XL,50000,16,16000000,1600000,3,par_parents,2,8,16,908.8624
8XL,50000,16,16000000,1600000,3,par_parents,3,8,16,915.1199
8XL,50000,16,16000000,1600000,3,par_parents,4,8,16,908.8003
8XL,50000,16,16000000,1600000,3,par_filter,0,8,16,615.1222
8XL,50000,16,16000000,1600000,3,par_filter,1,8,16,617.0283
8XL,50000,16,16000000,1600000,3,par_filter,2,8,16,614.8247
8XL,50000,16,16000000,1600000,3,par_filter,3,8,16,616.7495
8XL,50000,16,16000000,1600000,3,par_filter,4,8,16,618.7552
8XL,50000,16,16000000,1600000,3,par_parents,0,16,16,502.9299
8XL,50000,16,16000000,1600000,3,par_parents,1,16,16,502.7938
8XL,50000,16,16000000,1600000,3,par_parents,2,16,16,506.3033
8XL,50000,16,16000000,1600000,3,par_parents,3,16,16,508.0084
8XL,50000,16,16000000,1600000,3,par_parents,4,16,16,510.4670
8XL,50000,16,16000000,1600000,3,par_filter,0,16,16,338.4065
8XL,50000,16,16000000,1600000,3,par_filter,1,16,16,330.9705
8XL,50000,16,16000000,1600000,3,par_filter,2,16,16,335.3240
8XL,50000,16,16000000,1600000,3,par_filter,3,16,16,331.3899
8XL,50000,16,16000000,1600000,3,par_filter,4,16,16,336.6492
8XL,50000,16,16000000,1600000,3,par_parents,0,32,16,280.5208
8XL,50000,16,16000000,1600000,3,par_parents,1,32,16,281.8106
8XL,50000,16,16000000,1600000,3,par_parents,2,32,16,277.0740
8XL,50000,16,16000000,1600000,3,par_parents,3,32,16,283.0379
8XL,50000,16,16000000,1600000,3,par_parents,4,32,16,287.8779
8XL,50000,16,16000000,1600000,3,par_filter,0,32,16,181.5816
8XL,50000,16,16000000,1600000,3,par_filter,1,32,16,182.9582
8XL,50000,16,16000000,1600000,3,par_filter,2,32,16,180.8900
8XL,50000,16,16000000,1600000,3,par_filter,3,32,16,182.0105
8XL,50000,16,16000000,1600000,3,par_filter,4,32,16,181.9661
8XL,50000,16,16000000,1600000,3,par_parents,0,64,16,225.5186
8XL,50000,16,16000000,1600000,3,par_parents,1,64,16,230.3662
8XL,50000,16,16000000,1600000,3,par_parents,2,64,16,224.0271
8XL,50000,16,16000000,1600000,3,par_parents,3,64,16,221.7189
8XL,50000,16,16000000,1600000,3,par_parents,4,64,16,229.4143
8XL,50000,16,16000000,1600000,3,par_filter,0,64,16,141.7185
8XL,50000,16,16000000,1600000,3,par_filter,1,64,16,141.8843
8XL,50000,16,16000000,1600000,3,par_filter,2,64,16,134.6574
8XL,50000,16,16000000,1600000,3,par_filter,3,64,16,137.5211
8XL,50000,16,16000000,1600000,3,par_filter,4,64,16,134.6834
8XL,50000,16,16000000,1600000,3,par_parents,0,96,16,186.3201
8XL,50000,16,16000000,1600000,3,par_parents,1,96,16,183.4050
8XL,50000,16,16000000,1600000,3,par_parents,2,96,16,183.1819
8XL,50000,16,16000000,1600000,3,par_parents,3,96,16,184.7967
8XL,50000,16,16000000,1600000,3,par_parents,4,96,16,187.7618
8XL,50000,16,16000000,1600000,3,par_filter,0,96,16,105.6528
8XL,50000,16,16000000,1600000,3,par_filter,1,96,16,107.8415
8XL,50000,16,16000000,1600000,3,par_filter,2,96,16,106.8645
8XL,50000,16,16000000,1600000,3,par_filter,3,96,16,108.5357
8XL,50000,16,16000000,1600000,3,par_filter,4,96,16,104.1918
8XL,50000,16,16000000,1600000,3,par_parents,0,128,16,174.0535
8XL,50000,16,16000000,1600000,3,par_parents,1,128,16,173.6983
8XL,50000,16,16000000,1600000,3,par_parents,2,128,16,178.5212
8XL,50000,16,16000000,1600000,3,par_parents,3,128,16,174.4922
8XL,50000,16,16000000,1600000,3,par_parents,4,128,16,180.7417
