[synthetic_bench] quartic n=41 d=2 classes=11303124 merges=41 ...
[pe] round=  0 work=       82 frontier= 22606088 next=  5651522 consolidate=  8.536ms frontier=  8.353ms semisort= 93.118ms (keyed= 0.000ms group_by= 55.513ms per_group=21.106ms)
[pe] round=  5 work=   524288 frontier=   524288 next=   262144 consolidate=  5.559ms frontier=  1.616ms semisort=  5.132ms (keyed= 0.000ms group_by=  0.969ms per_group= 2.231ms)
[pe] round=  6 work=   262144 frontier=   262144 next=   131072 consolidate=  2.954ms frontier=  0.953ms semisort=  2.477ms (keyed= 0.000ms group_by=  0.594ms per_group= 0.959ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.489ms frontier=  0.553ms semisort=  1.402ms (keyed= 0.000ms group_by=  0.435ms per_group= 0.474ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.855ms frontier=  0.406ms semisort=  2.606ms (keyed= 0.000ms group_by=  2.025ms per_group= 0.253ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.546ms frontier=  0.290ms semisort=  1.417ms (keyed= 0.000ms group_by=  1.003ms per_group= 0.184ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.500ms frontier=  0.204ms semisort=  0.793ms (keyed= 0.000ms group_by=  0.494ms per_group= 0.123ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.752ms frontier=  0.188ms semisort=  0.516ms (keyed= 0.000ms group_by=  0.294ms per_group= 0.071ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.404ms frontier=  0.130ms semisort=  0.435ms (keyed= 0.000ms group_by=  0.188ms per_group= 0.148ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.218ms frontier=  0.081ms semisort=  0.222ms (keyed= 0.000ms group_by=  0.101ms per_group= 0.037ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.126ms frontier=  0.060ms semisort=  0.147ms (keyed= 0.000ms group_by=  0.052ms per_group= 0.036ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.071ms frontier=  0.045ms semisort=  0.093ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.020ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.049ms frontier=  0.028ms semisort=  0.055ms (keyed= 0.000ms group_by=  0.021ms per_group= 0.014ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.034ms frontier=  0.022ms semisort=  0.026ms (keyed= 0.000ms group_by=  0.011ms per_group= 0.009ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.024ms frontier=  0.009ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.004ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.021ms frontier=  0.004ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.008ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=       82 frontier= 22606088 next=  5651522 consolidate=  0.398ms frontier=  1.536ms semisort= 62.433ms (keyed= 0.000ms group_by= 30.761ms per_group=17.213ms)
[pe] round=  1 work=  5651522 frontier=  5651522 next=  2097152 consolidate= 35.133ms frontier=  7.379ms semisort= 31.804ms (keyed= 0.000ms group_by=  9.264ms per_group= 8.657ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1457218 consolidate= 17.067ms frontier=  3.960ms semisort= 16.641ms (keyed= 0.000ms group_by=  3.737ms per_group= 4.791ms)
[pe] round=  3 work=  1457218 frontier=  1457218 next=  1048576 consolidate= 20.219ms frontier=  3.522ms semisort= 11.800ms (keyed= 0.000ms group_by=  1.902ms per_group= 4.404ms)
[pe] round=  4 work=  1048576 frontier=  1048576 next=   524288 consolidate= 10.515ms frontier=  2.813ms semisort=  8.282ms (keyed= 0.000ms group_by=  1.305ms per_group= 3.445ms)
[pe] round=  5 work=   524288 frontier=   524288 next=   262144 consolidate=  5.693ms frontier=  1.584ms semisort=  5.396ms (keyed= 0.000ms group_by=  1.046ms per_group= 2.218ms)
[pe] round=  6 work=   262144 frontier=   262144 next=   131072 consolidate=  3.109ms frontier=  0.905ms semisort=  2.500ms (keyed= 0.000ms group_by=  0.616ms per_group= 0.937ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.527ms frontier=  0.553ms semisort=  1.390ms (keyed= 0.000ms group_by=  0.382ms per_group= 0.480ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.917ms frontier=  0.391ms semisort=  2.643ms (keyed= 0.000ms group_by=  2.022ms per_group= 0.272ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.535ms frontier=  0.279ms semisort=  1.392ms (keyed= 0.000ms group_by=  0.954ms per_group= 0.216ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.446ms frontier=  0.196ms semisort=  0.825ms (keyed= 0.000ms group_by=  0.515ms per_group= 0.129ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.749ms frontier=  0.186ms semisort=  0.528ms (keyed= 0.000ms group_by=  0.303ms per_group= 0.074ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.393ms frontier=  0.121ms semisort=  0.326ms (keyed= 0.000ms group_by=  0.173ms per_group= 0.048ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.222ms frontier=  0.079ms semisort=  0.228ms (keyed= 0.000ms group_by=  0.100ms per_group= 0.044ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.146ms frontier=  0.059ms semisort=  0.159ms (keyed= 0.000ms group_by=  0.069ms per_group= 0.027ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.075ms frontier=  0.055ms semisort=  0.105ms (keyed= 0.000ms group_by=  0.037ms per_group= 0.023ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.039ms frontier=  0.036ms semisort=  0.058ms (keyed= 0.000ms group_by=  0.021ms per_group= 0.013ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.045ms frontier=  0.023ms semisort=  0.028ms (keyed= 0.000ms group_by=  0.011ms per_group= 0.009ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.027ms frontier=  0.010ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.004ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.021ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.009ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=       82 frontier= 22606088 next=  5651522 consolidate=  0.404ms frontier=  1.591ms semisort= 65.652ms (keyed= 0.000ms group_by= 30.383ms per_group=19.473ms)
[pe] round=  1 work=  5651522 frontier=  5651522 next=  2097152 consolidate= 36.298ms frontier=  7.447ms semisort= 32.234ms (keyed= 0.000ms group_by=  9.035ms per_group= 8.630ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1457218 consolidate= 27.228ms frontier=  4.750ms semisort= 17.356ms (keyed= 0.000ms group_by=  4.782ms per_group= 4.804ms)
[pe] round=  3 work=  1457218 frontier=  1457218 next=  1048576 consolidate= 14.347ms frontier=  3.527ms semisort= 11.374ms (keyed= 0.000ms group_by=  1.842ms per_group= 4.390ms)
[pe] round=  4 work=  1048576 frontier=  1048576 next=   524288 consolidate= 10.448ms frontier=  2.743ms semisort=  8.430ms (keyed= 0.000ms group_by=  1.338ms per_group= 3.490ms)
[pe] round=  5 work=   524288 frontier=   524288 next=   262144 consolidate=  5.750ms frontier=  1.745ms semisort=  5.389ms (keyed= 0.000ms group_by=  0.918ms per_group= 2.234ms)
[pe] round=  6 work=   262144 frontier=   262144 next=   131072 consolidate=  2.981ms frontier=  1.078ms semisort=  2.515ms (keyed= 0.000ms group_by=  0.458ms per_group= 0.929ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.599ms frontier=  0.738ms semisort=  1.364ms (keyed= 0.000ms group_by=  0.390ms per_group= 0.455ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.909ms frontier=  0.388ms semisort=  2.535ms (keyed= 0.000ms group_by=  1.948ms per_group= 0.269ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.550ms frontier=  0.262ms semisort=  1.370ms (keyed= 0.000ms group_by=  0.965ms per_group= 0.193ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.475ms frontier=  0.176ms semisort=  0.849ms (keyed= 0.000ms group_by=  0.512ms per_group= 0.185ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.742ms frontier=  0.186ms semisort=  0.506ms (keyed= 0.000ms group_by=  0.289ms per_group= 0.068ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.401ms frontier=  0.125ms semisort=  0.334ms (keyed= 0.000ms group_by=  0.171ms per_group= 0.052ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.191ms frontier=  0.082ms semisort=  0.212ms (keyed= 0.000ms group_by=  0.105ms per_group= 0.034ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.131ms frontier=  0.053ms semisort=  0.153ms (keyed= 0.000ms group_by=  0.065ms per_group= 0.028ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.075ms frontier=  0.048ms semisort=  0.094ms (keyed= 0.000ms group_by=  0.028ms per_group= 0.030ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.044ms frontier=  0.032ms semisort=  0.070ms (keyed= 0.000ms group_by=  0.022ms per_group= 0.021ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.043ms frontier=  0.021ms semisort=  0.027ms (keyed= 0.000ms group_by=  0.010ms per_group= 0.011ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.021ms frontier=  0.011ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.004ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.016ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.008ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=       82 frontier= 22606088 next=  5651522 consolidate=  0.410ms frontier=  1.588ms semisort= 66.155ms (keyed= 0.000ms group_by= 32.416ms per_group=16.967ms)
[pe] round=  1 work=  5651522 frontier=  5651522 next=  2097152 consolidate= 35.506ms frontier=  7.564ms semisort= 32.698ms (keyed= 0.000ms group_by=  9.345ms per_group= 8.574ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1457218 consolidate= 17.101ms frontier=  3.880ms semisort= 16.545ms (keyed= 0.000ms group_by=  3.803ms per_group= 4.817ms)
[pe] round=  3 work=  1457218 frontier=  1457218 next=  1048576 consolidate= 14.588ms frontier=  4.709ms semisort= 11.265ms (keyed= 0.000ms group_by=  1.756ms per_group= 4.307ms)
[pe] round=  4 work=  1048576 frontier=  1048576 next=   524288 consolidate= 10.885ms frontier=  2.961ms semisort=  8.344ms (keyed= 0.000ms group_by=  1.430ms per_group= 3.464ms)
[pe] round=  5 work=   524288 frontier=   524288 next=   262144 consolidate=  5.444ms frontier=  1.532ms semisort=  4.970ms (keyed= 0.000ms group_by=  0.771ms per_group= 2.197ms)
[pe] round=  6 work=   262144 frontier=   262144 next=   131072 consolidate=  3.896ms frontier=  1.136ms semisort=  2.708ms (keyed= 0.000ms group_by=  0.599ms per_group= 0.920ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.587ms frontier=  0.595ms semisort=  1.472ms (keyed= 0.000ms group_by=  0.478ms per_group= 0.501ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.889ms frontier=  0.414ms semisort=  2.571ms (keyed= 0.000ms group_by=  1.970ms per_group= 0.279ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.532ms frontier=  0.267ms semisort=  1.353ms (keyed= 0.000ms group_by=  0.925ms per_group= 0.195ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.466ms frontier=  0.195ms semisort=  1.058ms (keyed= 0.000ms group_by=  0.503ms per_group= 0.384ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.724ms frontier=  0.193ms semisort=  0.600ms (keyed= 0.000ms group_by=  0.307ms per_group= 0.123ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.404ms frontier=  0.118ms semisort=  0.324ms (keyed= 0.000ms group_by=  0.169ms per_group= 0.047ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.214ms frontier=  0.089ms semisort=  0.211ms (keyed= 0.000ms group_by=  0.105ms per_group= 0.033ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.111ms frontier=  0.058ms semisort=  0.170ms (keyed= 0.000ms group_by=  0.062ms per_group= 0.038ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.075ms frontier=  0.045ms semisort=  0.094ms (keyed= 0.000ms group_by=  0.029ms per_group= 0.027ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.043ms frontier=  0.035ms semisort=  0.071ms (keyed= 0.000ms group_by=  0.017ms per_group= 0.030ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.036ms frontier=  0.033ms semisort=  0.025ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.009ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.020ms frontier=  0.010ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.024ms frontier=  0.004ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.008ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
